ID,Nom,Email,Rôle,Téléphone,Pays,Ville,Date de naissance,Centres d'intérêt
8417,Dalila Ben Ali,dalila.ben.ali941@topnet.tn,apprenant,+21696935184,Tunisie,Tataouine,1992-07-01,"Business intelligence, Qualité, Développement web, Conseil, Digital transformation"
8418,Salma Ouali,salma.ouali110@gmail.com,apprenant,+21620644172,Tunisie,Jendouba,1998-07-13,"Technologie, Intelligence artificielle"
8419,Dali Jelassi,dali.jelassi829@live.com,apprenant,+21652767615,Tunisie,Siliana,1995-12-07,"Blockchain, Formation professionnelle, Ressources humaines, Gestion de projet, Machine learning, Finance"
8420,Besma Ben Ahmed,besma.ben.ahmed42@yahoo.fr,apprenant,+21625284514,Tunisie,Tozeur,1993-02-25,"Ressources humaines, Certification, Mentoring, Marketing digital, Communication"
8421,Omar Khedher,omar.khedher125@yahoo.fr,apprenant,+21695007692,Tunisie,Kébili,2004-02-08,"Agile, Coaching, Conseil, Ressources humaines, Formation professionnelle, Analyse de données"
8422,Myriam Neffati,myriam.neffati785@yahoo.fr,apprenant,+21627869557,Tunisie,Kébili,1998-08-12,"Formation professionnelle, Audit, Leadership, Développement web"
8423,Bilel Bouaziz,bilel.bouaziz871@laposte.net,apprenant,+21699539462,Tunisie,Nabeul,2003-09-09,"Stratégie d'entreprise, Analyse de données, Intelligence artificielle, Business intelligence, IoT, Leadership"
8424,Emad Mejri,emad.mejri277@live.com,apprenant,+21659462786,Tunisie,Kasserine,2003-08-24,"IoT, Finance, Certification, Informatique, Ressources humaines, Leadership"
8425,Bochra Benhassan,bochra.benhassan640@laposte.net,apprenant,+21629452885,Tunisie,Gafsa,2004-05-17,"Marketing digital, Cybersécurité, E-commerce, Certification"
8426,Ghada Gharbi,ghada.gharbi525@yahoo.fr,apprenant,+21621083029,Tunisie,Gafsa,2001-08-24,"Innovation, Agile"
8427,Manel Dridi,manel.dridi355@gmail.com,apprenant,+21623897133,Tunisie,Tataouine,1990-05-26,"Digital transformation, Analyse de données, Développement web, Ressources humaines"
8428,Dorsaf Jemli,dorsaf.jemli224@hotmail.com,apprenant,+21621593912,Tunisie,Ben Arous,1995-05-03,"Cybersécurité, Conseil"
8429,Samia Mestiri,samia.mestiri99@gmail.com,apprenant,+21625100959,Tunisie,Sidi Bouzid,2004-08-11,"Cybersécurité, Mentoring, Ressources humaines, Informatique"
8430,Samia Hleli,samia.hleli214@live.com,apprenant,+21625010641,Tunisie,Monastir,2006-01-23,"Lean management, E-commerce, Entrepreneuriat, Stratégie d'entreprise"
8431,Dali Chebbi,dali.chebbi672@yahoo.fr,apprenant,+21629218468,Tunisie,Gafsa,2006-11-13,"Gestion de projet, Informatique"
8432,Nader Fatnassi,nader.fatnassi750@hotmail.com,apprenant,+21656601641,Tunisie,Tozeur,1996-10-03,"Leadership, Machine learning, Cybersécurité"
8433,Intissar Feriani,intissar.feriani629@orange.tn,apprenant,+21626706637,Tunisie,Kairouan,1985-07-04,"Finance, Business intelligence, ITIL, E-commerce, Audit, Formation professionnelle"
8434,Hiba Hmida,hiba.hmida593@yahoo.fr,apprenant,+21628069815,Tunisie,Tozeur,1993-10-04,"IoT, Business intelligence, Développement web, Cloud computing, Formation professionnelle, Agile"
8435,Dorsaf Jouini,dorsaf.jouini803@live.com,apprenant,+21654498598,Tunisie,Gafsa,2003-12-06,"Business intelligence, Lean management, Entrepreneuriat, Leadership, Coaching"
8436,Ridha Nasri,ridha.nasri870@live.com,apprenant,+21655579398,Tunisie,Le Kef,2002-07-23,"Entrepreneuriat, Formation professionnelle, Conseil, Management, E-commerce"
8437,Khaled Louati,khaled.louati854@topnet.tn,apprenant,+21696104224,Tunisie,Béja,1990-11-01,"Audit, Stratégie d'entreprise, E-commerce, Ressources humaines"
8438,Amel Jazi,amel.jazi389@outlook.com,apprenant,+21692823927,Tunisie,Médenine,1990-06-09,"ITIL, Lean management, Veille technologique, Audit"
8439,Mohamed Dhouib,mohamed.dhouib825@gmail.com,apprenant,+21698680630,Tunisie,Monastir,2002-10-04,"Certification, Veille technologique, Entrepreneuriat, Lean management, Business intelligence, Informatique"
8440,Jihene Layouni,jihene.layouni337@outlook.com,apprenant,+21650347418,Tunisie,Siliana,1999-05-07,"Formation professionnelle, Finance, Conseil, E-commerce, Ressources humaines, Veille technologique"
8441,Zouheir Louati,zouheir.louati125@yahoo.fr,apprenant,+21658024487,Tunisie,Sidi Bouzid,1997-05-20,"Qualité, Formation professionnelle, Coaching"
8442,Jihene Horchani,jihene.horchani499@hotmail.com,apprenant,+21625051989,Tunisie,Sidi Bouzid,1991-10-12,"Stratégie d'entreprise, Intelligence artificielle"
8443,Farouk Ferchichi,farouk.ferchichi707@laposte.net,apprenant,+21624311795,Tunisie,Tunis,1986-05-03,"Cloud computing, Mentoring, E-commerce"
8444,Ines Sellami,ines.sellami545@live.com,apprenant,+21623206696,Tunisie,Kasserine,1985-04-27,"Certification, Innovation, Agile, Management, Technologie"
8445,Marwan Kammoun,marwan.kammoun639@orange.tn,apprenant,+21699965967,Tunisie,Manouba,1999-08-09,"Formation professionnelle, Marketing digital, ITIL"
8446,Hana Jazi,hana.jazi871@laposte.net,apprenant,+21629691660,Tunisie,Kébili,2001-05-27,"E-commerce, Certification"
8447,Lobna Bouzid,lobna.bouzid354@live.com,apprenant,+21656207547,Tunisie,Nabeul,1995-05-18,"Mentoring, Agile"
8448,Kais Hleli,kais.hleli593@laposte.net,apprenant,+21621597724,Tunisie,Bizerte,1998-01-14,"IoT, Lean management"
8449,Wassim Guizani,wassim.guizani729@laposte.net,apprenant,+21627160202,Tunisie,Le Kef,2005-02-03,"Communication, Intelligence artificielle, E-commerce, Digital transformation, Coaching, Entrepreneuriat"
8450,Ines Fkih,ines.fkih959@outlook.com,apprenant,+21691242778,Tunisie,Ben Arous,1993-02-08,"Leadership, Blockchain, Informatique, Formation professionnelle, Agile"
8451,Hatem Louati,hatem.louati261@live.com,apprenant,+21693635222,Tunisie,Ben Arous,1989-04-27,"ITIL, Digital transformation"
8452,Maher Omrani,maher.omrani663@gmail.com,apprenant,+21628993262,Tunisie,Béja,2004-02-03,"Leadership, Stratégie d'entreprise, Coaching, Développement web, Blockchain"
8453,Fatma Bouslama,fatma.bouslama267@hotmail.com,apprenant,+21691938938,Tunisie,Sidi Bouzid,1990-07-31,"Conseil, Entrepreneuriat, Communication, Finance, Cloud computing, Agile"
8454,Wafa Horchani,wafa.horchani354@laposte.net,apprenant,+21623474936,Tunisie,Jendouba,1990-12-06,"ITIL, Veille technologique, Mentoring"
8455,Walid Hachicha,walid.hachicha812@orange.tn,apprenant,+21653457253,Tunisie,Manouba,1996-06-01,"Informatique, Analyse de données, Certification"
8456,Adel Khedher,adel.khedher829@yahoo.fr,apprenant,+21697584862,Tunisie,Kasserine,1985-02-10,"Management, Blockchain, Formation professionnelle"
8457,Zouheir Jazi,zouheir.jazi149@hotmail.com,apprenant,+21694424531,Tunisie,Siliana,2002-03-06,"Formation professionnelle, IoT"
9217,Ghada Ben Ali,ghada.ben.ali161@topnet.tn,apprenant,+21628020067,Tunisie,Monastir,1996-09-19,"Coaching, Digital transformation"
8458,Khaled Jouini,khaled.jouini728@hotmail.com,apprenant,+21652810563,Tunisie,Tataouine,2001-01-26,"Intelligence artificielle, E-commerce, Machine learning"
8459,Yosra Karoui,yosra.karoui630@topnet.tn,apprenant,+21627058469,Tunisie,Monastir,1997-05-02,"Technologie, Analyse de données"
8460,Moncef Chebbi,moncef.chebbi262@orange.tn,apprenant,+21650849883,Tunisie,Médenine,1998-12-03,"Ressources humaines, E-commerce, Digital transformation, Agile, Technologie, Business intelligence"
8461,Wafa Gabsi,wafa.gabsi777@yahoo.fr,apprenant,+21653175734,Tunisie,Manouba,1994-02-22,"Cloud computing, Machine learning, Innovation, Communication"
8462,Karima Kchir,karima.kchir598@laposte.net,apprenant,+21654000484,Tunisie,Kébili,1998-07-20,"Blockchain, Lean management"
8463,Ikram Hmida,ikram.hmida42@live.com,apprenant,+21624764626,Tunisie,Sfax,2000-09-25,"Machine learning, Intelligence artificielle, Marketing digital, Stratégie d'entreprise, Finance"
8464,Ridha Trabelsi,ridha.trabelsi460@yahoo.fr,apprenant,+21620723434,Tunisie,Siliana,1995-10-10,"Finance, Lean management, Innovation, Certification, E-commerce, Développement web"
8465,Karima Neffati,karima.neffati822@orange.tn,apprenant,+21658391174,Tunisie,Tataouine,1990-06-21,"Agile, Mentoring"
8466,Nabil Chaabane,nabil.chaabane208@topnet.tn,apprenant,+21655555080,Tunisie,Sousse,1988-09-09,"Cloud computing, Blockchain"
8467,Amira Layouni,amira.layouni949@topnet.tn,apprenant,+21655490211,Tunisie,Sidi Bouzid,2007-07-15,"Innovation, Blockchain, Entrepreneuriat, Business intelligence"
8468,Mehdi Dhouib,mehdi.dhouib823@outlook.com,apprenant,+21651660619,Tunisie,Gabès,1990-08-23,"Audit, DevOps, Innovation"
8469,Amira Feriani,amira.feriani295@hotmail.com,apprenant,+21694851289,Tunisie,Nabeul,2004-07-08,"Intelligence artificielle, Analyse de données, Innovation, Finance"
8470,Ridha Fourati,ridha.fourati480@outlook.com,apprenant,+21656620142,Tunisie,Ariana,2006-09-26,"IoT, Technologie"
8471,Maroua Fatnassi,maroua.fatnassi339@outlook.com,apprenant,+21691380850,Tunisie,Monastir,1998-05-12,"Innovation, Finance, Certification, Technologie, Digital transformation"
8472,Sami Hamza,sami.hamza296@topnet.tn,apprenant,+21690811153,Tunisie,Ariana,1995-09-23,"Cloud computing, Certification, Management, Audit"
8473,Dali Bouaziz,dali.bouaziz654@orange.tn,apprenant,+21650103273,Tunisie,Sfax,1985-06-14,"Innovation, Management"
8474,Fatma Neffati,fatma.neffati60@topnet.tn,apprenant,+21629641659,Tunisie,Zaghouan,1999-06-10,"Cybersécurité, Développement web, Formation professionnelle, Analyse de données, Leadership"
8475,Chiraz Landolsi,chiraz.landolsi433@live.com,apprenant,+21626604008,Tunisie,Jendouba,1998-10-10,"Management, Formation professionnelle"
8476,Wael Ghali,wael.ghali907@outlook.com,apprenant,+21623467942,Tunisie,Ariana,1989-08-03,"Développement web, E-commerce, Machine learning"
8477,Tarek Chaieb,tarek.chaieb488@yahoo.fr,apprenant,+21653043977,Tunisie,Mahdia,1991-12-19,"Entrepreneuriat, Business intelligence, Cybersécurité, Blockchain, Qualité, Technologie"
8478,Farouk Neffati,farouk.neffati473@topnet.tn,apprenant,+21626677074,Tunisie,Monastir,2001-11-04,"Développement web, Digital transformation, Marketing digital, Agile, Finance"
8479,Ikram Dali,ikram.dali776@outlook.com,apprenant,+21659555473,Tunisie,Siliana,2003-10-23,"Gestion de projet, Entrepreneuriat"
8480,Kenza Kammoun,kenza.kammoun392@yahoo.fr,apprenant,+21691446626,Tunisie,Manouba,1990-03-16,"Ressources humaines, Analyse de données, Leadership"
8481,Nesrine Ktari,nesrine.ktari583@hotmail.com,apprenant,+21657176159,Tunisie,Zaghouan,1991-05-07,"Gestion de projet, Ressources humaines"
8482,Dorsaf Jouini,dorsaf.jouini907@outlook.com,apprenant,+21656809304,Tunisie,Tunis,1989-05-11,"Business intelligence, Innovation"
8483,Jihene Ben Youssef,jihene.ben.youssef26@outlook.com,apprenant,+21654601979,Tunisie,Ariana,1988-05-07,"Qualité, IoT, Cloud computing"
8484,Makram Maaloul,makram.maaloul22@hotmail.com,apprenant,+21697425281,Tunisie,Jendouba,1998-08-25,"DevOps, Veille technologique, Ressources humaines"
8485,Fethi Jazi,fethi.jazi164@topnet.tn,apprenant,+21697581990,Tunisie,Sfax,1996-09-07,"Ressources humaines, Intelligence artificielle"
8486,Bassem Khedher,bassem.khedher213@live.com,apprenant,+21655933621,Tunisie,Médenine,2000-12-21,"Intelligence artificielle, Finance, Digital transformation, Management"
8487,Walid Neffati,walid.neffati221@laposte.net,apprenant,+21629666332,Tunisie,Monastir,2004-04-05,"Business intelligence, Communication"
8488,Lassad Ben Youssef,lassad.ben.youssef615@live.com,apprenant,+21692832424,Tunisie,Sfax,2000-09-20,"Lean management, Digital transformation, Machine learning, Marketing digital"
8489,Khaled Guizani,khaled.guizani89@topnet.tn,apprenant,+21697405677,Tunisie,Kébili,1991-07-15,"Formation professionnelle, Innovation, Lean management, Entrepreneuriat, Développement web, E-commerce"
8490,Ghazi Hleli,ghazi.hleli968@hotmail.com,apprenant,+21656619785,Tunisie,Kasserine,1992-12-20,"Agile, Management, DevOps, Certification, Coaching"
8491,Zouheir Meddeb,zouheir.meddeb276@gmail.com,apprenant,+21655279866,Tunisie,Manouba,1995-08-06,"Conseil, Cloud computing, Technologie, Lean management, Agile"
8492,Noureddine Ben Ali,noureddine.ben.ali916@topnet.tn,apprenant,+21691014494,Tunisie,Gabès,1995-02-22,"Analyse de données, Entrepreneuriat, Développement web"
8493,Hana Fatnassi,hana.fatnassi616@yahoo.fr,apprenant,+21658695300,Tunisie,Jendouba,1993-04-20,"Conseil, Certification, DevOps, Stratégie d'entreprise"
8494,Intissar Jebali,intissar.jebali388@yahoo.fr,apprenant,+21621003046,Tunisie,Kairouan,1999-11-14,"E-commerce, Développement web, Technologie, Formation professionnelle, Qualité"
8495,Ali Hmida,ali.hmida515@yahoo.fr,apprenant,+21655731966,Tunisie,Kasserine,2004-04-19,"Développement web, Communication, Leadership, Informatique, Qualité, Marketing digital"
8496,Fares Bouslama,fares.bouslama752@outlook.com,apprenant,+21692101060,Tunisie,Médenine,1986-05-20,"DevOps, IoT, Mentoring"
8497,Ahmed Chaabane,ahmed.chaabane337@outlook.com,apprenant,+21627201881,Tunisie,Monastir,1986-03-06,"Veille technologique, DevOps, Mentoring"
8498,Khaled Trabelsi,khaled.trabelsi864@live.com,apprenant,+21624152176,Tunisie,Mahdia,2005-08-07,"Machine learning, Blockchain, Finance, Business intelligence, Marketing digital, Certification"
8499,Hatem Bouslama,hatem.bouslama523@yahoo.fr,apprenant,+21621883599,Tunisie,Tunis,2005-08-22,"Développement web, Communication, ITIL, Management"
8500,Moncef Gasmi,moncef.gasmi132@gmail.com,apprenant,+21652150334,Tunisie,Kairouan,2006-07-21,"Finance, Lean management"
8501,Sabrine Hmida,sabrine.hmida202@live.com,apprenant,+21621623649,Tunisie,Monastir,1985-12-22,"Conseil, Cloud computing, Agile, Ressources humaines"
8502,Walid Ouali,walid.ouali554@hotmail.com,apprenant,+21622708340,Tunisie,Médenine,1998-08-13,"Formation professionnelle, Qualité, Management, Conseil, Cloud computing"
8503,Intissar Mrad,intissar.mrad689@gmail.com,apprenant,+21699931615,Tunisie,Ben Arous,1990-05-15,"Communication, Machine learning, Finance, Marketing digital, Mentoring, Ressources humaines"
8504,Besma Fourati,besma.fourati107@yahoo.fr,apprenant,+21629565179,Tunisie,Tunis,1989-01-07,"Communication, Coaching"
8505,Ikram Bouaziz,ikram.bouaziz457@topnet.tn,apprenant,+21696954916,Tunisie,Gafsa,2007-02-21,"Analyse de données, Agile, ITIL, Veille technologique, Audit, Développement web"
8506,Lobna Chedly,lobna.chedly973@orange.tn,apprenant,+21626174077,Tunisie,Bizerte,1986-05-13,"Stratégie d'entreprise, Qualité, Formation professionnelle, ITIL"
8507,Taoufik Gharbi,taoufik.gharbi486@laposte.net,apprenant,+21657299878,Tunisie,Kébili,1990-05-10,"Intelligence artificielle, Innovation, ITIL, Conseil"
8508,Taoufik Marzouki,taoufik.marzouki144@laposte.net,apprenant,+21622141464,Tunisie,Tozeur,2005-12-12,"DevOps, Technologie, Finance"
8509,Ghada Landolsi,ghada.landolsi812@hotmail.com,apprenant,+21651115551,Tunisie,Sousse,1994-09-15,"Entrepreneuriat, Développement web, IoT, Veille technologique"
8510,Omar Layouni,omar.layouni761@live.com,apprenant,+21658375616,Tunisie,Nabeul,2000-05-26,"Cloud computing, Innovation, Finance, IoT"
8511,Sofiane Hajji,sofiane.hajji809@topnet.tn,apprenant,+21697951628,Tunisie,Zaghouan,1997-09-07,"Analyse de données, Blockchain, Cloud computing, Certification, E-commerce"
8512,Rim Feriani,rim.feriani112@laposte.net,apprenant,+21620327440,Tunisie,Sfax,2005-06-07,"Qualité, Développement web, Cybersécurité, Innovation"
8513,Rim Mabrouk,rim.mabrouk784@yahoo.fr,apprenant,+21623060835,Tunisie,Gafsa,2000-03-24,"Agile, Cloud computing"
8514,Mohamed Horchani,mohamed.horchani795@gmail.com,apprenant,+21690987162,Tunisie,Ben Arous,1989-12-06,"Blockchain, Business intelligence, Digital transformation, Certification, Management"
8515,Hichem Omrani,hichem.omrani355@topnet.tn,apprenant,+21697863956,Tunisie,Kébili,2001-08-04,"Certification, Business intelligence, Veille technologique, Entrepreneuriat, ITIL, Management"
8516,Ahmed Chaabane,ahmed.chaabane634@gmail.com,apprenant,+21623764358,Tunisie,Tataouine,1995-04-18,"Veille technologique, Gestion de projet, Business intelligence"
8517,Chedly Chaabane,chedly.chaabane366@topnet.tn,apprenant,+21691524965,Tunisie,Tozeur,1990-08-23,"Développement web, Coaching, Conseil, Leadership"
8518,Ines Ferchichi,ines.ferchichi832@yahoo.fr,apprenant,+21626567942,Tunisie,Gabès,1991-02-06,"Leadership, Innovation, Ressources humaines, Développement web"
8519,Latifa Layouni,latifa.layouni769@live.com,apprenant,+21628621462,Tunisie,Tataouine,1991-12-22,"Coaching, Formation professionnelle, Certification, DevOps, ITIL"
8520,Ikram Mestiri,ikram.mestiri159@laposte.net,apprenant,+21651821391,Tunisie,Tunis,2001-07-20,"ITIL, Ressources humaines, Finance"
8521,Thouraya Ghorbel,thouraya.ghorbel176@topnet.tn,apprenant,+21621930160,Tunisie,Gafsa,2000-05-03,"Agile, Technologie, Formation professionnelle, Cloud computing"
8522,Ahmed Guesmi,ahmed.guesmi498@yahoo.fr,apprenant,+21653764764,Tunisie,Kasserine,1998-08-06,"Finance, Conseil, Blockchain"
8523,Ali Neffati,ali.neffati646@outlook.com,apprenant,+21626406151,Tunisie,Jendouba,1989-05-10,"Qualité, DevOps"
8524,Lassad Fatnassi,lassad.fatnassi308@topnet.tn,apprenant,+21624381854,Tunisie,Sousse,2006-02-14,"Certification, Finance"
8525,Karima Mestiri,karima.mestiri726@yahoo.fr,apprenant,+21625885592,Tunisie,Manouba,1987-12-25,"Communication, Entrepreneuriat, Cloud computing, Gestion de projet"
8526,Sabrine Hadj,sabrine.hadj397@yahoo.fr,apprenant,+21652887473,Tunisie,Kairouan,2003-06-15,"DevOps, Ressources humaines, Intelligence artificielle, Cloud computing"
8527,Bassem Gabsi,bassem.gabsi616@yahoo.fr,apprenant,+21698431153,Tunisie,Nabeul,1999-10-14,"ITIL, Intelligence artificielle, DevOps, Management"
8528,Noureddine Marzouki,noureddine.marzouki99@topnet.tn,apprenant,+21690608388,Tunisie,Nabeul,1991-10-23,"Intelligence artificielle, Formation professionnelle, IoT, Certification"
8529,Rami Daoud,rami.daoud147@topnet.tn,apprenant,+21656441014,Tunisie,Tozeur,1989-04-27,"Entrepreneuriat, Qualité, E-commerce, IoT, Conseil"
8530,Zeineb Meddeb,zeineb.meddeb645@yahoo.fr,apprenant,+21697827969,Tunisie,Nabeul,1994-01-16,"Marketing digital, Coaching, E-commerce, Lean management"
8531,Nesrine Ktari,nesrine.ktari27@live.com,apprenant,+21654509112,Tunisie,Sousse,1990-02-10,"Qualité, Lean management"
8532,Omar Bouhamed,omar.bouhamed100@live.com,apprenant,+21629525383,Tunisie,Manouba,1986-01-20,"Entrepreneuriat, Cybersécurité, Intelligence artificielle, Lean management, Gestion de projet, Stratégie d'entreprise"
8533,Moez Marzouki,moez.marzouki193@laposte.net,apprenant,+21626719097,Tunisie,Monastir,2006-11-06,"Digital transformation, Lean management, Technologie, Gestion de projet, Audit"
8534,Ikram Kchir,ikram.kchir414@laposte.net,apprenant,+21655402998,Tunisie,Mahdia,1995-06-26,"Intelligence artificielle, Mentoring, Conseil, Business intelligence, Blockchain"
8535,Ghazi Chaieb,ghazi.chaieb567@yahoo.fr,apprenant,+21695821255,Tunisie,Médenine,1995-09-15,"Analyse de données, Management, Conseil, Communication, Digital transformation, Finance"
8536,Youssef Rekik,youssef.rekik601@topnet.tn,apprenant,+21697335661,Tunisie,Manouba,1996-08-17,"Coaching, Audit"
8537,Youssef Ben Youssef,youssef.ben.youssef332@outlook.com,apprenant,+21629396273,Tunisie,Jendouba,2002-01-03,"Machine learning, Analyse de données"
8538,Fethi Karoui,fethi.karoui73@hotmail.com,apprenant,+21653415615,Tunisie,Médenine,1987-03-02,"Innovation, Machine learning, Communication, Qualité, Technologie, Agile"
8539,Nabil Nabli,nabil.nabli647@gmail.com,apprenant,+21623420601,Tunisie,Gafsa,1993-11-19,"Formation professionnelle, Intelligence artificielle, E-commerce, Blockchain, IoT, Leadership"
8540,Salma Derbali,salma.derbali639@gmail.com,apprenant,+21692364915,Tunisie,Ben Arous,2007-08-18,"Entrepreneuriat, Stratégie d'entreprise, Agile, Leadership, Finance"
8541,Nour Ben Ali,nour.ben.ali147@orange.tn,apprenant,+21657481861,Tunisie,Nabeul,2006-04-21,"Innovation, Développement web, Ressources humaines, Agile, Mentoring"
8542,Nour Essid,nour.essid817@yahoo.fr,apprenant,+21653307486,Tunisie,Tozeur,1988-03-08,"ITIL, Agile, Communication, IoT, Qualité"
8543,Bassem Derbali,bassem.derbali212@gmail.com,apprenant,+21652687707,Tunisie,Mahdia,1995-03-13,"Ressources humaines, Audit, Cloud computing, IoT"
8544,Yosra Mahjoub,yosra.mahjoub489@live.com,apprenant,+21658783129,Tunisie,Béja,2006-04-22,"Lean management, Business intelligence"
8545,Khaled Ben Ahmed,khaled.ben.ahmed411@topnet.tn,apprenant,+21655678777,Tunisie,Kébili,1999-10-19,"Leadership, Blockchain, Qualité"
8546,Rami Mabrouk,rami.mabrouk389@orange.tn,apprenant,+21698102692,Tunisie,Tozeur,2001-11-17,"Entrepreneuriat, Audit, Cloud computing, Intelligence artificielle, Machine learning, Développement web"
8547,Emna Hmida,emna.hmida583@topnet.tn,apprenant,+21659452864,Tunisie,Manouba,2004-10-26,"Machine learning, Formation professionnelle, Communication, ITIL"
8548,Intissar Hmida,intissar.hmida237@hotmail.com,apprenant,+21695326741,Tunisie,Ben Arous,1996-10-01,"Veille technologique, Agile, Cloud computing, Cybersécurité"
8549,Marwan Kammoun,marwan.kammoun503@live.com,apprenant,+21658234878,Tunisie,Monastir,1996-04-10,"Technologie, DevOps, Informatique, Qualité, Mentoring"
8550,Bassem Jemli,bassem.jemli890@laposte.net,apprenant,+21696657718,Tunisie,Gafsa,2001-09-04,"Blockchain, Informatique, Leadership"
8551,Zied Bouslama,zied.bouslama164@topnet.tn,apprenant,+21690910242,Tunisie,Ariana,1999-03-14,"Business intelligence, Technologie, ITIL, DevOps, Cybersécurité, Entrepreneuriat"
8552,Wafa Hajji,wafa.hajji79@laposte.net,apprenant,+21651676914,Tunisie,Jendouba,1995-10-12,"Stratégie d'entreprise, Communication, Management, Blockchain, Intelligence artificielle"
8553,Lobna Guesmi,lobna.guesmi36@laposte.net,apprenant,+21695122776,Tunisie,Kébili,1991-06-07,"Mentoring, Informatique"
8554,Yosra Fatnassi,yosra.fatnassi311@hotmail.com,apprenant,+21657241974,Tunisie,Mahdia,1997-07-20,"Analyse de données, Ressources humaines, Certification, Technologie, Qualité"
8555,Nader Ferjani,nader.ferjani671@live.com,apprenant,+21651180463,Tunisie,Manouba,2001-02-22,"Ressources humaines, Stratégie d'entreprise, Blockchain, ITIL, Innovation, Business intelligence"
8556,Slim Derbali,slim.derbali334@hotmail.com,apprenant,+21657426107,Tunisie,Béja,1987-12-10,"Gestion de projet, Certification, Finance"
8557,Maher Fkih,maher.fkih437@hotmail.com,apprenant,+21659128432,Tunisie,Béja,2005-01-09,"Mentoring, Agile"
8558,Imed Ktari,imed.ktari236@yahoo.fr,apprenant,+21620053008,Tunisie,Bizerte,2005-08-20,"Cloud computing, Lean management"
8559,Farouk Ben Ali,farouk.ben.ali679@orange.tn,apprenant,+21620998703,Tunisie,Sousse,2001-12-08,"Formation professionnelle, Communication, Cybersécurité, Digital transformation, Coaching, Intelligence artificielle"
8560,Hatem Hajji,hatem.hajji953@gmail.com,apprenant,+21695868499,Tunisie,Kébili,1986-12-14,"Innovation, Conseil, Intelligence artificielle, Ressources humaines, Business intelligence, Digital transformation"
8561,Walid Daoud,walid.daoud988@yahoo.fr,apprenant,+21629228815,Tunisie,Nabeul,2005-11-01,"Business intelligence, Technologie, Management, DevOps"
8562,Manel Kchir,manel.kchir385@orange.tn,apprenant,+21620081784,Tunisie,Kasserine,2001-10-16,"Audit, Communication, DevOps, Coaching"
8563,Mariam Limam,mariam.limam418@live.com,apprenant,+21653956600,Tunisie,Zaghouan,1986-12-10,"DevOps, Stratégie d'entreprise, Intelligence artificielle, Entrepreneuriat, Ressources humaines, IoT"
8564,Yassine Omrani,yassine.omrani562@hotmail.com,apprenant,+21699061462,Tunisie,Jendouba,1993-06-12,"Intelligence artificielle, Entrepreneuriat"
8565,Dorra Hamdi,dorra.hamdi185@topnet.tn,apprenant,+21658830014,Tunisie,Bizerte,1988-08-02,"Machine learning, IoT, Qualité"
8566,Fadia Chaabane,fadia.chaabane396@topnet.tn,apprenant,+21627528394,Tunisie,Kairouan,2005-01-13,"E-commerce, Management, Développement web, Mentoring"
8567,Latifa Hadj,latifa.hadj834@laposte.net,apprenant,+21693617737,Tunisie,Bizerte,2006-03-02,"Ressources humaines, Blockchain, ITIL"
8568,Najoua Sellami,najoua.sellami685@topnet.tn,apprenant,+21699499524,Tunisie,Ben Arous,2004-12-14,"Veille technologique, Blockchain"
8569,Salah Louati,salah.louati391@topnet.tn,apprenant,+21652205442,Tunisie,Tunis,2005-05-12,"Coaching, Formation professionnelle"
8570,Tarek Karoui,tarek.karoui257@orange.tn,apprenant,+21650098640,Tunisie,Kébili,1997-10-02,"Conseil, Veille technologique, Qualité, Certification"
8571,Hana Guesmi,hana.guesmi824@topnet.tn,apprenant,+21696608141,Tunisie,Siliana,2004-03-11,"Leadership, Intelligence artificielle"
8572,Aymen Bouhamed,aymen.bouhamed430@outlook.com,apprenant,+21650789991,Tunisie,Béja,1996-11-11,"Qualité, Digital transformation, Intelligence artificielle, Audit"
8573,Ahmed Guesmi,ahmed.guesmi303@hotmail.com,apprenant,+21654552827,Tunisie,Le Kef,1987-12-27,"Digital transformation, IoT, Audit"
8574,Amel Hamdi,amel.hamdi339@live.com,apprenant,+21697830405,Tunisie,Monastir,1999-03-11,"Informatique, Management, Machine learning, Stratégie d'entreprise, E-commerce, Qualité"
8575,Kais Bouhamed,kais.bouhamed521@topnet.tn,apprenant,+21694315437,Tunisie,Gabès,1991-07-22,"Agile, Entrepreneuriat, Coaching, Gestion de projet, Intelligence artificielle"
8576,Nesrine Hmida,nesrine.hmida208@live.com,apprenant,+21650420861,Tunisie,Tunis,1985-09-07,"Qualité, Machine learning, Innovation"
8577,Ahlem Chebbi,ahlem.chebbi189@outlook.com,apprenant,+21652697302,Tunisie,Kasserine,1995-02-06,"Coaching, Digital transformation, Leadership, Marketing digital, Blockchain"
8578,Walid Marzouki,walid.marzouki17@laposte.net,apprenant,+21657980854,Tunisie,Le Kef,2006-04-02,"Intelligence artificielle, Technologie, Développement web, Blockchain, E-commerce, Mentoring"
8579,Farouk Karoui,farouk.karoui769@outlook.com,apprenant,+21697265912,Tunisie,Tozeur,2006-07-07,"Marketing digital, Certification, Cybersécurité, Développement web, Blockchain"
8580,Rania Louati,rania.louati822@yahoo.fr,apprenant,+21621798088,Tunisie,Sfax,1994-06-04,"Leadership, Technologie, Cybersécurité"
8581,Slim Chebbi,slim.chebbi139@topnet.tn,apprenant,+21693304841,Tunisie,Tunis,2003-07-13,"Management, Formation professionnelle, Qualité, Développement web, Mentoring, Cloud computing"
