ID,Nom,Email,Rôle,Téléphone,Pays,Ville,Date de naissance,Centres d'intérêt
7213,Amel Landolsi,amel.landolsi231@live.com,apprenant,+21628810199,Tunisie,Manouba,2007-08-17,"Certification, Technologie, Ressources humaines"
7214,Nesrine Ghali,nesrine.ghali997@live.com,apprenant,+21693400901,Tunisie,Kébili,1994-01-10,"Intelligence artificielle, Développement web"
7215,Emad Kammoun,emad.kammoun474@topnet.tn,apprenant,+21629738365,Tunisie,Manouba,1996-06-04,"Management, Blockchain, Leadership, Mentoring"
7216,Chedly Gabsi,chedly.gabsi609@hotmail.com,apprenant,+21654904850,Tunisie,Le Kef,1999-06-04,"Certification, Agile, Qualité"
7217,Youssef Bouhamed,youssef.bouhamed492@topnet.tn,apprenant,+21656797778,Tunisie,Zaghouan,1999-10-24,"Audit, Agile, Communication"
7218,Salma Kammoun,salma.kammoun790@outlook.com,apprenant,+21695841748,Tunisie,Tataouine,1995-08-14,"Cybersécurité, Marketing digital, Technologie, Entrepreneuriat, Formation professionnelle, Leadership"
7219,Samia Miled,samia.miled654@topnet.tn,apprenant,+21699285128,Tunisie,Kébili,1985-11-13,"Entrepreneuriat, Leadership, Marketing digital, Stratégie d'entreprise"
7220,Nour Layouni,nour.layouni434@live.com,apprenant,+21652672013,Tunisie,Sfax,1997-05-09,"Informatique, Formation professionnelle, Ressources humaines, Audit"
7221,Latifa Bouslama,latifa.bouslama721@live.com,apprenant,+21624359568,Tunisie,Manouba,1985-08-20,"Qualité, Entrepreneuriat, Certification, Leadership, Conseil, Cybersécurité"
7222,Salma Khlif,salma.khlif655@gmail.com,apprenant,+21657989818,Tunisie,Monastir,1994-04-27,"Mentoring, ITIL, Ressources humaines, Lean management, Marketing digital, Gestion de projet"
7223,Ghazi Omrani,ghazi.omrani184@topnet.tn,apprenant,+21627127238,Tunisie,Bizerte,1985-10-15,"Coaching, Ressources humaines, Lean management"
7224,Rania Mrad,rania.mrad547@yahoo.fr,apprenant,+21624431310,Tunisie,Ariana,1999-08-12,"Entrepreneuriat, Innovation, Communication, Business intelligence, Leadership"
7225,Sami Hachicha,sami.hachicha296@topnet.tn,apprenant,+21693299642,Tunisie,Nabeul,1993-03-18,"ITIL, Management"
7226,Noureddine Khlif,noureddine.khlif172@yahoo.fr,apprenant,+21651399805,Tunisie,Sousse,2001-06-19,"E-commerce, Développement web, Technologie"
7227,Sonia Marzouki,sonia.marzouki692@gmail.com,apprenant,+21657026404,Tunisie,Gafsa,2004-06-10,"Business intelligence, ITIL, Communication, Certification, Machine learning"
7228,Rami Dhouib,rami.dhouib507@topnet.tn,apprenant,+21624064937,Tunisie,Tozeur,2006-10-15,"Ressources humaines, Communication, ITIL"
7229,Nesrine Ben Youssef,nesrine.ben.youssef46@yahoo.fr,apprenant,+21621946528,Tunisie,Sidi Bouzid,2002-05-12,"Leadership, Machine learning, Lean management"
7230,Cyrine Ktari,cyrine.ktari558@orange.tn,apprenant,+21696713511,Tunisie,Ariana,1998-03-18,"Innovation, Marketing digital, Développement web, Technologie, Analyse de données"
7231,Latifa Fourati,latifa.fourati486@gmail.com,apprenant,+21690087424,Tunisie,Manouba,2003-06-03,"Intelligence artificielle, Innovation"
7232,Latifa Laabidi,latifa.laabidi917@gmail.com,apprenant,+21650373474,Tunisie,Zaghouan,1987-06-09,"Business intelligence, Communication, Machine learning, Management, Digital transformation"
7233,Rania Gharbi,rania.gharbi943@topnet.tn,apprenant,+21654750072,Tunisie,Siliana,2000-07-11,"Cloud computing, Management, Innovation, Analyse de données"
7234,Moez Gharbi,moez.gharbi146@outlook.com,apprenant,+21623703607,Tunisie,Le Kef,1996-09-27,"Coaching, Business intelligence, Machine learning, Entrepreneuriat, Informatique"
7235,Walid Louati,walid.louati271@orange.tn,apprenant,+21698392474,Tunisie,Monastir,1994-10-16,"Qualité, Entrepreneuriat, Cloud computing"
7236,Zeineb Layouni,zeineb.layouni590@outlook.com,apprenant,+21623508952,Tunisie,Manouba,1997-05-26,"IoT, Management"
7237,Zied Jazi,zied.jazi203@gmail.com,apprenant,+21693889036,Tunisie,Béja,1997-06-26,"Leadership, Blockchain, Veille technologique, Stratégie d'entreprise, Technologie"
7238,Rami Hleli,rami.hleli292@live.com,apprenant,+21656724022,Tunisie,Sidi Bouzid,1994-04-09,"Audit, Finance, Digital transformation, Conseil, Cloud computing"
7239,Marwan Hamdi,marwan.hamdi679@yahoo.fr,apprenant,+21659885861,Tunisie,Tunis,2007-01-18,"Technologie, Analyse de données, Veille technologique, Gestion de projet"
7240,Fares Ktari,fares.ktari943@laposte.net,apprenant,+21652667882,Tunisie,Kasserine,1995-05-02,"Conseil, Qualité, Digital transformation, Technologie, Cybersécurité"
7241,Amira Fatnassi,amira.fatnassi503@live.com,apprenant,+21698041142,Tunisie,Sousse,1995-02-10,"Ressources humaines, Cloud computing, Business intelligence, Intelligence artificielle, ITIL, Entrepreneuriat"
7242,Wafa Meddeb,wafa.meddeb734@yahoo.fr,apprenant,+21621427835,Tunisie,Médenine,2004-12-31,"Innovation, Technologie, DevOps, Lean management"
7243,Fares Chaabane,fares.chaabane147@orange.tn,apprenant,+21623335780,Tunisie,Gafsa,1985-09-17,"Conseil, ITIL, Informatique, Stratégie d'entreprise, Marketing digital"
7244,Wafa Hleli,wafa.hleli681@live.com,apprenant,+21622939362,Tunisie,Bizerte,1992-05-12,"Technologie, Coaching, Digital transformation, Informatique"
7245,Nader Dridi,nader.dridi227@yahoo.fr,apprenant,+21657850634,Tunisie,Monastir,2004-05-09,"Lean management, Marketing digital, Développement web, Blockchain, Informatique, Analyse de données"
7246,Olfa Hadj,olfa.hadj885@yahoo.fr,apprenant,+21625217275,Tunisie,Mahdia,2006-07-13,"Business intelligence, Ressources humaines, Informatique"
7247,Latifa Neffati,latifa.neffati577@orange.tn,apprenant,+21696115624,Tunisie,Sfax,2007-07-24,"Lean management, Qualité, Conseil, Leadership, Gestion de projet"
7248,Chedly Hajji,chedly.hajji783@yahoo.fr,apprenant,+21654546164,Tunisie,Sidi Bouzid,2003-10-23,"Conseil, Leadership"
7249,Zied Chedly,zied.chedly433@live.com,apprenant,+21625701848,Tunisie,Sousse,1989-07-02,"IoT, Blockchain, Audit"
7250,Nader Kammoun,nader.kammoun756@yahoo.fr,apprenant,+21691984669,Tunisie,Siliana,1989-08-19,"Audit, Qualité, Leadership"
7251,Hedi Louati,hedi.louati530@orange.tn,apprenant,+21654170871,Tunisie,Sfax,1994-10-10,"Marketing digital, Communication, Innovation"
7252,Ghada Jebali,ghada.jebali155@orange.tn,apprenant,+21629355437,Tunisie,Ben Arous,1996-06-27,"Leadership, Finance, Cybersécurité, Technologie, Marketing digital, Coaching"
7253,Lamia Bouaziz,lamia.bouaziz403@yahoo.fr,apprenant,+21651477371,Tunisie,Zaghouan,1986-04-17,"Communication, Ressources humaines, Coaching"
7254,Makram Gasmi,makram.gasmi562@topnet.tn,apprenant,+21626815506,Tunisie,Mahdia,2002-08-09,"Marketing digital, Agile, Informatique, Cloud computing"
7255,Emad Ktari,emad.ktari801@orange.tn,apprenant,+21693478510,Tunisie,Manouba,2002-12-18,"Ressources humaines, Veille technologique, ITIL, Business intelligence, Développement web"
7256,Nader Sellami,nader.sellami256@yahoo.fr,apprenant,+21622884924,Tunisie,Nabeul,2001-11-25,"Cloud computing, Management, Stratégie d'entreprise"
7257,Fares Bouhamed,fares.bouhamed496@orange.tn,apprenant,+21697856365,Tunisie,Sidi Bouzid,2005-02-16,"Informatique, DevOps, Entrepreneuriat, E-commerce, Coaching"
7258,Salah Ferchichi,salah.ferchichi857@live.com,apprenant,+21652865862,Tunisie,Mahdia,1998-04-23,"Technologie, Blockchain"
7259,Najoua Laabidi,najoua.laabidi523@orange.tn,apprenant,+21692984532,Tunisie,Tozeur,1985-05-01,"Gestion de projet, IoT, Communication, Blockchain"
7260,Adel Bouaziz,adel.bouaziz159@hotmail.com,apprenant,+21691891504,Tunisie,Sidi Bouzid,1993-04-25,"Mentoring, ITIL, Marketing digital"
7261,Hedi Kchir,hedi.kchir786@outlook.com,apprenant,+21697310770,Tunisie,Monastir,1987-11-09,"Business intelligence, Entrepreneuriat, Digital transformation, Analyse de données"
7262,Sonia Sellami,sonia.sellami489@laposte.net,apprenant,+21691675877,Tunisie,Jendouba,1993-02-02,"Agile, Digital transformation, Veille technologique, Informatique"
7263,Hana Karray,hana.karray466@yahoo.fr,apprenant,+21653602194,Tunisie,Tataouine,2004-09-16,"Développement web, Informatique, Cybersécurité, Stratégie d'entreprise"
7264,Ghada Ghorbel,ghada.ghorbel450@orange.tn,apprenant,+21659744993,Tunisie,Kasserine,2001-11-23,"Leadership, ITIL, Développement web, Veille technologique, Formation professionnelle"
7265,Slim Mansouri,slim.mansouri2@laposte.net,apprenant,+21650945053,Tunisie,Sfax,1996-01-16,"Lean management, Technologie"
7266,Amine Gabsi,amine.gabsi771@outlook.com,apprenant,+21624622449,Tunisie,Mahdia,2001-06-22,"Informatique, Communication, Leadership, Lean management, Certification"
7267,Youssef Trabelsi,youssef.trabelsi819@yahoo.fr,apprenant,+21657764939,Tunisie,Tunis,1996-12-13,"Informatique, Communication"
7268,Hatem Bouhamed,hatem.bouhamed418@topnet.tn,apprenant,+21626938268,Tunisie,Le Kef,1992-09-23,"Informatique, Développement web, Conseil, Blockchain, Analyse de données, Ressources humaines"
7269,Hatem Bouslama,hatem.bouslama946@orange.tn,apprenant,+21653138798,Tunisie,Médenine,1996-12-10,"Stratégie d'entreprise, Innovation, Conseil, Entrepreneuriat, Lean management, Gestion de projet"
7270,Nader Laabidi,nader.laabidi86@gmail.com,apprenant,+21696279331,Tunisie,Nabeul,2007-10-04,"Certification, Communication, Leadership, Cloud computing"
7271,Zeineb Hamdi,zeineb.hamdi379@laposte.net,apprenant,+21691832226,Tunisie,Le Kef,1991-12-13,"Informatique, Cloud computing, Machine learning, Communication"
7272,Lassad Sellami,lassad.sellami572@live.com,apprenant,+21695251255,Tunisie,Tataouine,1988-08-27,"ITIL, Coaching, Ressources humaines, Marketing digital, Digital transformation"
7273,Omar Chaieb,omar.chaieb530@yahoo.fr,apprenant,+21620585814,Tunisie,Tozeur,1992-08-10,"Développement web, Cybersécurité, IoT, Leadership, Business intelligence"
7274,Najoua Horchani,najoua.horchani245@orange.tn,apprenant,+21650338284,Tunisie,Béja,1985-07-26,"Gestion de projet, Cybersécurité, Veille technologique, Lean management"
7275,Nour Gharbi,nour.gharbi481@gmail.com,apprenant,+21699409963,Tunisie,Tunis,1989-11-20,"E-commerce, Leadership, Développement web, Certification"
7276,Besma Gasmi,besma.gasmi238@laposte.net,apprenant,+21622061615,Tunisie,Kébili,2004-11-30,"Analyse de données, Cloud computing"
7277,Noureddine Hadj,noureddine.hadj720@yahoo.fr,apprenant,+21655778653,Tunisie,Sidi Bouzid,1995-09-05,"Intelligence artificielle, Veille technologique, Ressources humaines, Mentoring, Audit"
7278,Moez Louati,moez.louati678@outlook.com,apprenant,+21657661202,Tunisie,Tataouine,1990-06-21,"Cybersécurité, Agile"
7279,Emna Ktari,emna.ktari257@outlook.com,apprenant,+21628557743,Tunisie,Nabeul,1996-10-18,"Marketing digital, Blockchain, Communication, Entrepreneuriat, ITIL, Leadership"
7280,Wassim Kammoun,wassim.kammoun819@orange.tn,apprenant,+21691142234,Tunisie,Le Kef,1993-05-15,"Analyse de données, Veille technologique, Agile, Formation professionnelle"
7281,Manel Hachicha,manel.hachicha624@topnet.tn,apprenant,+21621930298,Tunisie,Nabeul,1990-04-02,"Analyse de données, Marketing digital, Cybersécurité, Technologie, Business intelligence"
7282,Imed Ghorbel,imed.ghorbel259@hotmail.com,apprenant,+21625263257,Tunisie,Gafsa,1996-07-18,"Digital transformation, Cybersécurité, Cloud computing, Business intelligence, Technologie, Management"
7283,Hedi Karray,hedi.karray232@hotmail.com,apprenant,+21651610389,Tunisie,Tozeur,1990-01-07,"Audit, Coaching, Qualité, Blockchain"
7284,Dorra Fatnassi,dorra.fatnassi134@topnet.tn,apprenant,+21627928385,Tunisie,Gabès,2001-09-27,"Analyse de données, Finance"
7285,Tarek Guizani,tarek.guizani422@gmail.com,apprenant,+21691530536,Tunisie,Manouba,1990-11-14,"Agile, E-commerce, IoT, Ressources humaines"
7286,Sabrine Neffati,sabrine.neffati638@live.com,apprenant,+21692579129,Tunisie,Sfax,1990-06-15,"Développement web, Mentoring, Informatique"
7287,Wassim Daoud,wassim.daoud913@outlook.com,apprenant,+21626675192,Tunisie,Gafsa,1991-05-08,"Audit, Communication, Intelligence artificielle"
7288,Emna Miled,emna.miled854@gmail.com,apprenant,+21693583402,Tunisie,Kébili,1988-06-30,"ITIL, Entrepreneuriat, Développement web"
7289,Moez Jelassi,moez.jelassi28@outlook.com,apprenant,+21659963804,Tunisie,Zaghouan,1993-04-09,"IoT, Business intelligence, Certification, Conseil"
7290,Taoufik Bouaziz,taoufik.bouaziz919@outlook.com,apprenant,+21656829921,Tunisie,Monastir,1993-02-12,"Agile, Blockchain, IoT, Audit, Cybersécurité"
7291,Manel Fkih,manel.fkih790@laposte.net,apprenant,+21690614525,Tunisie,Tunis,2000-06-10,"Gestion de projet, Audit, Ressources humaines"
7292,Hajer Hassen,hajer.hassen595@orange.tn,apprenant,+21655736722,Tunisie,Tunis,2001-05-09,"Analyse de données, Qualité, Développement web"
7293,Ines Jazi,ines.jazi325@yahoo.fr,apprenant,+21652297403,Tunisie,Béja,1998-07-20,"Développement web, Analyse de données"
7294,Chedly Chaabane,chedly.chaabane222@outlook.com,apprenant,+21696138707,Tunisie,Mahdia,1988-01-31,"Communication, Cloud computing, Entrepreneuriat, Analyse de données, Leadership, ITIL"
7295,Fadia Fkih,fadia.fkih606@hotmail.com,apprenant,+21627516368,Tunisie,Siliana,2002-08-21,"Stratégie d'entreprise, Management, Intelligence artificielle, Cloud computing, Analyse de données"
7296,Wael Essid,wael.essid741@gmail.com,apprenant,+21694095733,Tunisie,Manouba,1987-12-02,"Formation professionnelle, Innovation, Veille technologique, Ressources humaines"
7297,Lamia Khedher,lamia.khedher463@outlook.com,apprenant,+21690078620,Tunisie,Sfax,2006-08-16,"Certification, Technologie"
7298,Mehdi Horchani,mehdi.horchani75@outlook.com,apprenant,+21653731042,Tunisie,Béja,1992-06-18,"Intelligence artificielle, Mentoring, Développement web, Blockchain"
7299,Fethi Hadj,fethi.hadj142@hotmail.com,apprenant,+21695246342,Tunisie,Ariana,2004-05-12,"Management, Finance, Stratégie d'entreprise"
7300,Nabil Fatnassi,nabil.fatnassi324@hotmail.com,apprenant,+21652907725,Tunisie,Béja,1998-03-24,"Mentoring, Coaching, Stratégie d'entreprise, Innovation, Blockchain, Informatique"
7301,Emna Labidi,emna.labidi827@yahoo.fr,apprenant,+21625417313,Tunisie,Tunis,1986-05-26,"Ressources humaines, ITIL, Mentoring"
7302,Mehdi Mansouri,mehdi.mansouri115@hotmail.com,apprenant,+21629495694,Tunisie,Kairouan,2003-03-12,"Formation professionnelle, Lean management, Intelligence artificielle, Entrepreneuriat"
7303,Marwan Ferjani,marwan.ferjani156@live.com,apprenant,+21621805278,Tunisie,Manouba,2005-04-23,"Finance, Business intelligence, Formation professionnelle, Cloud computing, Mentoring"
7304,Dorsaf Mejri,dorsaf.mejri500@outlook.com,apprenant,+21657120229,Tunisie,Tataouine,1989-10-31,"Lean management, Ressources humaines, ITIL, Blockchain"
7305,Lassad Derbali,lassad.derbali150@laposte.net,apprenant,+21654019896,Tunisie,Sfax,1997-02-07,"Cloud computing, Veille technologique"
7306,Hana Kchir,hana.kchir671@orange.tn,apprenant,+21651464427,Tunisie,Tozeur,2005-08-10,"Mentoring, Digital transformation, Finance"
7307,Sabrine Meddeb,sabrine.meddeb83@topnet.tn,apprenant,+21658068236,Tunisie,Siliana,2005-03-13,"Analyse de données, Formation professionnelle, DevOps, IoT"
7308,Zeineb Ferchichi,zeineb.ferchichi610@laposte.net,apprenant,+21626840469,Tunisie,Sfax,2005-09-23,"Mentoring, Analyse de données, Digital transformation, Marketing digital, Agile"
7309,Nader Ezzine,nader.ezzine788@outlook.com,apprenant,+21629791859,Tunisie,Monastir,2005-06-21,"Management, Blockchain, Mentoring, Veille technologique, Analyse de données"
7310,Zouheir Bouzid,zouheir.bouzid827@laposte.net,apprenant,+21659178606,Tunisie,Tataouine,2004-02-24,"ITIL, Analyse de données"
7311,Zeineb Chedly,zeineb.chedly550@hotmail.com,apprenant,+21623023370,Tunisie,Le Kef,1998-09-27,"Audit, Machine learning, Entrepreneuriat, Agile"
7312,Amine Derbali,amine.derbali941@outlook.com,apprenant,+21628600376,Tunisie,Bizerte,1989-09-11,"Certification, Mentoring, Conseil, Digital transformation"
7313,Lamia Hachicha,lamia.hachicha837@gmail.com,apprenant,+21626570137,Tunisie,Kébili,1986-09-23,"Digital transformation, Communication, DevOps, Qualité, Leadership, Certification"
7314,Hedi Derbali,hedi.derbali148@live.com,apprenant,+21620869861,Tunisie,Jendouba,2005-03-06,"Coaching, E-commerce, Qualité, Informatique"
7315,Tarek Dali,tarek.dali118@topnet.tn,apprenant,+21656100397,Tunisie,Bizerte,1997-01-24,"Digital transformation, Finance"
7316,Khaled Ghali,khaled.ghali354@orange.tn,apprenant,+21696534191,Tunisie,Jendouba,1997-07-01,"Innovation, Formation professionnelle"
7371,Hana Bouaziz,hana.bouaziz256@topnet.tn,apprenant,+21698417987,Tunisie,Le Kef,1994-02-12,"Machine learning, Blockchain"
7317,Wael Labidi,wael.labidi97@yahoo.fr,apprenant,+21620073380,Tunisie,Sfax,1986-09-04,"Finance, Communication, Audit, Digital transformation, Coaching, Agile"
7318,Lamia Meddeb,lamia.meddeb497@yahoo.fr,apprenant,+21628881058,Tunisie,Le Kef,1992-03-13,"Analyse de données, Conseil, Mentoring, Intelligence artificielle, Machine learning, Entrepreneuriat"
7319,Salma Daoud,salma.daoud65@hotmail.com,apprenant,+21622826844,Tunisie,Gafsa,1999-11-17,"Communication, Digital transformation, Conseil, ITIL"
7320,Emna Bouzid,emna.bouzid251@live.com,apprenant,+21624455662,Tunisie,Tozeur,1999-09-04,"Intelligence artificielle, Audit"
7321,Zied Hmida,zied.hmida785@laposte.net,apprenant,+21624024367,Tunisie,Zaghouan,1998-08-12,"Ressources humaines, Veille technologique, Audit, Leadership, Cloud computing, Conseil"
7322,Hiba Fourati,hiba.fourati373@hotmail.com,apprenant,+21694985682,Tunisie,Gafsa,1989-03-05,"Cloud computing, Machine learning, Intelligence artificielle, Analyse de données, Conseil"
7323,Latifa Hassen,latifa.hassen619@laposte.net,apprenant,+21691192688,Tunisie,Kébili,1997-11-24,"Ressources humaines, Blockchain, Agile, Analyse de données, Entrepreneuriat, Mentoring"
7324,Nour Ghali,nour.ghali371@hotmail.com,apprenant,+21653607494,Tunisie,Mahdia,1997-02-24,"Formation professionnelle, Cloud computing, Cybersécurité, E-commerce, Finance"
7325,Marwan Ferchichi,marwan.ferchichi945@yahoo.fr,apprenant,+21623169657,Tunisie,Monastir,2005-03-01,"ITIL, Coaching, Blockchain, DevOps"
7326,Kenza Marzouki,kenza.marzouki366@hotmail.com,apprenant,+21629017408,Tunisie,Tozeur,2006-03-24,"Conseil, Lean management, Innovation, Cybersécurité, Machine learning, Mentoring"
7327,Wassim Mansouri,wassim.mansouri582@hotmail.com,apprenant,+21656721584,Tunisie,Gafsa,1986-09-02,"Business intelligence, Coaching, Management, Ressources humaines"
7328,Yosra Jouini,yosra.jouini391@outlook.com,apprenant,+21624937961,Tunisie,Sousse,1989-02-09,"Certification, Finance, Entrepreneuriat"
7329,Najoua Dali,najoua.dali65@laposte.net,apprenant,+21623781780,Tunisie,Sousse,1999-07-13,"Agile, Développement web, Entrepreneuriat, Digital transformation"
7330,Olfa Jemli,olfa.jemli6@outlook.com,apprenant,+21698641488,Tunisie,Kairouan,1987-01-19,"Blockchain, Communication, DevOps"
7331,Sonia Neffati,sonia.neffati614@outlook.com,apprenant,+21623407172,Tunisie,Gafsa,1996-01-11,"DevOps, Management"
7332,Wassim Hmida,wassim.hmida876@gmail.com,apprenant,+21697167092,Tunisie,Le Kef,1997-03-26,"Cloud computing, Cybersécurité"
7333,Sami Rekik,sami.rekik438@orange.tn,apprenant,+21699010798,Tunisie,Kébili,2000-03-20,"Cybersécurité, Management, Formation professionnelle, Digital transformation, Gestion de projet, Informatique"
7334,Zeineb Bouhamed,zeineb.bouhamed541@orange.tn,apprenant,+21620275817,Tunisie,Nabeul,1986-10-13,"Mentoring, Développement web"
7335,Besma Bouhamed,besma.bouhamed436@topnet.tn,apprenant,+21622217245,Tunisie,Sidi Bouzid,2000-06-04,"Digital transformation, Analyse de données"
7336,Samir Hamdi,samir.hamdi247@laposte.net,apprenant,+21695086312,Tunisie,Sousse,1989-10-21,"E-commerce, Marketing digital, ITIL"
7337,Tarek Chebbi,tarek.chebbi29@outlook.com,apprenant,+21624225751,Tunisie,Sidi Bouzid,1993-11-30,"Formation professionnelle, Intelligence artificielle"
7338,Dali Omrani,dali.omrani751@gmail.com,apprenant,+21690421338,Tunisie,Gafsa,1988-04-02,"Digital transformation, Cybersécurité, Gestion de projet"
7339,Chiraz Chaieb,chiraz.chaieb607@live.com,apprenant,+21628358854,Tunisie,Zaghouan,1995-12-31,"Innovation, Agile, Ressources humaines, Qualité"
7340,Zouheir Neffati,zouheir.neffati990@outlook.com,apprenant,+21690356651,Tunisie,Le Kef,2003-02-25,"Leadership, Coaching, Informatique"
7341,Zouheir Bouhamed,zouheir.bouhamed471@outlook.com,apprenant,+21651233235,Tunisie,Kébili,1990-10-11,"Cybersécurité, Finance, Stratégie d'entreprise, Qualité, Digital transformation"
7342,Hiba Jelassi,hiba.jelassi493@topnet.tn,apprenant,+21653127951,Tunisie,Jendouba,1988-11-27,"Leadership, Cloud computing, Stratégie d'entreprise, Entrepreneuriat, Innovation, Lean management"
7343,Ikram Benhassan,ikram.benhassan353@topnet.tn,apprenant,+21620539804,Tunisie,Kairouan,1987-03-12,"Stratégie d'entreprise, Business intelligence, Formation professionnelle, Marketing digital, Coaching, Cloud computing"
7344,Ahlem Rekik,ahlem.rekik954@outlook.com,apprenant,+21692010068,Tunisie,Nabeul,1993-04-30,"Veille technologique, Ressources humaines, Mentoring, Communication"
7345,Farah Guesmi,farah.guesmi237@orange.tn,apprenant,+21696691261,Tunisie,Ben Arous,1993-06-06,"Management, Intelligence artificielle, Digital transformation"
7346,Ghada Ktari,ghada.ktari528@yahoo.fr,apprenant,+21698165742,Tunisie,Nabeul,2001-08-05,"Communication, Analyse de données, Ressources humaines, Technologie"
7347,Khaled Omrani,khaled.omrani677@hotmail.com,apprenant,+21650870132,Tunisie,Siliana,2005-12-12,"ITIL, Communication, Lean management, Business intelligence, Digital transformation"
7348,Fadia Khlif,fadia.khlif525@outlook.com,apprenant,+21622113322,Tunisie,Bizerte,2006-11-05,"E-commerce, Management, Qualité, Communication, Blockchain"
7349,Cyrine Jouini,cyrine.jouini512@outlook.com,apprenant,+21655871654,Tunisie,Kasserine,2004-05-27,"Marketing digital, Machine learning, Cloud computing, Informatique, Audit, Agile"
7350,Fares Karray,fares.karray777@gmail.com,apprenant,+21699432610,Tunisie,Tunis,1998-08-01,"Informatique, ITIL, Veille technologique"
7351,Nour Meddeb,nour.meddeb769@outlook.com,apprenant,+21657316321,Tunisie,Zaghouan,1994-03-14,"Cloud computing, Management, Entrepreneuriat, Informatique, Développement web"
7352,Latifa Kchir,latifa.kchir329@live.com,apprenant,+21656894428,Tunisie,Ben Arous,2000-05-09,"Formation professionnelle, Conseil, Cloud computing"
7353,Samir Hamdi,samir.hamdi978@gmail.com,apprenant,+21652522227,Tunisie,Manouba,1985-02-11,"Finance, IoT"
7354,Lamia Ferchichi,lamia.ferchichi273@gmail.com,apprenant,+21698912934,Tunisie,Jendouba,1987-02-08,"Conseil, Informatique, DevOps, Cybersécurité, Business intelligence"
7355,Kenza Jebali,kenza.jebali145@outlook.com,apprenant,+21656003416,Tunisie,Ariana,1992-05-16,"Ressources humaines, DevOps, Certification, Management, Stratégie d'entreprise, Analyse de données"
7356,Fethi Mestiri,fethi.mestiri579@laposte.net,apprenant,+21657725375,Tunisie,Gabès,1998-07-26,"Cybersécurité, Coaching, Technologie, Analyse de données, Finance"
7357,Rim Omrani,rim.omrani646@hotmail.com,apprenant,+21629121326,Tunisie,Tozeur,2005-01-13,"Technologie, Informatique, Blockchain, Digital transformation, Agile"
7358,Rania Louati,rania.louati899@live.com,apprenant,+21692808360,Tunisie,Nabeul,1999-06-22,"IoT, Formation professionnelle"
7359,Taoufik Mabrouk,taoufik.mabrouk161@hotmail.com,apprenant,+21620526817,Tunisie,Bizerte,2005-05-02,"Coaching, Ressources humaines, Marketing digital"
7360,Mehdi Mahjoub,mehdi.mahjoub352@hotmail.com,apprenant,+21626102713,Tunisie,Nabeul,2000-11-26,"Cloud computing, Formation professionnelle, Finance, Management"
7361,Dalila Ben Ahmed,dalila.ben.ahmed689@yahoo.fr,apprenant,+21694476400,Tunisie,Kasserine,2003-07-22,"Technologie, Certification"
7362,Zied Nabli,zied.nabli845@outlook.com,apprenant,+21626381131,Tunisie,Béja,1989-01-05,"Qualité, Entrepreneuriat, E-commerce"
7363,Lassad Mestiri,lassad.mestiri839@orange.tn,apprenant,+21655418285,Tunisie,Nabeul,1990-08-20,"Formation professionnelle, Ressources humaines, Entrepreneuriat, Blockchain, Leadership, IoT"
7364,Dorsaf Fourati,dorsaf.fourati207@laposte.net,apprenant,+21654968198,Tunisie,Sousse,2007-01-18,"Lean management, Certification, Management, Cybersécurité, Business intelligence"
7365,Jihene Labidi,jihene.labidi205@laposte.net,apprenant,+21624648047,Tunisie,Sousse,2000-01-18,"Audit, IoT, Analyse de données, Veille technologique, Intelligence artificielle"
7366,Lamia Ghanmi,lamia.ghanmi783@yahoo.fr,apprenant,+21651966837,Tunisie,Monastir,2002-04-19,"Gestion de projet, ITIL"
7367,Myriam Louati,myriam.louati146@topnet.tn,apprenant,+21659818734,Tunisie,Manouba,2001-02-24,"Lean management, Agile, Conseil, IoT, Certification"
7368,Taoufik Ktari,taoufik.ktari47@laposte.net,apprenant,+21650570277,Tunisie,Tozeur,1985-12-10,"Gestion de projet, Audit, ITIL, Digital transformation, Blockchain, Innovation"
7369,Omar Limam,omar.limam2@topnet.tn,apprenant,+21655527345,Tunisie,Tataouine,2003-03-13,"Formation professionnelle, Veille technologique, Certification, Stratégie d'entreprise"
7370,Marwan Trabelsi,marwan.trabelsi29@live.com,apprenant,+21690807360,Tunisie,Sousse,1999-10-25,"Informatique, Marketing digital"
7372,Wassim Horchani,wassim.horchani468@laposte.net,apprenant,+21656201445,Tunisie,Tozeur,1987-02-12,"Communication, Blockchain, Veille technologique, Informatique, E-commerce, Audit"
7373,Hajer Ghanmi,hajer.ghanmi276@laposte.net,apprenant,+21629261654,Tunisie,Sfax,2002-11-12,"ITIL, Innovation, Digital transformation, Lean management"
7374,Aymen Hmida,aymen.hmida693@topnet.tn,apprenant,+21691774834,Tunisie,Gafsa,1996-05-05,"IoT, Qualité, ITIL, Analyse de données, Cybersécurité"
7375,Manel Layouni,manel.layouni603@outlook.com,apprenant,+21627211481,Tunisie,Ben Arous,2005-01-11,"Mentoring, DevOps, ITIL"
7376,Fatma Guizani,fatma.guizani8@outlook.com,apprenant,+21659172790,Tunisie,Tozeur,2006-01-15,"Développement web, Agile, Qualité"
7377,Mehdi Chaieb,mehdi.chaieb746@orange.tn,apprenant,+21690411244,Tunisie,Le Kef,2002-01-06,"Cloud computing, Lean management, Développement web, Finance"
7378,Mehdi Ben Salah,mehdi.ben.salah175@orange.tn,apprenant,+21659295781,Tunisie,Jendouba,2007-02-20,"ITIL, IoT, DevOps, Management, Agile, Certification"
