ID,Nom,Email,Rôle,Téléphone,Pays,Ville,Date de naissance,Centres d'intérêt
14183,Bilel Trabelsi,bilel.trabelsi526@live.com,apprenant,+21693056680,Tunisie,Gabès,1985-11-12,"Finance, Digital transformation, Technologie, ITIL, Cybersécurité"
14184,Karim Limam,karim.limam733@live.com,apprenant,+21624585496,Tunisie,Ben Arous,1985-04-15,"Cybersécurité, Communication, Marketing digital, Qualité, Blockchain, Stratégie d'entreprise"
14185,Youssef Horchani,youssef.horchani761@yahoo.fr,apprenant,+21628102256,Tunisie,Kébili,2001-01-01,"Formation professionnelle, Certification, Entrepreneuriat"
14186,Hajer Benhassan,hajer.benhassan76@outlook.com,apprenant,+21629983354,Tunisie,Kairouan,2000-01-24,"Technologie, Certification, Entrepreneuriat, Innovation"
14187,Farah Dridi,farah.dridi877@laposte.net,apprenant,+21695278794,Tunisie,Sfax,1987-12-02,"DevOps, Intelligence artificielle, Cloud computing, Gestion de projet, Informatique, Qualité"
14188,Samia Mrad,samia.mrad848@orange.tn,apprenant,+21657200277,Tunisie,Kébili,1991-10-06,"Cybersécurité, Formation professionnelle, Marketing digital, Développement web, Stratégie d'entreprise, Audit"
14189,Wided Hajji,wided.hajji662@yahoo.fr,apprenant,+21651389544,Tunisie,Tozeur,1987-03-03,"DevOps, Communication, Mentoring"
14190,Ridha Chaieb,ridha.chaieb975@yahoo.fr,apprenant,+21621913904,Tunisie,Mahdia,1985-01-11,"ITIL, Cloud computing, Certification, Marketing digital, Digital transformation, DevOps"
14191,Latifa Ben Ali,latifa.ben.ali634@live.com,apprenant,+21696720345,Tunisie,Siliana,1988-08-11,"Agile, Management, Innovation, IoT"
14192,Karima Gharbi,karima.gharbi313@yahoo.fr,apprenant,+21691560485,Tunisie,Kairouan,1992-10-15,"Agile, Business intelligence, Certification, IoT, E-commerce"
14193,Wael Hajji,wael.hajji924@orange.tn,apprenant,+21627417689,Tunisie,Ariana,1995-02-28,"Stratégie d'entreprise, Gestion de projet, Management, Certification, E-commerce, Machine learning"
14194,Maher Chaieb,maher.chaieb906@yahoo.fr,apprenant,+21691390588,Tunisie,Sousse,1989-10-26,"Innovation, Analyse de données"
14195,Moez Ferchichi,moez.ferchichi2@laposte.net,apprenant,+21628348397,Tunisie,Sidi Bouzid,2006-04-02,"Blockchain, Digital transformation, DevOps, Stratégie d'entreprise"
14196,Wassim Chaieb,wassim.chaieb122@gmail.com,apprenant,+21627023177,Tunisie,Mahdia,1987-03-17,"Finance, Formation professionnelle, Gestion de projet, E-commerce, Machine learning"
14197,Ali Neffati,ali.neffati856@gmail.com,apprenant,+21694272529,Tunisie,Gafsa,1990-03-16,"Innovation, Technologie, Blockchain, Formation professionnelle"
14198,Nour Mansouri,nour.mansouri75@topnet.tn,apprenant,+21657683533,Tunisie,Mahdia,1988-05-04,"Qualité, Coaching"
14199,Maher Mestiri,maher.mestiri760@gmail.com,apprenant,+21659017400,Tunisie,Tozeur,2004-11-17,"Gestion de projet, Agile, Audit, Ressources humaines, Formation professionnelle, Cybersécurité"
14200,Jamel Horchani,jamel.horchani260@laposte.net,apprenant,+21695378032,Tunisie,Kébili,1986-02-04,"Technologie, DevOps, Veille technologique"
14201,Maroua Dhouib,maroua.dhouib465@orange.tn,apprenant,+21657339726,Tunisie,Nabeul,1992-02-23,"Analyse de données, Communication, Entrepreneuriat, Cybersécurité"
14202,Intissar Hamza,intissar.hamza918@yahoo.fr,apprenant,+21624231045,Tunisie,Ariana,1988-04-16,"Informatique, Formation professionnelle, Machine learning, Coaching, Digital transformation"
14203,Nesrine Nabli,nesrine.nabli220@topnet.tn,apprenant,+21658900011,Tunisie,Zaghouan,1992-06-25,"Intelligence artificielle, Développement web, Entrepreneuriat"
14204,Sofiane Horchani,sofiane.horchani526@live.com,apprenant,+21698885958,Tunisie,Ben Arous,1999-06-11,"Blockchain, Informatique, Mentoring, Management"
14205,Jihene Laabidi,jihene.laabidi139@yahoo.fr,apprenant,+21659024483,Tunisie,Bizerte,1989-06-11,"Formation professionnelle, Certification"
14206,Adel Chaabane,adel.chaabane821@hotmail.com,apprenant,+21694353845,Tunisie,Tozeur,1988-11-15,"Cybersécurité, Agile, Audit, Stratégie d'entreprise, Informatique"
14207,Aymen Jelassi,aymen.jelassi138@live.com,apprenant,+21628680609,Tunisie,Sousse,1990-01-26,"Intelligence artificielle, Digital transformation, Gestion de projet, Audit, Cloud computing"
14208,Rim Gasmi,rim.gasmi48@outlook.com,apprenant,+21624410136,Tunisie,Kasserine,2003-02-03,"Veille technologique, Technologie, Analyse de données"
14209,Salah Nasri,salah.nasri293@hotmail.com,apprenant,+21652412196,Tunisie,Siliana,2005-03-10,"Ressources humaines, Blockchain, E-commerce"
14210,Ridha Laabidi,ridha.laabidi496@outlook.com,apprenant,+21694300397,Tunisie,Jendouba,1995-06-19,"ITIL, Technologie, Veille technologique"
14211,Lamia Mejri,lamia.mejri690@gmail.com,apprenant,+21620859603,Tunisie,Jendouba,1996-06-22,"Management, Informatique, Qualité, Coaching, Formation professionnelle, IoT"
14212,Youssef Ouali,youssef.ouali475@live.com,apprenant,+21697220291,Tunisie,Kairouan,1997-09-02,"Cloud computing, Veille technologique, Analyse de données"
14213,Lamia Hleli,lamia.hleli391@hotmail.com,apprenant,+21695002424,Tunisie,Béja,2004-06-27,"Conseil, Management, Blockchain, Digital transformation"
14214,Besma Sellami,besma.sellami330@topnet.tn,apprenant,+21655005778,Tunisie,Manouba,1987-03-01,"Mentoring, Informatique, Digital transformation, Cloud computing"
14215,Chedly Maaloul,chedly.maaloul114@orange.tn,apprenant,+21692548417,Tunisie,Gabès,1988-04-27,"IoT, Intelligence artificielle, Machine learning, Digital transformation, Management, Stratégie d'entreprise"
14216,Moncef Bouzid,moncef.bouzid534@orange.tn,apprenant,+21690889865,Tunisie,Jendouba,1997-10-01,"Agile, Analyse de données"
14217,Sofiane Jelassi,sofiane.jelassi593@laposte.net,apprenant,+21656656198,Tunisie,Ben Arous,1995-02-08,"Intelligence artificielle, Informatique"
14218,Dorra Layouni,dorra.layouni728@outlook.com,apprenant,+21695160495,Tunisie,Kasserine,1990-03-27,"Mentoring, Machine learning, Analyse de données, Communication"
14219,Ines Louati,ines.louati322@laposte.net,apprenant,+21628204132,Tunisie,Tozeur,1986-08-10,"DevOps, Intelligence artificielle, ITIL, E-commerce"
14220,Yosra Mabrouk,yosra.mabrouk626@live.com,apprenant,+21655199394,Tunisie,Kébili,2003-08-26,"Cloud computing, Communication"
14221,Jamel Landolsi,jamel.landolsi676@orange.tn,apprenant,+21699014768,Tunisie,Médenine,1998-09-23,"Veille technologique, Ressources humaines, Certification"
14222,Farouk Essid,farouk.essid214@yahoo.fr,apprenant,+21623678012,Tunisie,Tozeur,1985-06-11,"Analyse de données, IoT, Communication, Machine learning"
14223,Jamel Ghanmi,jamel.ghanmi414@topnet.tn,apprenant,+21657970489,Tunisie,Kébili,2001-06-27,"Agile, Management, Communication, Digital transformation"
14224,Samia Sellami,samia.sellami853@laposte.net,apprenant,+21628886649,Tunisie,Médenine,1988-04-17,"Cybersécurité, Finance"
14225,Yassine Jelassi,yassine.jelassi163@gmail.com,apprenant,+21653034196,Tunisie,Le Kef,2005-01-21,"Mentoring, Leadership"
14226,Mohamed Derbali,mohamed.derbali738@topnet.tn,apprenant,+21627812088,Tunisie,Tataouine,1994-09-05,"Business intelligence, Leadership, Entrepreneuriat, Communication, Intelligence artificielle"
14227,Zohra Ghanmi,zohra.ghanmi450@hotmail.com,apprenant,+21695156131,Tunisie,Tozeur,2001-08-05,"Mentoring, Analyse de données"
14228,Bassem Limam,bassem.limam688@orange.tn,apprenant,+21650882035,Tunisie,Ariana,1985-01-10,"ITIL, Analyse de données, Lean management, Communication, Marketing digital"
14229,Moez Feriani,moez.feriani359@outlook.com,apprenant,+21699572070,Tunisie,Kébili,1988-09-19,"DevOps, Innovation, Gestion de projet, Mentoring, Conseil, Qualité"
14230,Wael Karray,wael.karray631@gmail.com,apprenant,+21650028068,Tunisie,Kasserine,2001-05-02,"Certification, Blockchain, Veille technologique"
14231,Najoua Bouaziz,najoua.bouaziz134@gmail.com,apprenant,+21650862792,Tunisie,Mahdia,1986-10-05,"Cybersécurité, ITIL, Leadership, Entrepreneuriat, Management, Digital transformation"
14232,Mohamed Hmida,mohamed.hmida42@outlook.com,apprenant,+21692374396,Tunisie,Tozeur,1988-06-20,"Communication, Analyse de données, IoT, Management, Coaching"
14233,Bilel Benhassan,bilel.benhassan130@outlook.com,apprenant,+21698387918,Tunisie,Siliana,1986-07-23,"Entrepreneuriat, Gestion de projet"
14234,Jamel Mansouri,jamel.mansouri227@orange.tn,apprenant,+21620145222,Tunisie,Tataouine,2006-08-18,"Coaching, Agile, Veille technologique, Technologie"
14235,Mariam Guesmi,mariam.guesmi150@live.com,apprenant,+21657055016,Tunisie,Bizerte,1992-03-15,"Cybersécurité, Mentoring, Blockchain, Conseil, Lean management"
14236,Nabil Chaieb,nabil.chaieb675@gmail.com,apprenant,+21691129994,Tunisie,Béja,1988-07-23,"Cloud computing, Informatique, Gestion de projet"
14237,Sabrine Mrad,sabrine.mrad696@laposte.net,apprenant,+21628166687,Tunisie,Médenine,2002-10-17,"Entrepreneuriat, Digital transformation"
14238,Bochra Benhassan,bochra.benhassan536@outlook.com,apprenant,+21659111904,Tunisie,Jendouba,1986-08-20,"Veille technologique, E-commerce, Ressources humaines"
14239,Besma Ouali,besma.ouali224@hotmail.com,apprenant,+21691382245,Tunisie,Zaghouan,1995-02-02,"DevOps, Leadership"
14240,Fares Fatnassi,fares.fatnassi133@gmail.com,apprenant,+21656884891,Tunisie,Zaghouan,1999-05-14,"Informatique, Management, Certification, Finance, Marketing digital"
14241,Ali Layouni,ali.layouni229@orange.tn,apprenant,+21623748461,Tunisie,Sidi Bouzid,1992-09-21,"Stratégie d'entreprise, Coaching, Management"
14242,Karima Hamza,karima.hamza412@yahoo.fr,apprenant,+21694584876,Tunisie,Sidi Bouzid,1995-02-03,"Blockchain, Entrepreneuriat, Certification"
14243,Nour Layouni,nour.layouni192@topnet.tn,apprenant,+21692699207,Tunisie,Siliana,1998-01-16,"Mentoring, Formation professionnelle, Certification, Informatique, Ressources humaines, Analyse de données"
14244,Samia Mestiri,samia.mestiri19@gmail.com,apprenant,+21624537565,Tunisie,Nabeul,2000-12-07,"Management, ITIL"
14245,Bassem Bouzid,bassem.bouzid723@topnet.tn,apprenant,+21653125080,Tunisie,Kairouan,1998-04-10,"Communication, Gestion de projet, Stratégie d'entreprise, E-commerce"
14246,Farouk Ben Salah,farouk.ben.salah402@topnet.tn,apprenant,+21651319658,Tunisie,Gafsa,1993-12-22,"Stratégie d'entreprise, Digital transformation"
14247,Taoufik Karoui,taoufik.karoui950@hotmail.com,apprenant,+21692648736,Tunisie,Gafsa,1985-07-05,"Gestion de projet, DevOps"
14248,Intissar Dhouib,intissar.dhouib206@hotmail.com,apprenant,+21656537714,Tunisie,Ariana,2006-07-04,"Machine learning, ITIL, Innovation, Business intelligence, Informatique"
14249,Ghazi Khedher,ghazi.khedher590@topnet.tn,apprenant,+21655090472,Tunisie,Le Kef,1987-03-16,"Stratégie d'entreprise, Conseil, Management, Développement web, IoT"
14250,Mohamed Hajji,mohamed.hajji232@topnet.tn,apprenant,+21697380149,Tunisie,Gabès,1992-07-04,"Développement web, Coaching"
14251,Besma Jelassi,besma.jelassi208@live.com,apprenant,+21650059201,Tunisie,Tozeur,2000-01-03,"Stratégie d'entreprise, Développement web"
14252,Sonia Horchani,sonia.horchani555@yahoo.fr,apprenant,+21696839337,Tunisie,Siliana,1987-01-23,"Blockchain, Lean management, Digital transformation, Leadership, Formation professionnelle, Développement web"
14253,Intissar Ezzine,intissar.ezzine597@yahoo.fr,apprenant,+21654357080,Tunisie,Manouba,1990-01-09,"Formation professionnelle, Analyse de données, Machine learning, DevOps, Entrepreneuriat, ITIL"
14254,Maher Fourati,maher.fourati232@outlook.com,apprenant,+21625441186,Tunisie,Zaghouan,1994-08-14,"Cybersécurité, ITIL, Ressources humaines, Communication, Formation professionnelle, Intelligence artificielle"
14255,Aymen Ghali,aymen.ghali288@topnet.tn,apprenant,+21655913534,Tunisie,Médenine,2002-07-04,"Audit, Business intelligence, Ressources humaines, Cybersécurité, Analyse de données"
14256,Kenza Derbali,kenza.derbali431@outlook.com,apprenant,+21628813587,Tunisie,Kairouan,1986-10-02,"Digital transformation, ITIL, Certification, Informatique, Business intelligence, Innovation"
14257,Manel Kammoun,manel.kammoun538@orange.tn,apprenant,+21659381867,Tunisie,Sfax,1991-08-15,"ITIL, Gestion de projet, Entrepreneuriat, Analyse de données"
14258,Hiba Bouslama,hiba.bouslama689@hotmail.com,apprenant,+21623254183,Tunisie,Tataouine,1991-01-01,"ITIL, Conseil, Formation professionnelle, Analyse de données, Business intelligence"
14259,Ahmed Gasmi,ahmed.gasmi768@yahoo.fr,apprenant,+21629543872,Tunisie,Gafsa,1995-09-06,"Mentoring, Intelligence artificielle, Conseil, Management, Leadership"
14260,Dorsaf Bouhamed,dorsaf.bouhamed208@laposte.net,apprenant,+21622132125,Tunisie,Sfax,1991-02-25,"Lean management, Formation professionnelle, ITIL, Conseil, Veille technologique"
14261,Zohra Chihaoui,zohra.chihaoui720@gmail.com,apprenant,+21651896530,Tunisie,Monastir,1989-04-09,"Qualité, Veille technologique, Coaching, Développement web, Formation professionnelle, Finance"
14262,Mohamed Fourati,mohamed.fourati570@gmail.com,apprenant,+21624676001,Tunisie,Bizerte,1986-05-19,"Cloud computing, Lean management"
14263,Emna Ben Salah,emna.ben.salah961@hotmail.com,apprenant,+21656350010,Tunisie,Ariana,2005-11-19,"Qualité, Cloud computing"
14264,Farouk Ben Ali,farouk.ben.ali899@topnet.tn,apprenant,+21621719238,Tunisie,Sfax,1999-11-27,"E-commerce, Développement web, IoT, Marketing digital, Mentoring, ITIL"
14265,Zouheir Trabelsi,zouheir.trabelsi174@laposte.net,apprenant,+21690518472,Tunisie,Sfax,1986-05-13,"Informatique, Développement web"
14266,Hana Fatnassi,hana.fatnassi860@yahoo.fr,apprenant,+21690110518,Tunisie,Tunis,2002-12-12,"Blockchain, Management, Technologie"
14267,Hatem Karray,hatem.karray502@orange.tn,apprenant,+21650657726,Tunisie,Tozeur,1998-06-10,"Cloud computing, Veille technologique, Lean management, Management, Certification"
14268,Moncef Hleli,moncef.hleli968@yahoo.fr,apprenant,+21699956593,Tunisie,Gafsa,2003-12-25,"Technologie, Innovation, Formation professionnelle, Gestion de projet, Machine learning"
14269,Hiba Guesmi,hiba.guesmi77@laposte.net,apprenant,+21629031284,Tunisie,Gafsa,2005-03-11,"Stratégie d'entreprise, Marketing digital, Informatique, Conseil"
14270,Amel Ghali,amel.ghali328@outlook.com,apprenant,+21651441197,Tunisie,Kébili,1987-04-04,"Formation professionnelle, Machine learning, Analyse de données"
14271,Hana Karoui,hana.karoui717@orange.tn,apprenant,+21699311693,Tunisie,Gabès,1998-05-10,"Lean management, Agile, Intelligence artificielle, Conseil, Digital transformation"
14272,Chedly Kchir,chedly.kchir22@topnet.tn,apprenant,+21650782243,Tunisie,Tozeur,2000-09-05,"Stratégie d'entreprise, Gestion de projet, Leadership, ITIL, Innovation"
14273,Salma Landolsi,salma.landolsi446@laposte.net,apprenant,+21628311345,Tunisie,Manouba,1992-06-09,"Machine learning, Informatique, Stratégie d'entreprise"
14274,Karima Mahjoub,karima.mahjoub598@live.com,apprenant,+21621525210,Tunisie,Kébili,1997-03-31,"DevOps, Finance, Développement web"
14275,Ali Hamza,ali.hamza255@gmail.com,apprenant,+21622903198,Tunisie,Gafsa,1994-09-27,"Mentoring, Cloud computing"
14276,Zouheir Hadj,zouheir.hadj88@orange.tn,apprenant,+21624389224,Tunisie,Tozeur,1996-10-16,"Leadership, DevOps, Intelligence artificielle, Entrepreneuriat, Cloud computing, Formation professionnelle"
14277,Walid Rekik,walid.rekik425@outlook.com,apprenant,+21694229174,Tunisie,Kébili,1992-02-06,"Cybersécurité, Formation professionnelle, Mentoring, Communication, Intelligence artificielle, Audit"
14278,Intissar Ferjani,intissar.ferjani346@orange.tn,apprenant,+21657393659,Tunisie,Gabès,2000-10-04,"Business intelligence, Innovation, DevOps, Stratégie d'entreprise"
14279,Emna Khlif,emna.khlif309@topnet.tn,apprenant,+21657305336,Tunisie,Gabès,1993-12-24,"Formation professionnelle, Lean management, Cybersécurité"
14280,Fadia Ben Ahmed,fadia.ben.ahmed479@live.com,apprenant,+21622449800,Tunisie,Mahdia,1994-04-24,"Agile, Blockchain, Développement web, Gestion de projet"
14281,Lamia Mrad,lamia.mrad139@gmail.com,apprenant,+21620165451,Tunisie,Siliana,2004-09-05,"Marketing digital, Leadership, IoT, Conseil, Veille technologique, Agile"
14282,Kais Dridi,kais.dridi773@yahoo.fr,apprenant,+21651849818,Tunisie,Gabès,2005-10-02,"Finance, Coaching, Analyse de données, Marketing digital, Ressources humaines, DevOps"
14283,Takwa Karoui,takwa.karoui82@orange.tn,apprenant,+21692318656,Tunisie,Monastir,1999-08-03,"Stratégie d'entreprise, Blockchain, Agile, E-commerce, Veille technologique, IoT"
14284,Khadija Jemli,khadija.jemli463@orange.tn,apprenant,+21629829646,Tunisie,Kasserine,2007-05-22,"Lean management, Audit, Innovation, Conseil"
14285,Hedi Miled,hedi.miled854@topnet.tn,apprenant,+21629443346,Tunisie,Bizerte,1986-01-22,"Analyse de données, E-commerce, Leadership, Digital transformation, Coaching, Technologie"
14286,Yosra Hamza,yosra.hamza279@laposte.net,apprenant,+21659895926,Tunisie,Bizerte,2005-09-10,"Marketing digital, Gestion de projet, Coaching, Blockchain, Cloud computing, Analyse de données"
14287,Salah Jebali,salah.jebali407@hotmail.com,apprenant,+21693883313,Tunisie,Tunis,1989-12-26,"Lean management, Mentoring, Informatique, Ressources humaines, Veille technologique"
14288,Dorra Hleli,dorra.hleli959@topnet.tn,apprenant,+21623585225,Tunisie,Ariana,1993-01-11,"Informatique, Analyse de données"
14289,Yasmine Ferchichi,yasmine.ferchichi236@orange.tn,apprenant,+21622704855,Tunisie,Médenine,2001-03-14,"Développement web, Formation professionnelle, Cybersécurité, Certification, Audit, Communication"
14290,Taoufik Nasri,taoufik.nasri367@topnet.tn,apprenant,+21623734609,Tunisie,Gafsa,1989-01-21,"Cloud computing, Gestion de projet, Coaching, Technologie, IoT"
14291,Karim Chaabane,karim.chaabane422@outlook.com,apprenant,+21651366831,Tunisie,Ben Arous,1989-06-01,"Machine learning, Mentoring, Cloud computing, Ressources humaines, Technologie, DevOps"
14292,Moncef Bouslama,moncef.bouslama907@topnet.tn,apprenant,+21697742220,Tunisie,Ariana,1991-04-15,"Cloud computing, Leadership, E-commerce"
14293,Dorsaf Louati,dorsaf.louati632@gmail.com,apprenant,+21624110578,Tunisie,Bizerte,1991-12-12,"Business intelligence, Gestion de projet, Digital transformation, Machine learning"
14294,Mohamed Hamza,mohamed.hamza446@orange.tn,apprenant,+21699779518,Tunisie,Gafsa,1999-12-26,"Audit, Marketing digital, Cloud computing, Blockchain"
14295,Khadija Karoui,khadija.karoui177@orange.tn,apprenant,+21651377034,Tunisie,Jendouba,1992-04-22,"Ressources humaines, Innovation, Communication"
14296,Yasmine Hajji,yasmine.hajji712@orange.tn,apprenant,+21695703485,Tunisie,Sfax,1997-08-03,"Conseil, Management, Informatique, Analyse de données, Ressources humaines"
14297,Emad Mestiri,emad.mestiri729@topnet.tn,apprenant,+21620686910,Tunisie,Béja,1988-03-03,"Veille technologique, ITIL, Marketing digital, Informatique, Développement web, Cloud computing"
14298,Taoufik Ben Salah,taoufik.ben.salah32@topnet.tn,apprenant,+21653060957,Tunisie,Mahdia,1991-03-27,"Management, Gestion de projet, DevOps"
14299,Bassem Bouzid,bassem.bouzid519@gmail.com,apprenant,+21697801016,Tunisie,Manouba,1997-11-02,"Coaching, Digital transformation, Informatique, E-commerce, Gestion de projet"
14300,Yasmine Dridi,yasmine.dridi326@gmail.com,apprenant,+21628156224,Tunisie,Monastir,1989-10-09,"Stratégie d'entreprise, Certification"
14301,Olfa Hleli,olfa.hleli833@yahoo.fr,apprenant,+21659926503,Tunisie,Tataouine,2000-10-27,"Stratégie d'entreprise, Finance, DevOps, Développement web, Agile"
14302,Farouk Gasmi,farouk.gasmi555@outlook.com,apprenant,+21657939316,Tunisie,Tataouine,2002-02-04,"Certification, Innovation, Développement web"
14303,Hatem Fatnassi,hatem.fatnassi998@yahoo.fr,apprenant,+21623181263,Tunisie,Le Kef,2004-06-23,"Leadership, Ressources humaines, Coaching, Intelligence artificielle, Stratégie d'entreprise"
14304,Manel Hleli,manel.hleli470@yahoo.fr,apprenant,+21695613618,Tunisie,Sousse,1987-02-03,"Blockchain, Management, IoT, Entrepreneuriat"
14305,Sabrine Neffati,sabrine.neffati457@live.com,apprenant,+21695848479,Tunisie,Gabès,1995-03-22,"Blockchain, Intelligence artificielle, Digital transformation"
14306,Cyrine Karray,cyrine.karray687@hotmail.com,apprenant,+21699783719,Tunisie,Jendouba,1990-05-14,"Audit, Machine learning, IoT"
14307,Khaled Hleli,khaled.hleli77@topnet.tn,apprenant,+21620914539,Tunisie,Siliana,1986-09-05,"Certification, Coaching, Analyse de données"
14308,Nesrine Guizani,nesrine.guizani484@laposte.net,apprenant,+21696347943,Tunisie,Kairouan,1994-01-11,"Innovation, Agile"
14309,Wided Ouali,wided.ouali476@laposte.net,apprenant,+21698149229,Tunisie,Tunis,1994-09-26,"Certification, Lean management, ITIL, Management, Stratégie d'entreprise"
14310,Zeineb Bouslama,zeineb.bouslama204@orange.tn,apprenant,+21692494018,Tunisie,Jendouba,2007-03-21,"Ressources humaines, Communication"
14311,Thouraya Labidi,thouraya.labidi811@topnet.tn,apprenant,+21693714668,Tunisie,Tunis,1997-08-17,"Gestion de projet, Ressources humaines, Qualité"
14312,Moez Ktari,moez.ktari680@outlook.com,apprenant,+21697596955,Tunisie,Gafsa,1995-02-19,"Technologie, Lean management, E-commerce, Conseil, Cloud computing, Digital transformation"
14313,Maher Mabrouk,maher.mabrouk986@laposte.net,apprenant,+21650609761,Tunisie,Kasserine,1987-08-26,"Lean management, Innovation, Formation professionnelle, Cybersécurité, Marketing digital"
14314,Salma Ferjani,salma.ferjani632@gmail.com,apprenant,+21697139730,Tunisie,Zaghouan,2002-03-19,"Business intelligence, Finance"
14315,Zeineb Ferjani,zeineb.ferjani306@laposte.net,apprenant,+21690183441,Tunisie,Manouba,1994-11-08,"Ressources humaines, Technologie, Stratégie d'entreprise, Mentoring, Lean management, Leadership"
14316,Samia Mestiri,samia.mestiri477@live.com,apprenant,+21692427641,Tunisie,Kébili,2001-02-07,"Coaching, Agile, Business intelligence, Intelligence artificielle, Digital transformation, Certification"
14317,Farouk Fkih,farouk.fkih610@orange.tn,apprenant,+21621479093,Tunisie,Tozeur,2006-01-05,"Coaching, Qualité"
14318,Karim Bouslama,karim.bouslama235@outlook.com,apprenant,+21622779292,Tunisie,Monastir,2003-08-14,"Audit, Développement web, Lean management"
14319,Mohamed Nabli,mohamed.nabli547@orange.tn,apprenant,+21656218475,Tunisie,Sfax,1995-11-11,"Cloud computing, Management, DevOps, Business intelligence, Ressources humaines"
14320,Ali Hamdi,ali.hamdi345@gmail.com,apprenant,+21654036191,Tunisie,Béja,1996-06-14,"Marketing digital, Formation professionnelle, Cloud computing"
14321,Wafa Mejri,wafa.mejri242@yahoo.fr,apprenant,+21699658103,Tunisie,Sousse,1992-01-11,"Agile, Qualité, DevOps"
14322,Yasmine Khedher,yasmine.khedher469@gmail.com,apprenant,+21620351259,Tunisie,Ben Arous,2004-03-22,"IoT, Gestion de projet"
14323,Lamia Nasri,lamia.nasri101@yahoo.fr,apprenant,+21697829551,Tunisie,Kébili,1988-06-05,"DevOps, Gestion de projet, Finance, Développement web, Ressources humaines"
14324,Fares Sellami,fares.sellami491@hotmail.com,apprenant,+21624321280,Tunisie,Ben Arous,1993-02-20,"Blockchain, DevOps, IoT"
14325,Dalila Mestiri,dalila.mestiri646@laposte.net,apprenant,+21623526371,Tunisie,Tunis,1991-03-16,"Marketing digital, Veille technologique, Ressources humaines"
14326,Bassem Dridi,bassem.dridi491@gmail.com,apprenant,+21627178495,Tunisie,Médenine,2006-08-07,"Leadership, E-commerce, Ressources humaines"
14327,Manel Benhassan,manel.benhassan202@gmail.com,apprenant,+21656098376,Tunisie,Gabès,2006-11-16,"Mentoring, Finance, Cloud computing, Développement web, Leadership, Lean management"
14328,Hana Ktari,hana.ktari750@topnet.tn,apprenant,+21694022541,Tunisie,Le Kef,1999-03-04,"E-commerce, DevOps"
14329,Nabil Ferchichi,nabil.ferchichi811@yahoo.fr,apprenant,+21652599806,Tunisie,Nabeul,1995-04-16,"E-commerce, Coaching, DevOps, Business intelligence, Marketing digital"
14330,Khadija Landolsi,khadija.landolsi91@hotmail.com,apprenant,+21627788997,Tunisie,Gabès,1998-02-16,"Communication, DevOps"
14331,Sonia Fatnassi,sonia.fatnassi725@laposte.net,apprenant,+21693624816,Tunisie,Tunis,2005-03-20,"Lean management, Mentoring, Certification, Entrepreneuriat, Machine learning"
14332,Hichem Maaloul,hichem.maaloul191@hotmail.com,apprenant,+21658364746,Tunisie,Jendouba,1995-02-04,"Formation professionnelle, ITIL"
14333,Hiba Mahjoub,hiba.mahjoub365@gmail.com,apprenant,+21626219292,Tunisie,Sfax,1999-02-24,"Cloud computing, Certification, Marketing digital, ITIL, Coaching, Business intelligence"
14334,Rami Labidi,rami.labidi326@outlook.com,apprenant,+21620654981,Tunisie,Béja,1994-03-01,"Communication, Intelligence artificielle, Formation professionnelle"
14335,Maroua Karoui,maroua.karoui485@outlook.com,apprenant,+21625267298,Tunisie,Sidi Bouzid,1995-03-15,"Formation professionnelle, Communication, Intelligence artificielle"
14336,Dalila Chedly,dalila.chedly637@live.com,apprenant,+21625009788,Tunisie,Béja,1986-04-07,"Gestion de projet, Communication"
14337,Nesrine Hamdi,nesrine.hamdi981@live.com,apprenant,+21625021765,Tunisie,Kairouan,1986-08-01,"Communication, Business intelligence, Cloud computing, E-commerce, Informatique"
14338,Nour Jemli,nour.jemli973@gmail.com,apprenant,+21628843897,Tunisie,Tunis,1999-07-24,"Cloud computing, Ressources humaines"
14339,Dorsaf Khlif,dorsaf.khlif151@gmail.com,apprenant,+21692007906,Tunisie,Gabès,1985-07-06,"Digital transformation, Stratégie d'entreprise, Veille technologique, Développement web, E-commerce"
14340,Chiraz Hamdi,chiraz.hamdi330@hotmail.com,apprenant,+21653849822,Tunisie,Bizerte,1990-11-04,"Communication, Certification, DevOps"
14341,Imed Miled,imed.miled547@gmail.com,apprenant,+21653371195,Tunisie,Manouba,1987-07-05,"Informatique, Qualité, Développement web, Veille technologique, Lean management, Gestion de projet"
14342,Salma Ghali,salma.ghali6@yahoo.fr,apprenant,+21658936412,Tunisie,Jendouba,2007-01-07,"Veille technologique, Qualité, Développement web, Blockchain, Cloud computing"
14343,Moez Karoui,moez.karoui830@orange.tn,apprenant,+21657028792,Tunisie,Sidi Bouzid,1996-02-13,"Marketing digital, Management, Coaching"
14344,Jihene Chebbi,jihene.chebbi215@orange.tn,apprenant,+21698836822,Tunisie,Tataouine,1989-08-04,"Business intelligence, Management, Stratégie d'entreprise, Technologie, Finance, Innovation"
14345,Thouraya Hamdi,thouraya.hamdi256@orange.tn,apprenant,+21696117626,Tunisie,Sfax,1997-07-24,"E-commerce, DevOps, Management"
14346,Chedly Kammoun,chedly.kammoun962@yahoo.fr,apprenant,+21622276107,Tunisie,Gafsa,1985-01-26,"Certification, Lean management"
