ID,Nom,Email,Rôle,Téléphone,Pays,Ville,Date de naissance,Centres d'intérêt
25722,Bochra Hamza,bochra.hamza840@live.com,apprenant,+21654950915,Tunisie,Tunis,2005-04-02,"Mentoring, Veille technologique"
25723,Mehdi Mestiri,mehdi.mestiri847@hotmail.com,apprenant,+21625196849,Tunisie,Kébili,2000-01-03,"Formation professionnelle, Innovation"
25724,Karim Ktari,karim.ktari795@orange.tn,apprenant,+21658437751,Tunisie,Sidi Bouzid,1995-06-08,"Machine learning, Cybersécurité, Digital transformation"
25725,Yosra Hassen,yosra.hassen206@laposte.net,apprenant,+21658097431,Tunisie,Kébili,2003-08-09,"Machine learning, Agile, Mentoring"
25726,Hedi Fkih,hedi.fkih686@outlook.com,apprenant,+21624336000,Tunisie,Sfax,2006-08-26,"Marketing digital, Cloud computing, IoT, Formation professionnelle, Audit, Qualité"
25727,Wael Mabrouk,wael.mabrouk334@topnet.tn,apprenant,+21692790525,Tunisie,Sousse,2007-02-11,"Entrepreneuriat, Finance, Informatique, Cloud computing"
25728,Ahmed Ezzine,ahmed.ezzine411@orange.tn,apprenant,+21696509023,Tunisie,Le Kef,1994-11-03,"Intelligence artificielle, Audit, Entrepreneuriat, Conseil"
25729,Wafa Guizani,wafa.guizani933@topnet.tn,apprenant,+21651870516,Tunisie,Monastir,1998-07-10,"Management, Marketing digital, Stratégie d'entreprise"
25730,Ikram Gasmi,ikram.gasmi853@outlook.com,apprenant,+21621442499,Tunisie,Le Kef,2000-03-11,"Business intelligence, Certification, Veille technologique, IoT, Audit"
25731,Latifa Ktari,latifa.ktari996@laposte.net,apprenant,+21654113528,Tunisie,Gafsa,1992-03-27,"Gestion de projet, Informatique"
25732,Sofiane Dridi,sofiane.dridi758@orange.tn,apprenant,+21697191257,Tunisie,Médenine,1995-07-24,"DevOps, Conseil, Innovation, Digital transformation, Leadership"
25733,Ines Hadj,ines.hadj475@yahoo.fr,apprenant,+21629389676,Tunisie,Tozeur,1993-06-08,"Leadership, Conseil, Agile"
25734,Mohamed Omrani,mohamed.omrani344@orange.tn,apprenant,+21693088268,Tunisie,Kasserine,1994-03-06,"Agile, Informatique, Ressources humaines, E-commerce, Cybersécurité, Machine learning"
25735,Fatma Ferchichi,fatma.ferchichi11@hotmail.com,apprenant,+21622864711,Tunisie,Monastir,1994-01-12,"DevOps, Développement web, ITIL, Cybersécurité, Gestion de projet"
25736,Jihene Fkih,jihene.fkih316@yahoo.fr,apprenant,+21629877233,Tunisie,Médenine,1997-02-08,"Management, Innovation, Mentoring, Entrepreneuriat, Lean management, Formation professionnelle"
25737,Yasmine Dridi,yasmine.dridi968@orange.tn,apprenant,+21651588575,Tunisie,Gafsa,2003-12-10,"Management, ITIL, Analyse de données"
25738,Rania Ben Ali,rania.ben.ali157@orange.tn,apprenant,+21694782924,Tunisie,Mahdia,1992-04-08,"Conseil, Gestion de projet, IoT, Management, E-commerce"
25739,Lobna Mrad,lobna.mrad284@laposte.net,apprenant,+21620986707,Tunisie,Monastir,2004-09-13,"Mentoring, Qualité, Innovation, Informatique, Technologie, Finance"
25740,Ghazi Mabrouk,ghazi.mabrouk247@topnet.tn,apprenant,+21624149684,Tunisie,Gabès,1985-01-22,"Stratégie d'entreprise, Cybersécurité, Formation professionnelle"
25741,Zied Dali,zied.dali268@outlook.com,apprenant,+21697120411,Tunisie,Tataouine,1985-05-21,"Informatique, Leadership, Entrepreneuriat"
25742,Sami Ferchichi,sami.ferchichi689@orange.tn,apprenant,+21625288596,Tunisie,Médenine,1985-02-17,"Mentoring, Conseil"
25743,Rim Ferjani,rim.ferjani141@laposte.net,apprenant,+21694616983,Tunisie,Ariana,1986-08-06,"Formation professionnelle, Stratégie d'entreprise, Gestion de projet, Veille technologique"
25744,Slim Ferchichi,slim.ferchichi934@hotmail.com,apprenant,+21650308520,Tunisie,Nabeul,1987-07-24,"Marketing digital, Veille technologique, Entrepreneuriat, Technologie, Leadership"
25745,Mohamed Kchir,mohamed.kchir510@live.com,apprenant,+21655000497,Tunisie,Kasserine,2000-07-07,"Cloud computing, E-commerce, Leadership, Machine learning, Lean management, Ressources humaines"
25746,Ridha Guizani,ridha.guizani238@laposte.net,apprenant,+21621901163,Tunisie,Manouba,2000-04-07,"Coaching, Agile"
25747,Noureddine Mahjoub,noureddine.mahjoub802@live.com,apprenant,+21627822552,Tunisie,Kasserine,1988-07-01,"Cybersécurité, Agile, Ressources humaines"
25748,Besma Landolsi,besma.landolsi182@topnet.tn,apprenant,+21690635119,Tunisie,Tunis,1989-01-23,"DevOps, IoT, Marketing digital, Lean management"
25749,Ikram Mejri,ikram.mejri706@hotmail.com,apprenant,+21695549837,Tunisie,Sousse,2002-05-04,"Ressources humaines, Analyse de données, Certification, Agile, Communication, Qualité"
25750,Najoua Bouslama,najoua.bouslama295@yahoo.fr,apprenant,+21651582859,Tunisie,Manouba,1998-09-03,"Finance, Qualité, DevOps, Intelligence artificielle"
25751,Bochra Ezzine,bochra.ezzine775@orange.tn,apprenant,+21652795705,Tunisie,Gafsa,1988-12-07,"Certification, Analyse de données, Technologie, Blockchain"
25752,Hajer Mrad,hajer.mrad695@gmail.com,apprenant,+21654587646,Tunisie,Sousse,1998-01-03,"Communication, Cloud computing, Leadership, ITIL, Machine learning"
25753,Zied Mestiri,zied.mestiri331@yahoo.fr,apprenant,+21625298795,Tunisie,Gabès,1985-02-24,"ITIL, Finance, Digital transformation"
25754,Youssef Bouaziz,youssef.bouaziz146@orange.tn,apprenant,+21698781712,Tunisie,Ariana,1989-04-03,"Stratégie d'entreprise, Audit"
25755,Makram Gasmi,makram.gasmi480@outlook.com,apprenant,+21620088699,Tunisie,Tozeur,1990-06-22,"Entrepreneuriat, Qualité, Finance, Lean management, Blockchain"
25756,Dali Chaabane,dali.chaabane75@laposte.net,apprenant,+21655105890,Tunisie,Sfax,2005-09-02,"Entrepreneuriat, Analyse de données"
25757,Besma Dridi,besma.dridi309@outlook.com,apprenant,+21695739032,Tunisie,Jendouba,1993-04-16,"DevOps, Mentoring"
25758,Bochra Dali,bochra.dali617@topnet.tn,apprenant,+21626800210,Tunisie,Kasserine,2006-01-03,"E-commerce, Informatique"
25759,Olfa Feriani,olfa.feriani886@live.com,apprenant,+21620470833,Tunisie,Sousse,1985-01-23,"Digital transformation, Technologie, Stratégie d'entreprise, Gestion de projet, E-commerce, Leadership"
25760,Dalila Feriani,dalila.feriani321@orange.tn,apprenant,+21624102042,Tunisie,Sfax,2000-02-17,"Digital transformation, Intelligence artificielle, Finance"
25761,Myriam Mabrouk,myriam.mabrouk86@gmail.com,apprenant,+21623060185,Tunisie,Kébili,2004-04-10,"Conseil, Agile, Communication, ITIL, Stratégie d'entreprise"
25762,Fatma Guizani,fatma.guizani42@gmail.com,apprenant,+21620821507,Tunisie,Tunis,2005-01-05,"Formation professionnelle, Analyse de données"
25763,Besma Derbali,besma.derbali895@live.com,apprenant,+21625140461,Tunisie,Bizerte,1987-12-13,"Entrepreneuriat, Développement web, Finance, Business intelligence, Formation professionnelle"
25764,Zied Mrad,zied.mrad411@laposte.net,apprenant,+21657864980,Tunisie,Gafsa,1990-07-01,"Veille technologique, Digital transformation, Coaching"
25765,Rim Mestiri,rim.mestiri228@laposte.net,apprenant,+21657854925,Tunisie,Médenine,2005-09-07,"Conseil, Informatique"
25766,Nabil Rekik,nabil.rekik889@gmail.com,apprenant,+21623259019,Tunisie,Le Kef,1990-06-19,"Business intelligence, Informatique"
25767,Fethi Rekik,fethi.rekik172@laposte.net,apprenant,+21690816831,Tunisie,Le Kef,1995-03-03,"Agile, Mentoring, Analyse de données"
25768,Maroua Dhouib,maroua.dhouib972@gmail.com,apprenant,+21650131993,Tunisie,Sidi Bouzid,2005-03-13,"Marketing digital, Informatique, Communication, Certification, Audit"
25769,Nour Bouzid,nour.bouzid838@topnet.tn,apprenant,+21698415682,Tunisie,Kairouan,2003-05-23,"Agile, Stratégie d'entreprise"
25770,Ahmed Hachicha,ahmed.hachicha553@hotmail.com,apprenant,+21692707033,Tunisie,Tataouine,2006-02-28,"Certification, Intelligence artificielle, E-commerce, Mentoring, Communication"
25771,Zouheir Ben Ahmed,zouheir.ben.ahmed798@hotmail.com,apprenant,+21697991381,Tunisie,Kairouan,1993-11-27,"Certification, Ressources humaines, Veille technologique, IoT, Management, Marketing digital"
25772,Fadia Kchir,fadia.kchir35@live.com,apprenant,+21621728784,Tunisie,Médenine,1997-09-15,"Agile, Coaching, Audit, Business intelligence"
25773,Myriam Hajji,myriam.hajji586@hotmail.com,apprenant,+21658058746,Tunisie,Tozeur,1992-03-09,"Audit, Formation professionnelle, Technologie, Gestion de projet, IoT"
25774,Marwan Hamza,marwan.hamza497@laposte.net,apprenant,+21625538238,Tunisie,Tunis,1996-03-14,"Agile, Développement web"
25775,Khaled Karoui,khaled.karoui569@laposte.net,apprenant,+21692626442,Tunisie,Tataouine,1995-12-12,"Gestion de projet, Management, Qualité"
25776,Tarek Gharbi,tarek.gharbi467@outlook.com,apprenant,+21692938541,Tunisie,Zaghouan,1986-12-05,"Gestion de projet, Digital transformation"
25777,Zouheir Nasri,zouheir.nasri926@gmail.com,apprenant,+21654385056,Tunisie,Siliana,2000-11-17,"Innovation, Certification, Qualité, Communication, Gestion de projet"
25778,Yosra Mabrouk,yosra.mabrouk560@yahoo.fr,apprenant,+21654710102,Tunisie,Sfax,1986-01-18,"Machine learning, Finance, Cloud computing, Blockchain, Audit, Coaching"
25779,Lamia Mestiri,lamia.mestiri128@laposte.net,apprenant,+21629096954,Tunisie,Gafsa,1990-01-19,"Informatique, Intelligence artificielle, ITIL, Stratégie d'entreprise, Formation professionnelle, DevOps"
25780,Maroua Hamdi,maroua.hamdi558@yahoo.fr,apprenant,+21657042735,Tunisie,Ariana,1994-10-13,"Communication, Audit"
25781,Chedly Chebbi,chedly.chebbi523@laposte.net,apprenant,+21629318162,Tunisie,Ariana,1997-02-14,"Audit, Cloud computing, Ressources humaines"
25782,Manel Ben Youssef,manel.ben.youssef491@hotmail.com,apprenant,+21656210999,Tunisie,Monastir,2003-05-15,"Certification, Leadership, Cloud computing, Qualité, Formation professionnelle, Finance"
25783,Mariam Bouzid,mariam.bouzid808@outlook.com,apprenant,+21659118041,Tunisie,Gabès,1986-12-12,"Gestion de projet, Marketing digital"
25784,Sami Kammoun,sami.kammoun172@hotmail.com,apprenant,+21624478514,Tunisie,Gafsa,1993-10-23,"Gestion de projet, Blockchain, Certification, Communication, Ressources humaines, Innovation"
25785,Khaled Jebali,khaled.jebali729@gmail.com,apprenant,+21629442204,Tunisie,Kairouan,1989-09-08,"Communication, E-commerce, Gestion de projet, DevOps"
25786,Tarek Hassen,tarek.hassen943@topnet.tn,apprenant,+21691144522,Tunisie,Manouba,1999-11-21,"Leadership, Qualité"
25787,Takwa Layouni,takwa.layouni215@orange.tn,apprenant,+21693230020,Tunisie,Ariana,2002-07-19,"IoT, Audit, Agile, Cybersécurité, Leadership"
25788,Ines Laabidi,ines.laabidi318@topnet.tn,apprenant,+21656641038,Tunisie,Zaghouan,1992-07-08,"Conseil, Ressources humaines"
25789,Wael Ben Salah,wael.ben.salah707@hotmail.com,apprenant,+21628383297,Tunisie,Le Kef,2000-10-12,"Ressources humaines, Intelligence artificielle"
25790,Wassim Ghali,wassim.ghali293@live.com,apprenant,+21658755104,Tunisie,Sfax,2003-12-20,"Technologie, Cybersécurité, Intelligence artificielle, Management, Agile, Blockchain"
25791,Aymen Chihaoui,aymen.chihaoui970@topnet.tn,apprenant,+21659620876,Tunisie,Médenine,1997-05-20,"Agile, Marketing digital"
25792,Ghada Jemli,ghada.jemli947@topnet.tn,apprenant,+21695677524,Tunisie,Tunis,1990-11-26,"Coaching, Cloud computing, Management"
25793,Taoufik Daoud,taoufik.daoud858@live.com,apprenant,+21652325128,Tunisie,Kébili,1998-06-01,"Lean management, Marketing digital"
25794,Samia Horchani,samia.horchani322@yahoo.fr,apprenant,+21653884586,Tunisie,Tunis,1998-07-11,"Machine learning, Mentoring, Agile, Informatique, DevOps"
25795,Khadija Rekik,khadija.rekik938@orange.tn,apprenant,+21693176183,Tunisie,Ariana,1999-02-27,"Analyse de données, Management, E-commerce, ITIL"
25796,Bochra Ferjani,bochra.ferjani215@hotmail.com,apprenant,+21650241275,Tunisie,Béja,2007-05-27,"Business intelligence, Formation professionnelle"
25797,Salah Sellami,salah.sellami737@outlook.com,apprenant,+21621713186,Tunisie,Ben Arous,1987-07-01,"ITIL, Machine learning, Stratégie d'entreprise, Communication, Développement web, Digital transformation"
25798,Makram Gasmi,makram.gasmi841@laposte.net,apprenant,+21656398810,Tunisie,Jendouba,1991-03-17,"IoT, Communication, Finance, Digital transformation, Cloud computing, ITIL"
25799,Nour Jelassi,nour.jelassi349@live.com,apprenant,+21629878972,Tunisie,Ariana,1992-09-11,"Certification, Machine learning, Veille technologique, Management, Lean management, Communication"
25800,Nabil Ezzine,nabil.ezzine432@topnet.tn,apprenant,+21693626757,Tunisie,Ariana,2004-01-19,"Cloud computing, Finance, Business intelligence"
25801,Hana Chaieb,hana.chaieb474@hotmail.com,apprenant,+21658151976,Tunisie,Médenine,2006-05-24,"E-commerce, Développement web, Agile, Formation professionnelle, Business intelligence"
25802,Amine Feriani,amine.feriani999@topnet.tn,apprenant,+21652834892,Tunisie,Monastir,1986-12-20,"Management, E-commerce, DevOps"
25803,Wael Mabrouk,wael.mabrouk971@live.com,apprenant,+21652753596,Tunisie,Mahdia,2003-04-20,"Digital transformation, Agile, Analyse de données, Innovation, Mentoring"
25804,Karim Chedly,karim.chedly687@outlook.com,apprenant,+21650430489,Tunisie,Sfax,2003-11-13,"Business intelligence, Développement web, Intelligence artificielle, Gestion de projet"
25805,Amira Ghali,amira.ghali900@yahoo.fr,apprenant,+21696340691,Tunisie,Nabeul,1994-07-25,"Développement web, Coaching, Entrepreneuriat, Mentoring"
25806,Manel Landolsi,manel.landolsi481@outlook.com,apprenant,+21620545670,Tunisie,Siliana,1989-06-05,"Coaching, Agile, Analyse de données, Audit, Formation professionnelle, Business intelligence"
25807,Marwan Chaieb,marwan.chaieb424@laposte.net,apprenant,+21650999622,Tunisie,Manouba,1994-04-04,"Informatique, Développement web"
25808,Bochra Guesmi,bochra.guesmi129@orange.tn,apprenant,+21650283458,Tunisie,Bizerte,2000-09-24,"Mentoring, Analyse de données"
25809,Emna Essid,emna.essid573@orange.tn,apprenant,+21698941037,Tunisie,Ben Arous,2006-04-12,"Leadership, Certification, ITIL, Stratégie d'entreprise, Technologie, Ressources humaines"
25810,Thouraya Nabli,thouraya.nabli894@yahoo.fr,apprenant,+21624907728,Tunisie,Ben Arous,2003-04-01,"Analyse de données, Gestion de projet, Lean management, IoT, Intelligence artificielle, Audit"
25811,Amira Mejri,amira.mejri338@hotmail.com,apprenant,+21650239292,Tunisie,Sousse,2007-01-06,"Mentoring, Certification, Informatique, Entrepreneuriat"
25812,Yosra Ben Youssef,yosra.ben.youssef665@topnet.tn,apprenant,+21652355978,Tunisie,Zaghouan,2005-07-08,"Business intelligence, Développement web, Leadership, Blockchain, Intelligence artificielle, Management"
25813,Walid Ferchichi,walid.ferchichi462@laposte.net,apprenant,+21699253504,Tunisie,Le Kef,1995-10-18,"Agile, Cybersécurité"
25814,Ghazi Horchani,ghazi.horchani85@yahoo.fr,apprenant,+21655596722,Tunisie,Kairouan,1987-10-19,"Intelligence artificielle, Qualité, Blockchain, Développement web, Conseil"
25815,Amine Ben Ali,amine.ben.ali32@topnet.tn,apprenant,+21624883057,Tunisie,Médenine,2005-01-27,"Communication, Blockchain, Audit, Cloud computing, Coaching"
25816,Tarek Trabelsi,tarek.trabelsi158@gmail.com,apprenant,+21655193281,Tunisie,Kairouan,2004-11-13,"Mentoring, E-commerce"
25817,Dalila Ktari,dalila.ktari700@outlook.com,apprenant,+21620925869,Tunisie,Nabeul,1986-03-10,"Conseil, Technologie"
25818,Najoua Labidi,najoua.labidi279@live.com,apprenant,+21650709327,Tunisie,Manouba,1999-10-24,"Ressources humaines, DevOps, Informatique, Intelligence artificielle, Veille technologique"
25819,Zeineb Hamdi,zeineb.hamdi683@hotmail.com,apprenant,+21623528341,Tunisie,Nabeul,2001-06-18,"Coaching, Blockchain, ITIL, Lean management, Innovation"
25820,Samir Mansouri,samir.mansouri573@hotmail.com,apprenant,+21659754055,Tunisie,Monastir,1993-05-21,"Stratégie d'entreprise, Ressources humaines"
25821,Najoua Hajji,najoua.hajji647@gmail.com,apprenant,+21653690840,Tunisie,Sidi Bouzid,1987-10-26,"Machine learning, Digital transformation"
25822,Farouk Hamdi,farouk.hamdi495@yahoo.fr,apprenant,+21624156890,Tunisie,Sfax,1988-12-22,"Management, Intelligence artificielle, DevOps, Digital transformation"
25823,Najoua Ferchichi,najoua.ferchichi106@gmail.com,apprenant,+21625769576,Tunisie,Gabès,1987-12-12,"Qualité, Veille technologique, Entrepreneuriat, Ressources humaines, DevOps"
25824,Karim Dali,karim.dali394@live.com,apprenant,+21628756028,Tunisie,Zaghouan,1985-04-22,"IoT, Management, ITIL, Leadership, Finance, Mentoring"
25825,Zouheir Gasmi,zouheir.gasmi384@gmail.com,apprenant,+21690400399,Tunisie,Jendouba,1991-05-23,"Leadership, Analyse de données, Lean management, IoT"
25826,Amira Guizani,amira.guizani768@topnet.tn,apprenant,+21627673815,Tunisie,Ariana,1992-12-21,"Entrepreneuriat, Cloud computing, Blockchain, DevOps, Ressources humaines"
25827,Manel Mejri,manel.mejri321@yahoo.fr,apprenant,+21696577588,Tunisie,Manouba,1987-08-12,"Gestion de projet, Veille technologique"
25828,Ali Dali,ali.dali704@hotmail.com,apprenant,+21690304127,Tunisie,Monastir,1991-09-27,"Ressources humaines, Analyse de données"
25829,Sami Bouzid,sami.bouzid344@laposte.net,apprenant,+21692572338,Tunisie,Sousse,1985-02-10,"Veille technologique, Formation professionnelle, Coaching, Management, Communication, Conseil"
25830,Wafa Landolsi,wafa.landolsi652@laposte.net,apprenant,+21698572616,Tunisie,Bizerte,1988-10-26,"Formation professionnelle, Digital transformation, Gestion de projet, Développement web, Coaching, Innovation"
25831,Wael Neffati,wael.neffati538@outlook.com,apprenant,+21650685284,Tunisie,Jendouba,2006-11-24,"Finance, IoT, Leadership, Veille technologique, Entrepreneuriat"
25832,Farouk Ferjani,farouk.ferjani15@gmail.com,apprenant,+21629259953,Tunisie,Sfax,1986-07-18,"Cloud computing, Business intelligence, Développement web, Lean management"
25833,Wael Layouni,wael.layouni640@gmail.com,apprenant,+21694841073,Tunisie,Monastir,1996-12-27,"Cloud computing, Blockchain"
25834,Khaled Daoud,khaled.daoud317@live.com,apprenant,+21623074659,Tunisie,Ariana,1992-11-20,"Cybersécurité, Stratégie d'entreprise, Technologie, Entrepreneuriat, E-commerce, IoT"
25835,Salah Ferchichi,salah.ferchichi561@outlook.com,apprenant,+21659088408,Tunisie,Nabeul,2003-11-11,"Stratégie d'entreprise, Technologie"
25836,Khaled Laabidi,khaled.laabidi912@laposte.net,apprenant,+21655273476,Tunisie,Siliana,2006-10-19,"Agile, Entrepreneuriat, Leadership, Blockchain, Digital transformation"
25837,Ridha Ferjani,ridha.ferjani729@laposte.net,apprenant,+21651433966,Tunisie,Tataouine,2004-05-27,"Conseil, IoT, Technologie"
25838,Amira Kchir,amira.kchir725@live.com,apprenant,+21621171327,Tunisie,Kébili,1999-09-23,"Analyse de données, Conseil"
25839,Fares Marzouki,fares.marzouki227@laposte.net,apprenant,+21693463358,Tunisie,Sidi Bouzid,2004-10-04,"Marketing digital, Lean management, ITIL"
25840,Bochra Ferchichi,bochra.ferchichi601@topnet.tn,apprenant,+21690256394,Tunisie,Ben Arous,1992-09-19,"Digital transformation, IoT, Cloud computing, Blockchain, Stratégie d'entreprise"
25841,Latifa Layouni,latifa.layouni208@live.com,apprenant,+21650613308,Tunisie,Sfax,1995-06-01,"Certification, Gestion de projet"
25842,Fares Gasmi,fares.gasmi411@laposte.net,apprenant,+21658670548,Tunisie,Tunis,2007-04-05,"Stratégie d'entreprise, Technologie, Marketing digital, Agile"
25843,Kais Khedher,kais.khedher721@gmail.com,apprenant,+21654365715,Tunisie,Kébili,1991-12-15,"Technologie, Analyse de données, Veille technologique, Agile, Informatique"
25844,Ahmed Hmida,ahmed.hmida345@outlook.com,apprenant,+21657608333,Tunisie,Tunis,1996-06-12,"Business intelligence, Machine learning, Veille technologique, Qualité, Analyse de données"
25845,Farouk Chaabane,farouk.chaabane115@gmail.com,apprenant,+21625661999,Tunisie,Gafsa,2002-07-16,"Audit, Conseil, Certification, Finance, Management, DevOps"
25846,Wassim Dhouib,wassim.dhouib471@laposte.net,apprenant,+21652649140,Tunisie,Manouba,1998-03-05,"Blockchain, Audit, Communication"
25847,Rania Hassen,rania.hassen647@hotmail.com,apprenant,+21699073824,Tunisie,Le Kef,1985-05-04,"Lean management, Business intelligence, Machine learning, Stratégie d'entreprise"
25848,Aymen Chebbi,aymen.chebbi224@outlook.com,apprenant,+21626342470,Tunisie,Bizerte,1987-03-26,"Veille technologique, Cloud computing, Lean management, Communication, Blockchain, Formation professionnelle"
25849,Nabil Jazi,nabil.jazi638@live.com,apprenant,+21622212736,Tunisie,Kébili,1985-08-10,"Business intelligence, Analyse de données"
25850,Mariam Labidi,mariam.labidi728@gmail.com,apprenant,+21699115884,Tunisie,Gafsa,1993-08-08,"Ressources humaines, ITIL, Finance"
25851,Marwan Bouslama,marwan.bouslama647@orange.tn,apprenant,+21657373547,Tunisie,Sfax,2003-02-24,"Cybersécurité, Ressources humaines, Analyse de données, Informatique, E-commerce, Business intelligence"
25852,Amel Limam,amel.limam628@topnet.tn,apprenant,+21627325630,Tunisie,Mahdia,1997-02-18,"Entrepreneuriat, Machine learning, DevOps, IoT"
25853,Karima Daoud,karima.daoud393@yahoo.fr,apprenant,+21697697801,Tunisie,Gafsa,1996-09-14,"Business intelligence, Innovation, Digital transformation, Management, Stratégie d'entreprise, Gestion de projet"
25854,Thouraya Guizani,thouraya.guizani42@live.com,apprenant,+21620270344,Tunisie,Mahdia,1990-11-11,"Conseil, DevOps, Communication"
25855,Taoufik Hamdi,taoufik.hamdi896@yahoo.fr,apprenant,+21627902629,Tunisie,Tozeur,1992-04-26,"Conseil, Innovation, Technologie"
25856,Hiba Meddeb,hiba.meddeb29@gmail.com,apprenant,+21629799838,Tunisie,Monastir,2001-12-14,"Finance, Entrepreneuriat, Cybersécurité, Gestion de projet, IoT"
25857,Samir Ferjani,samir.ferjani718@topnet.tn,apprenant,+21622625288,Tunisie,Mahdia,2003-09-01,"Innovation, IoT, Management, Lean management, Entrepreneuriat, Stratégie d'entreprise"
25858,Latifa Mejri,latifa.mejri957@topnet.tn,apprenant,+21620921358,Tunisie,Gafsa,2007-08-11,"Analyse de données, Blockchain, Ressources humaines"
25859,Ahmed Louati,ahmed.louati812@yahoo.fr,apprenant,+21659284346,Tunisie,Kasserine,1987-02-04,"Mentoring, Développement web, Innovation, Conseil, Leadership"
25860,Olfa Chaabane,olfa.chaabane935@yahoo.fr,apprenant,+21655726195,Tunisie,Ben Arous,1994-06-22,"Qualité, Veille technologique"
25861,Najoua Marzouki,najoua.marzouki502@gmail.com,apprenant,+21652506878,Tunisie,Ariana,2001-05-23,"Innovation, Marketing digital, Informatique"
25862,Nesrine Horchani,nesrine.horchani939@topnet.tn,apprenant,+21629090121,Tunisie,Médenine,1996-04-27,"DevOps, Management"
25863,Maroua Ghorbel,maroua.ghorbel568@laposte.net,apprenant,+21629032878,Tunisie,Monastir,2006-03-23,"IoT, Innovation, Veille technologique, Intelligence artificielle, Technologie"
25864,Zied Chebbi,zied.chebbi880@laposte.net,apprenant,+21650120015,Tunisie,Kasserine,2003-02-11,"Veille technologique, Finance, Analyse de données, Certification"
25865,Khaled Guesmi,khaled.guesmi677@laposte.net,apprenant,+21657784338,Tunisie,Sidi Bouzid,1995-12-10,"Développement web, Conseil"
25866,Ahlem Rekik,ahlem.rekik831@live.com,apprenant,+21650787207,Tunisie,Jendouba,2006-02-02,"Certification, Qualité, Entrepreneuriat, IoT, Digital transformation, Marketing digital"
25867,Noureddine Karoui,noureddine.karoui655@yahoo.fr,apprenant,+21654808501,Tunisie,Sousse,2006-02-12,"Leadership, Machine learning, Ressources humaines"
25868,Cyrine Mabrouk,cyrine.mabrouk416@orange.tn,apprenant,+21657659792,Tunisie,Nabeul,1994-08-21,"Informatique, Lean management, Stratégie d'entreprise, Qualité, Finance, Marketing digital"
25869,Nabil Hassen,nabil.hassen410@live.com,apprenant,+21628722294,Tunisie,Médenine,1988-09-10,"Audit, Développement web, Digital transformation, Certification, Leadership"
25870,Dorsaf Marzouki,dorsaf.marzouki120@laposte.net,apprenant,+21624214100,Tunisie,Monastir,1987-10-24,"Technologie, E-commerce, Analyse de données, Digital transformation"
25871,Ahlem Bouzid,ahlem.bouzid289@laposte.net,apprenant,+21690595978,Tunisie,Tozeur,1990-03-09,"Développement web, Marketing digital, Intelligence artificielle, Lean management, Communication, Coaching"
25872,Walid Benhassan,walid.benhassan587@gmail.com,apprenant,+21656408161,Tunisie,Médenine,1994-01-12,"DevOps, Blockchain"
25873,Adel Trabelsi,adel.trabelsi917@orange.tn,apprenant,+21695608228,Tunisie,Monastir,2004-01-02,"Leadership, Marketing digital, DevOps, Entrepreneuriat, Qualité"
25874,Imed Nasri,imed.nasri953@laposte.net,apprenant,+21657235821,Tunisie,Médenine,1997-09-09,"Qualité, Lean management, Ressources humaines, Conseil, Machine learning, Management"
25875,Lassad Gharbi,lassad.gharbi645@hotmail.com,apprenant,+21626842503,Tunisie,Sousse,1995-04-18,"Intelligence artificielle, Entrepreneuriat"
25876,Hichem Bouaziz,hichem.bouaziz188@topnet.tn,apprenant,+21627615640,Tunisie,Siliana,1990-06-10,"Leadership, Cybersécurité"
25877,Besma Guizani,besma.guizani39@yahoo.fr,apprenant,+21657833316,Tunisie,Siliana,1998-04-07,"ITIL, Certification, Leadership, Cybersécurité, Agile, Machine learning"
25878,Zohra Layouni,zohra.layouni163@hotmail.com,apprenant,+21658776382,Tunisie,Tataouine,1997-08-20,"Communication, Finance, Digital transformation, Innovation, Management"
25879,Hana Layouni,hana.layouni150@gmail.com,apprenant,+21621506219,Tunisie,Ariana,2007-12-20,"Informatique, Technologie, Audit, IoT, Marketing digital, Ressources humaines"
25880,Fadia Chaieb,fadia.chaieb584@yahoo.fr,apprenant,+21624592375,Tunisie,Siliana,1995-04-02,"Qualité, Mentoring, Leadership, Finance, Technologie, Gestion de projet"
25881,Salah Hadj,salah.hadj564@live.com,apprenant,+21626739894,Tunisie,Béja,1999-07-18,"Formation professionnelle, DevOps, Entrepreneuriat, E-commerce, Mentoring, Business intelligence"
25882,Nour Sellami,nour.sellami629@topnet.tn,apprenant,+21628637430,Tunisie,Siliana,2007-07-31,"IoT, Management, Informatique, Ressources humaines, Veille technologique"
25883,Wafa Ktari,wafa.ktari305@live.com,apprenant,+21699590340,Tunisie,Béja,2005-11-10,"Audit, Cloud computing, Qualité, Communication, Marketing digital, Technologie"
25884,Bilel Guesmi,bilel.guesmi822@hotmail.com,apprenant,+21694801924,Tunisie,Mahdia,2005-12-14,"ITIL, Communication, Digital transformation, Certification, Mentoring"
25885,Ahlem Louati,ahlem.louati449@outlook.com,apprenant,+21695883851,Tunisie,Tataouine,1990-02-17,"Coaching, Leadership"
25886,Zeineb Jebali,zeineb.jebali94@outlook.com,apprenant,+21697132514,Tunisie,Zaghouan,1996-09-21,"Ressources humaines, Veille technologique, Mentoring, Audit, Communication, E-commerce"
25887,Bochra Derbali,bochra.derbali882@hotmail.com,apprenant,+21626978154,Tunisie,Siliana,2003-09-11,"Entrepreneuriat, Marketing digital, Audit, IoT"
