ID,Nom,Email,Rôle,Téléphone,Pays,Ville,Date de naissance,Centres d'intérêt
17600,Omar Fatnassi,omar.fatnassi590@gmail.com,apprenant,+21652132364,Tunisie,Kasserine,2007-08-04,"Stratégie d'entreprise, Certification, Formation professionnelle, Marketing digital"
17601,Jamel Jemli,jamel.jemli985@laposte.net,apprenant,+21652178389,Tunisie,Nabeul,1990-02-06,"Ressources humaines, Innovation"
17602,Dali Sellami,dali.sellami827@live.com,apprenant,+21658873955,Tunisie,Kasserine,1992-05-16,"Conseil, Coaching"
17603,Hiba Hleli,hiba.hleli518@outlook.com,apprenant,+21652839022,Tunisie,Mahdia,1988-09-24,"Intelligence artificielle, Leadership, Analyse de données, Lean management, Veille technologique"
17604,Salma Fkih,salma.fkih670@laposte.net,apprenant,+21627387338,Tunisie,Monastir,2004-05-24,"Marketing digital, Blockchain"
17605,Mohamed Chaabane,mohamed.chaabane510@outlook.com,apprenant,+21622840836,Tunisie,Bizerte,2005-08-23,"Certification, Formation professionnelle, Marketing digital"
17606,Omar Mrad,omar.mrad675@yahoo.fr,apprenant,+21625903284,Tunisie,Sousse,1986-06-30,"Technologie, Digital transformation, Veille technologique"
17607,Nabil Fkih,nabil.fkih438@laposte.net,apprenant,+21650768182,Tunisie,Le Kef,1993-09-07,"Audit, Développement web"
17608,Chedly Khlif,chedly.khlif207@hotmail.com,apprenant,+21625995840,Tunisie,Sidi Bouzid,1996-12-14,"Cloud computing, Mentoring, Analyse de données"
17609,Intissar Hamza,intissar.hamza671@orange.tn,apprenant,+21626476939,Tunisie,Zaghouan,2007-04-08,"Entrepreneuriat, Coaching, Innovation, IoT, Qualité"
17610,Farah Essid,farah.essid263@live.com,apprenant,+21697189935,Tunisie,Le Kef,2000-04-18,"Mentoring, Entrepreneuriat, Communication, Développement web, Agile"
17611,Yasmine Jazi,yasmine.jazi432@outlook.com,apprenant,+21627333446,Tunisie,Gafsa,1997-08-10,"Digital transformation, Leadership, Informatique, Analyse de données, Gestion de projet, Ressources humaines"
17612,Samir Mrad,samir.mrad628@orange.tn,apprenant,+21696913885,Tunisie,Kébili,1990-06-16,"Machine learning, Technologie, Cloud computing"
17613,Bochra Jouini,bochra.jouini400@live.com,apprenant,+21626263251,Tunisie,Béja,2006-02-20,"E-commerce, Formation professionnelle, Mentoring"
17614,Dalila Chaieb,dalila.chaieb658@hotmail.com,apprenant,+21622365904,Tunisie,Manouba,1993-09-13,"Finance, IoT, Technologie, Développement web, Certification, Formation professionnelle"
17615,Latifa Kchir,latifa.kchir556@gmail.com,apprenant,+21653264628,Tunisie,Gafsa,1987-01-26,"Stratégie d'entreprise, Finance, Analyse de données, Mentoring, Lean management, Machine learning"
17616,Amira Fkih,amira.fkih387@gmail.com,apprenant,+21623473806,Tunisie,Kébili,2004-01-16,"Conseil, IoT, Qualité, Cybersécurité"
17617,Farouk Omrani,farouk.omrani424@hotmail.com,apprenant,+21620197869,Tunisie,Sidi Bouzid,2005-08-26,"Certification, Technologie, Communication"
17618,Walid Daoud,walid.daoud144@yahoo.fr,apprenant,+21654036760,Tunisie,Tataouine,2000-06-05,"Finance, Lean management, Marketing digital, Blockchain"
17619,Hajer Marzouki,hajer.marzouki700@orange.tn,apprenant,+21693264657,Tunisie,Jendouba,1990-11-08,"Gestion de projet, Finance, Certification, Développement web"
17620,Sami Mejri,sami.mejri237@hotmail.com,apprenant,+21620757193,Tunisie,Siliana,2005-12-25,"Formation professionnelle, Mentoring, Certification"
17621,Lobna Ghanmi,lobna.ghanmi839@yahoo.fr,apprenant,+21697408222,Tunisie,Jendouba,2006-03-23,"Conseil, E-commerce, Cybersécurité"
17622,Wafa Kammoun,wafa.kammoun858@laposte.net,apprenant,+21698202810,Tunisie,Bizerte,2005-11-10,"IoT, Veille technologique"
17623,Ines Nasri,ines.nasri790@topnet.tn,apprenant,+21622698824,Tunisie,Le Kef,1996-02-05,"Marketing digital, Blockchain, Développement web, Technologie"
17624,Yosra Ben Youssef,yosra.ben.youssef14@yahoo.fr,apprenant,+21623715566,Tunisie,Jendouba,1996-08-01,"Finance, Business intelligence, Formation professionnelle, Coaching, Conseil"
17625,Dali Ghali,dali.ghali802@gmail.com,apprenant,+21695597528,Tunisie,Manouba,2005-12-08,"IoT, Cloud computing, Lean management, Intelligence artificielle, DevOps, Stratégie d'entreprise"
17626,Walid Ben Ahmed,walid.ben.ahmed446@laposte.net,apprenant,+21657948884,Tunisie,Nabeul,1987-07-09,"Ressources humaines, Développement web, Communication, Entrepreneuriat, Audit, Blockchain"
17627,Rim Kchir,rim.kchir328@yahoo.fr,apprenant,+21696975472,Tunisie,Tozeur,1993-12-10,"Certification, Blockchain, Business intelligence, Intelligence artificielle"
17628,Thouraya Jemli,thouraya.jemli347@gmail.com,apprenant,+21629543508,Tunisie,Le Kef,2000-05-07,"Management, Qualité"
17629,Samir Fkih,samir.fkih708@yahoo.fr,apprenant,+21628638549,Tunisie,Sousse,1988-07-18,"Développement web, Coaching, E-commerce"
17630,Lassad Khlif,lassad.khlif501@yahoo.fr,apprenant,+21654684464,Tunisie,Sfax,2002-08-18,"Stratégie d'entreprise, Analyse de données, Conseil, Audit, Communication"
17631,Moez Ferjani,moez.ferjani825@outlook.com,apprenant,+21698298660,Tunisie,Tozeur,2000-06-04,"Cybersécurité, Communication, DevOps, IoT, Marketing digital"
17632,Slim Jouini,slim.jouini647@orange.tn,apprenant,+21694856131,Tunisie,Monastir,1998-01-21,"Finance, E-commerce"
17633,Chedly Feriani,chedly.feriani907@orange.tn,apprenant,+21696568533,Tunisie,Ben Arous,2002-02-28,"Agile, Communication, Finance"
17634,Maher Gasmi,maher.gasmi34@orange.tn,apprenant,+21627864999,Tunisie,Sidi Bouzid,1985-01-01,"Technologie, Digital transformation, Analyse de données"
17635,Sonia Ferjani,sonia.ferjani838@live.com,apprenant,+21695104684,Tunisie,Sousse,2002-02-27,"Analyse de données, Ressources humaines, Finance, Audit"
17636,Thouraya Benhassan,thouraya.benhassan431@topnet.tn,apprenant,+21699544058,Tunisie,Médenine,2006-07-14,"Coaching, Formation professionnelle"
17637,Jamel Khedher,jamel.khedher461@live.com,apprenant,+21696069856,Tunisie,Nabeul,1999-01-04,"E-commerce, Communication, Cloud computing, Cybersécurité, Formation professionnelle, Gestion de projet"
17638,Hiba Derbali,hiba.derbali230@laposte.net,apprenant,+21656333158,Tunisie,Nabeul,1995-02-24,"Ressources humaines, Analyse de données, E-commerce, Digital transformation, Veille technologique"
17639,Omar Jemli,omar.jemli986@laposte.net,apprenant,+21625076948,Tunisie,Médenine,2001-09-01,"DevOps, Finance, Mentoring"
17640,Zouheir Fourati,zouheir.fourati64@hotmail.com,apprenant,+21699841179,Tunisie,Tunis,2002-01-23,"Digital transformation, Marketing digital"
17641,Aymen Jazi,aymen.jazi817@hotmail.com,apprenant,+21655825067,Tunisie,Manouba,2002-11-27,"Ressources humaines, Business intelligence, Stratégie d'entreprise"
17642,Hajer Chaabane,hajer.chaabane241@laposte.net,apprenant,+21625026168,Tunisie,Monastir,1993-08-27,"Blockchain, Cloud computing"
17643,Myriam Jouini,myriam.jouini544@yahoo.fr,apprenant,+21651963033,Tunisie,Kasserine,2004-01-07,"Business intelligence, Audit, Mentoring, Formation professionnelle"
17644,Nabil Hassen,nabil.hassen324@topnet.tn,apprenant,+21621677794,Tunisie,Kairouan,1994-01-06,"Informatique, Lean management, Qualité, Audit"
17645,Karima Kchir,karima.kchir868@orange.tn,apprenant,+21625740376,Tunisie,Tunis,1985-10-02,"Stratégie d'entreprise, Digital transformation, Gestion de projet, Ressources humaines, Entrepreneuriat"
17646,Amel Ben Ali,amel.ben.ali637@gmail.com,apprenant,+21690248459,Tunisie,Zaghouan,1995-07-27,"Leadership, Audit, E-commerce, Formation professionnelle, Lean management, Analyse de données"
17647,Zohra Layouni,zohra.layouni524@gmail.com,apprenant,+21623432615,Tunisie,Tunis,1987-03-23,"Conseil, Cybersécurité, Communication, Marketing digital, Veille technologique, Ressources humaines"
17648,Ahlem Hajji,ahlem.hajji639@hotmail.com,apprenant,+21625480034,Tunisie,Tunis,1987-05-13,"Machine learning, Marketing digital"
17649,Karima Hamza,karima.hamza788@gmail.com,apprenant,+21697896373,Tunisie,Siliana,2002-08-15,"Coaching, Mentoring, Cloud computing, Audit, Formation professionnelle"
17650,Moncef Guesmi,moncef.guesmi364@orange.tn,apprenant,+21653758817,Tunisie,Béja,1998-10-08,"Veille technologique, Agile, Machine learning, Finance, Business intelligence, Qualité"
17651,Sabrine Ben Salah,sabrine.ben.salah48@outlook.com,apprenant,+21655893945,Tunisie,Tozeur,2003-05-24,"Formation professionnelle, Stratégie d'entreprise, Communication, Audit"
17652,Samir Kammoun,samir.kammoun921@topnet.tn,apprenant,+21696331710,Tunisie,Gabès,2006-05-20,"Leadership, Conseil, Veille technologique, Marketing digital, Business intelligence, Lean management"
17653,Khaled Maaloul,khaled.maaloul293@gmail.com,apprenant,+21628777514,Tunisie,Ben Arous,2002-07-13,"Informatique, Technologie"
17654,Kais Jebali,kais.jebali131@gmail.com,apprenant,+21659442851,Tunisie,Gabès,1996-06-05,"Conseil, Lean management, ITIL, Analyse de données, Leadership"
17655,Latifa Marzouki,latifa.marzouki162@live.com,apprenant,+21696508788,Tunisie,Kairouan,1991-10-09,"Entrepreneuriat, Innovation, Intelligence artificielle, Communication"
17656,Nabil Layouni,nabil.layouni233@gmail.com,apprenant,+21690292072,Tunisie,Sousse,1991-10-31,"Management, Technologie, Agile"
17657,Maroua Ben Ahmed,maroua.ben.ahmed47@outlook.com,apprenant,+21694200488,Tunisie,Gafsa,1989-12-12,"Intelligence artificielle, Technologie, Blockchain"
17658,Maroua Fatnassi,maroua.fatnassi802@live.com,apprenant,+21655507574,Tunisie,Monastir,2005-07-04,"IoT, Innovation, Leadership, Formation professionnelle, Stratégie d'entreprise, Cloud computing"
17659,Najoua Guesmi,najoua.guesmi214@live.com,apprenant,+21698152589,Tunisie,Médenine,1996-06-11,"Coaching, Mentoring, Analyse de données, Cybersécurité, DevOps"
17660,Marwan Ezzine,marwan.ezzine284@orange.tn,apprenant,+21621053850,Tunisie,Gafsa,2007-04-25,"Entrepreneuriat, Gestion de projet, Management, Communication, E-commerce, DevOps"
17661,Amel Jazi,amel.jazi92@laposte.net,apprenant,+21653164953,Tunisie,Gabès,1987-01-05,"Conseil, Management, Informatique, DevOps, Lean management, Cybersécurité"
17662,Takwa Gabsi,takwa.gabsi615@hotmail.com,apprenant,+21650056328,Tunisie,Zaghouan,1998-07-07,"Innovation, E-commerce"
17663,Amira Fourati,amira.fourati277@laposte.net,apprenant,+21654555016,Tunisie,Bizerte,1993-07-04,"Qualité, DevOps, Analyse de données"
17664,Emna Gabsi,emna.gabsi264@yahoo.fr,apprenant,+21653903187,Tunisie,Tunis,1992-08-09,"Qualité, IoT, ITIL"
17665,Yosra Ghali,yosra.ghali144@yahoo.fr,apprenant,+21659756070,Tunisie,Jendouba,2005-09-09,"Technologie, Marketing digital, IoT"
17666,Ghada Gasmi,ghada.gasmi769@outlook.com,apprenant,+21622230157,Tunisie,Monastir,2000-06-20,"Analyse de données, Veille technologique, Informatique"
17667,Khadija Essid,khadija.essid132@live.com,apprenant,+21625218947,Tunisie,Kébili,1988-09-27,"Innovation, ITIL, Conseil, Ressources humaines, Technologie, E-commerce"
17668,Wided Chihaoui,wided.chihaoui349@laposte.net,apprenant,+21699149801,Tunisie,Sfax,1997-12-15,"Digital transformation, Veille technologique"
17669,Jihene Gasmi,jihene.gasmi287@yahoo.fr,apprenant,+21622928132,Tunisie,Bizerte,1987-09-01,"Marketing digital, Lean management, Digital transformation, Formation professionnelle"
17670,Farah Jelassi,farah.jelassi387@topnet.tn,apprenant,+21695783068,Tunisie,Le Kef,1993-10-06,"Gestion de projet, Audit, Digital transformation, Mentoring, Veille technologique, Informatique"
17671,Latifa Daoud,latifa.daoud421@laposte.net,apprenant,+21624800809,Tunisie,Nabeul,2004-09-19,"Management, Stratégie d'entreprise, Innovation, Cybersécurité, Gestion de projet"
17672,Farah Jemli,farah.jemli139@hotmail.com,apprenant,+21628489853,Tunisie,Médenine,1990-10-02,"Blockchain, Lean management, Développement web, Digital transformation, Finance, Ressources humaines"
17673,Karima Bouaziz,karima.bouaziz327@orange.tn,apprenant,+21650345274,Tunisie,Médenine,1994-08-21,"Certification, Audit"
17674,Rami Bouzid,rami.bouzid257@live.com,apprenant,+21624576387,Tunisie,Tozeur,1990-03-03,"Management, Gestion de projet"
17675,Sofiane Hamdi,sofiane.hamdi704@outlook.com,apprenant,+21629864149,Tunisie,Tataouine,2001-05-02,"Entrepreneuriat, Formation professionnelle, Digital transformation, Blockchain, ITIL, Qualité"
17676,Hiba Ouali,hiba.ouali381@topnet.tn,apprenant,+21655596844,Tunisie,Sfax,1992-05-04,"Machine learning, Informatique, ITIL"
17677,Yassine Ferjani,yassine.ferjani688@laposte.net,apprenant,+21621072176,Tunisie,Tozeur,1998-07-19,"Conseil, DevOps, Lean management, Cybersécurité, Qualité"
17678,Tarek Dali,tarek.dali124@yahoo.fr,apprenant,+21651951254,Tunisie,Sfax,1995-05-19,"Formation professionnelle, Leadership"
17679,Zouheir Jelassi,zouheir.jelassi734@live.com,apprenant,+21628791797,Tunisie,Ariana,1993-06-12,"Qualité, Blockchain, Innovation"
17680,Cyrine Miled,cyrine.miled418@yahoo.fr,apprenant,+21621518607,Tunisie,Sfax,1997-08-18,"E-commerce, Développement web, Business intelligence"
17681,Zouheir Mrad,zouheir.mrad202@laposte.net,apprenant,+21622166068,Tunisie,Siliana,1996-07-20,"Marketing digital, Cloud computing, Cybersécurité, E-commerce"
17682,Bassem Ouali,bassem.ouali982@laposte.net,apprenant,+21697573239,Tunisie,Sidi Bouzid,1988-08-01,"Conseil, Leadership, Informatique, Management, Coaching, Veille technologique"
17683,Makram Karray,makram.karray654@yahoo.fr,apprenant,+21654805453,Tunisie,Sidi Bouzid,1994-07-13,"Analyse de données, Conseil, Ressources humaines, Marketing digital"
17684,Thouraya Gasmi,thouraya.gasmi659@live.com,apprenant,+21695244541,Tunisie,Le Kef,2004-11-16,"Digital transformation, Machine learning, Développement web, Conseil, Management, Stratégie d'entreprise"
17685,Maroua Layouni,maroua.layouni264@yahoo.fr,apprenant,+21651838527,Tunisie,Tozeur,1992-12-18,"Cybersécurité, Lean management, Machine learning, Développement web, Certification"
17686,Karima Ghorbel,karima.ghorbel713@outlook.com,apprenant,+21652363702,Tunisie,Tunis,1995-04-07,"IoT, Lean management, Ressources humaines, Certification"
17687,Yassine Hmida,yassine.hmida487@topnet.tn,apprenant,+21651048103,Tunisie,Nabeul,1994-02-07,"Informatique, Qualité, Business intelligence, Finance, Marketing digital"
17688,Hatem Nasri,hatem.nasri545@yahoo.fr,apprenant,+21693421154,Tunisie,Gabès,1985-04-22,"Machine learning, Business intelligence"
17689,Yasmine Ktari,yasmine.ktari722@topnet.tn,apprenant,+21693217497,Tunisie,Tozeur,2006-09-04,"Marketing digital, Mentoring, Stratégie d'entreprise, Machine learning"
17690,Emad Laabidi,emad.laabidi417@gmail.com,apprenant,+21625041239,Tunisie,Sousse,2007-05-18,"Machine learning, Certification, Stratégie d'entreprise, Cloud computing"
17691,Kais Daoud,kais.daoud932@hotmail.com,apprenant,+21620728765,Tunisie,Tataouine,1992-04-18,"Entrepreneuriat, Agile, Digital transformation, Certification, Blockchain"
17692,Sofiane Horchani,sofiane.horchani831@laposte.net,apprenant,+21697461786,Tunisie,Médenine,2006-10-24,"Digital transformation, Gestion de projet, Coaching, Management"
17693,Ghada Hachicha,ghada.hachicha463@gmail.com,apprenant,+21696535292,Tunisie,Kairouan,2006-08-12,"Blockchain, Business intelligence, ITIL"
17694,Mohamed Khlif,mohamed.khlif335@live.com,apprenant,+21658865230,Tunisie,Ben Arous,1999-08-20,"Gestion de projet, Entrepreneuriat, DevOps, Conseil, Analyse de données"
17695,Dorsaf Chedly,dorsaf.chedly222@laposte.net,apprenant,+21652488102,Tunisie,Sousse,2007-02-22,"Machine learning, Entrepreneuriat, Audit, Informatique"
17696,Emad Jelassi,emad.jelassi302@yahoo.fr,apprenant,+21654966696,Tunisie,Gabès,1991-06-07,"Finance, Qualité, Marketing digital, Ressources humaines"
17697,Yassine Bouaziz,yassine.bouaziz657@live.com,apprenant,+21657373017,Tunisie,Ben Arous,1986-08-17,"Cloud computing, Intelligence artificielle, Lean management, Analyse de données"
17698,Hajer Ghali,hajer.ghali362@live.com,apprenant,+21626795466,Tunisie,Sousse,1995-03-26,"Entrepreneuriat, Développement web, E-commerce"
17699,Taoufik Fkih,taoufik.fkih33@hotmail.com,apprenant,+21653600065,Tunisie,Gabès,2004-10-22,"Communication, Technologie"
17700,Rim Laabidi,rim.laabidi872@live.com,apprenant,+21692122371,Tunisie,Jendouba,1996-03-23,"Marketing digital, Certification, IoT, Communication, Développement web, Finance"
17701,Yassine Hajji,yassine.hajji553@gmail.com,apprenant,+21653426372,Tunisie,Mahdia,2002-06-06,"ITIL, Cloud computing, E-commerce, Management, Certification, Communication"
17702,Omar Feriani,omar.feriani527@gmail.com,apprenant,+21651486107,Tunisie,Tataouine,1997-05-06,"Veille technologique, Cybersécurité, Entrepreneuriat, Lean management"
17703,Walid Ktari,walid.ktari397@yahoo.fr,apprenant,+21621595030,Tunisie,Kasserine,1994-07-15,"Stratégie d'entreprise, Entrepreneuriat, Technologie, Conseil, Intelligence artificielle"
17704,Zeineb Mahjoub,zeineb.mahjoub255@laposte.net,apprenant,+21697130223,Tunisie,Bizerte,2000-04-08,"Machine learning, Lean management, Coaching, Conseil, Communication, Mentoring"
17705,Farouk Feriani,farouk.feriani74@laposte.net,apprenant,+21654117429,Tunisie,Tunis,1992-09-07,"Leadership, Innovation, Digital transformation, Stratégie d'entreprise, Cloud computing"
17706,Ines Mestiri,ines.mestiri991@yahoo.fr,apprenant,+21691989678,Tunisie,Kasserine,1991-01-26,"Leadership, Certification, Digital transformation"
17707,Lobna Gharbi,lobna.gharbi553@laposte.net,apprenant,+21698138304,Tunisie,Béja,2006-06-19,"Ressources humaines, Mentoring, Gestion de projet, Digital transformation, Cloud computing, DevOps"
17708,Bilel Ben Ahmed,bilel.ben.ahmed132@topnet.tn,apprenant,+21623003517,Tunisie,Béja,1995-08-09,"Analyse de données, Cybersécurité, IoT"
17709,Khadija Guizani,khadija.guizani318@outlook.com,apprenant,+21695463378,Tunisie,Sidi Bouzid,1995-12-15,"Qualité, Entrepreneuriat, Finance, Veille technologique, IoT, Lean management"
17710,Mariam Fatnassi,mariam.fatnassi790@topnet.tn,apprenant,+21653539294,Tunisie,Nabeul,2006-05-23,"Machine learning, Développement web"
17711,Lobna Hmida,lobna.hmida483@yahoo.fr,apprenant,+21658691502,Tunisie,Bizerte,1997-05-24,"Audit, Gestion de projet, DevOps, Lean management"
17712,Mariam Laabidi,mariam.laabidi300@gmail.com,apprenant,+21694003463,Tunisie,Ben Arous,2006-09-15,"Conseil, Informatique, Finance"
17713,Yasmine Ben Youssef,yasmine.ben.youssef542@yahoo.fr,apprenant,+21621737835,Tunisie,Manouba,2002-04-10,"Machine learning, Digital transformation, Coaching, Cloud computing"
17714,Dorra Jelassi,dorra.jelassi746@yahoo.fr,apprenant,+21628361643,Tunisie,Le Kef,1986-09-30,"Certification, Analyse de données, Entrepreneuriat, Gestion de projet, Cybersécurité, Lean management"
17715,Sami Gabsi,sami.gabsi304@outlook.com,apprenant,+21699346165,Tunisie,Ariana,2001-07-17,"Coaching, Cybersécurité, Informatique, Gestion de projet, Innovation, ITIL"
17716,Salma Gasmi,salma.gasmi786@gmail.com,apprenant,+21626158120,Tunisie,Monastir,1995-09-04,"Leadership, Lean management, Communication, Marketing digital, Gestion de projet, Management"
17717,Hatem Guesmi,hatem.guesmi294@orange.tn,apprenant,+21621742288,Tunisie,Kébili,1988-04-20,"ITIL, Marketing digital, Ressources humaines, Audit, Informatique, Finance"
17718,Rania Omrani,rania.omrani778@hotmail.com,apprenant,+21655410508,Tunisie,Gafsa,2001-10-14,"Gestion de projet, IoT, E-commerce, Qualité, Innovation, Business intelligence"
17719,Chiraz Essid,chiraz.essid84@orange.tn,apprenant,+21696833255,Tunisie,Gafsa,1985-06-20,"Mentoring, Stratégie d'entreprise, Marketing digital, Certification, Ressources humaines, Communication"
17720,Maher Chedly,maher.chedly733@laposte.net,apprenant,+21621162498,Tunisie,Tataouine,2000-09-06,"Veille technologique, Certification, Communication, Finance, Digital transformation, Business intelligence"
17721,Wassim Mestiri,wassim.mestiri275@live.com,apprenant,+21628978995,Tunisie,Nabeul,2004-01-18,"Machine learning, Veille technologique, Informatique, Finance"
17722,Taoufik Ghali,taoufik.ghali846@yahoo.fr,apprenant,+21654680215,Tunisie,Jendouba,2001-08-26,"Innovation, Analyse de données, Digital transformation, Qualité"
17723,Nabil Fatnassi,nabil.fatnassi951@orange.tn,apprenant,+21692213916,Tunisie,Sidi Bouzid,1986-11-20,"E-commerce, IoT, Digital transformation, Développement web"
17724,Ikram Bouslama,ikram.bouslama213@topnet.tn,apprenant,+21691677944,Tunisie,Gafsa,2006-12-11,"Innovation, Cybersécurité, Certification, Stratégie d'entreprise, IoT, Marketing digital"
17725,Slim Fatnassi,slim.fatnassi865@hotmail.com,apprenant,+21698625921,Tunisie,Siliana,2000-01-01,"Audit, Formation professionnelle, Coaching, Conseil, Mentoring"
17726,Mariam Guesmi,mariam.guesmi781@outlook.com,apprenant,+21620156620,Tunisie,Zaghouan,2000-10-04,"Intelligence artificielle, Lean management, Ressources humaines, Gestion de projet, Formation professionnelle"
17727,Jamel Ghanmi,jamel.ghanmi609@hotmail.com,apprenant,+21697296571,Tunisie,Kébili,1989-04-18,"Lean management, Audit, Cloud computing, Finance, Business intelligence"
17728,Salah Feriani,salah.feriani554@orange.tn,apprenant,+21652550742,Tunisie,Kairouan,1999-10-13,"Finance, Digital transformation, Gestion de projet"
17729,Ghada Kchir,ghada.kchir847@live.com,apprenant,+21622083662,Tunisie,Bizerte,1988-12-18,"IoT, Finance"
17730,Sonia Ferchichi,sonia.ferchichi542@laposte.net,apprenant,+21651575605,Tunisie,Tozeur,2000-03-14,"DevOps, Gestion de projet"
17731,Farah Hassen,farah.hassen686@orange.tn,apprenant,+21624439168,Tunisie,Nabeul,1993-12-19,"Mentoring, Cloud computing, Innovation"
17732,Wided Ben Youssef,wided.ben.youssef928@laposte.net,apprenant,+21629989475,Tunisie,Sfax,1988-07-04,"Blockchain, Lean management, E-commerce, Veille technologique, Cybersécurité, Business intelligence"
17733,Hiba Feriani,hiba.feriani335@live.com,apprenant,+21626784337,Tunisie,Sidi Bouzid,2006-02-08,"Coaching, IoT"
17734,Moncef Limam,moncef.limam632@orange.tn,apprenant,+21696353793,Tunisie,Nabeul,1993-11-11,"Audit, Informatique, Conseil, Intelligence artificielle, Technologie"
17735,Aymen Bouhamed,aymen.bouhamed156@orange.tn,apprenant,+21623570116,Tunisie,Ariana,1998-01-07,"Analyse de données, Communication, Management, Digital transformation"
17736,Sofiane Chaabane,sofiane.chaabane992@gmail.com,apprenant,+21690600178,Tunisie,Tataouine,1995-08-15,"Digital transformation, Communication, Audit, Qualité, ITIL"
17737,Kenza Dhouib,kenza.dhouib478@yahoo.fr,apprenant,+21626011286,Tunisie,Monastir,2003-07-15,"Machine learning, Intelligence artificielle, IoT"
17738,Hedi Hadj,hedi.hadj524@live.com,apprenant,+21693301431,Tunisie,Tozeur,2003-05-21,"Stratégie d'entreprise, Audit, Blockchain, Agile, Qualité, Technologie"
17739,Fares Chedly,fares.chedly221@hotmail.com,apprenant,+21627724157,Tunisie,Le Kef,2001-09-27,"Finance, Agile, Technologie"
17740,Ikram Ezzine,ikram.ezzine774@outlook.com,apprenant,+21696029322,Tunisie,Kébili,2001-07-09,"Mentoring, Lean management, Veille technologique, Leadership, Management, Certification"
17741,Zied Meddeb,zied.meddeb129@topnet.tn,apprenant,+21621090948,Tunisie,Le Kef,2000-11-17,"Audit, Cybersécurité, Mentoring"
17742,Chedly Mejri,chedly.mejri669@topnet.tn,apprenant,+21650093407,Tunisie,Tataouine,1989-12-10,"E-commerce, Blockchain, Entrepreneuriat, DevOps, Informatique, Management"
17743,Fadia Louati,fadia.louati659@live.com,apprenant,+21627675491,Tunisie,Gafsa,2007-06-02,"Digital transformation, IoT, Stratégie d'entreprise"
17744,Sofiane Ghorbel,sofiane.ghorbel713@topnet.tn,apprenant,+21697443267,Tunisie,Sousse,2001-06-16,"Conseil, Business intelligence"
17745,Taoufik Maaloul,taoufik.maaloul765@laposte.net,apprenant,+21698605981,Tunisie,Kairouan,1993-01-23,"Innovation, Entrepreneuriat, Conseil, Management"
17746,Noureddine Maaloul,noureddine.maaloul39@hotmail.com,apprenant,+21627139686,Tunisie,Médenine,1986-11-07,"Blockchain, Conseil, Innovation, Communication, Stratégie d'entreprise, Leadership"
17747,Nabil Marzouki,nabil.marzouki245@topnet.tn,apprenant,+21699819295,Tunisie,Sidi Bouzid,2003-01-27,"Entrepreneuriat, Machine learning, Cloud computing, Marketing digital, IoT, Gestion de projet"
17748,Maroua Limam,maroua.limam742@gmail.com,apprenant,+21654301616,Tunisie,Tozeur,2003-07-16,"Digital transformation, Informatique, Cloud computing, Technologie, Veille technologique, Leadership"
17749,Mariam Maaloul,mariam.maaloul857@laposte.net,apprenant,+21625396269,Tunisie,Sfax,2006-09-25,"Développement web, Lean management, Analyse de données, Business intelligence, Formation professionnelle"
17750,Ridha Nabli,ridha.nabli714@live.com,apprenant,+21691492259,Tunisie,Béja,1993-11-07,"Cloud computing, Machine learning, Certification, Développement web, Technologie"
17751,Samir Omrani,samir.omrani570@topnet.tn,apprenant,+21696811163,Tunisie,Kairouan,2001-10-08,"DevOps, Certification"
17752,Marwan Jelassi,marwan.jelassi708@gmail.com,apprenant,+21621946924,Tunisie,Ben Arous,1999-12-06,"Développement web, Business intelligence"
17753,Dorsaf Gharbi,dorsaf.gharbi950@orange.tn,apprenant,+21697041049,Tunisie,Sidi Bouzid,1993-10-12,"Développement web, Veille technologique, Communication"
17754,Zeineb Ktari,zeineb.ktari391@live.com,apprenant,+21690525199,Tunisie,Gafsa,1996-07-21,"Cloud computing, Stratégie d'entreprise, Formation professionnelle, Ressources humaines"
17755,Hatem Hleli,hatem.hleli697@hotmail.com,apprenant,+21658928369,Tunisie,Sfax,2003-06-15,"Finance, IoT, E-commerce, ITIL, Certification"
17756,Hichem Sellami,hichem.sellami440@outlook.com,apprenant,+21626634063,Tunisie,Tataouine,2000-04-21,"Management, Marketing digital, Veille technologique"
17757,Dali Karray,dali.karray3@gmail.com,apprenant,+21653191289,Tunisie,Gabès,1997-11-18,"Développement web, Communication, Entrepreneuriat"
17758,Fethi Mansouri,fethi.mansouri238@yahoo.fr,apprenant,+21628649836,Tunisie,Manouba,2007-11-26,"Ressources humaines, Entrepreneuriat, Leadership, Développement web"
17759,Samia Ouali,samia.ouali701@live.com,apprenant,+21624291149,Tunisie,Tozeur,2002-02-01,"Business intelligence, Finance, Blockchain, Entrepreneuriat, Formation professionnelle"
17760,Amira Mejri,amira.mejri24@gmail.com,apprenant,+21629632551,Tunisie,Nabeul,1986-11-10,"Business intelligence, Coaching, Audit, E-commerce"
17761,Lassad Mejri,lassad.mejri287@outlook.com,apprenant,+21695514305,Tunisie,Kébili,1999-11-09,"Informatique, Audit"
17762,Cyrine Marzouki,cyrine.marzouki273@hotmail.com,apprenant,+21625269536,Tunisie,Gafsa,1989-12-07,"Certification, Finance, Digital transformation, Informatique, Intelligence artificielle"
17763,Fatma Karoui,fatma.karoui995@orange.tn,apprenant,+21695128041,Tunisie,Bizerte,1985-12-09,"Finance, Développement web, Stratégie d'entreprise"
