ID,Nom,Email,Rôle,Téléphone,Pays,Ville,Date de naissance,Centres d'intérêt
4943,Zeineb Feriani,zeineb.feriani281@yahoo.fr,apprenant,+21695771509,Tunisie,Béja,1994-11-21,"Marketing digital, Qualité, Mentoring, Communication"
4944,Sonia Ezzine,sonia.ezzine310@hotmail.com,apprenant,+21624773740,Tunisie,Le Kef,1986-06-23,"E-commerce, Intelligence artificielle, Blockchain, Certification, Cybersécurité"
4945,Zouheir Nabli,zouheir.nabli603@yahoo.fr,apprenant,+21654093883,Tunisie,Tozeur,1997-11-04,"Stratégie d'entreprise, Gestion de projet, Conseil, Mentoring"
4946,Bassem Hachicha,bassem.hachicha230@yahoo.fr,apprenant,+21690353585,Tunisie,Mahdia,1993-12-03,"Innovation, Conseil, Veille technologique, Management, Stratégie d'entreprise, Entrepreneuriat"
4947,Rania Mestiri,rania.mestiri378@topnet.tn,apprenant,+21650678007,Tunisie,Monastir,2007-08-01,"Analyse de données, E-commerce, Ressources humaines, Certification, Entrepreneuriat"
4948,Moncef Jouini,moncef.jouini695@orange.tn,apprenant,+21625661496,Tunisie,Bizerte,1993-09-22,"Audit, Veille technologique, Mentoring, Agile, Digital transformation"
4949,Walid Sellami,walid.sellami681@yahoo.fr,apprenant,+21627099582,Tunisie,Sousse,1987-05-22,"DevOps, Business intelligence, Audit, Agile, Entrepreneuriat, Technologie"
4950,Rania Ghorbel,rania.ghorbel68@outlook.com,apprenant,+21659355987,Tunisie,Kairouan,1996-05-04,"Qualité, ITIL, Audit, Intelligence artificielle, Digital transformation"
4951,Rami Benhassan,rami.benhassan252@hotmail.com,apprenant,+21650670696,Tunisie,Jendouba,2006-07-07,"Cybersécurité, Gestion de projet, Analyse de données"
4952,Rami Trabelsi,rami.trabelsi642@gmail.com,apprenant,+21624512518,Tunisie,Zaghouan,2004-03-03,"Blockchain, Finance"
4953,Rami Gharbi,rami.gharbi715@orange.tn,apprenant,+21627903108,Tunisie,Tunis,1995-04-18,"Cybersécurité, DevOps"
4954,Hatem Hamza,hatem.hamza108@laposte.net,apprenant,+21696869603,Tunisie,Sousse,2002-05-15,"Développement web, Stratégie d'entreprise"
4955,Karim Jemli,karim.jemli339@yahoo.fr,apprenant,+21691687906,Tunisie,Monastir,2006-07-17,"Digital transformation, Mentoring, Business intelligence, Finance"
4956,Ridha Louati,ridha.louati369@yahoo.fr,apprenant,+21697429385,Tunisie,Bizerte,2006-05-04,"Formation professionnelle, Communication, Développement web, Marketing digital, Management, Conseil"
4957,Dorsaf Landolsi,dorsaf.landolsi508@outlook.com,apprenant,+21629046276,Tunisie,Sousse,1990-12-01,"Management, Machine learning, Certification"
4958,Ahlem Trabelsi,ahlem.trabelsi864@topnet.tn,apprenant,+21652827506,Tunisie,Siliana,1987-09-03,"Intelligence artificielle, Machine learning, Leadership"
4959,Salah Jazi,salah.jazi842@orange.tn,apprenant,+21628356213,Tunisie,Nabeul,1992-12-07,"Ressources humaines, E-commerce, Lean management, Communication, Veille technologique"
4960,Lobna Miled,lobna.miled219@topnet.tn,apprenant,+21627582491,Tunisie,Ariana,1998-05-08,"Cloud computing, Gestion de projet, Communication, E-commerce, Marketing digital"
4961,Aymen Ben Ali,aymen.ben.ali600@topnet.tn,apprenant,+21693663374,Tunisie,Tozeur,1991-09-23,"Marketing digital, Communication, Cybersécurité, Technologie, Intelligence artificielle"
4962,Latifa Gasmi,latifa.gasmi749@hotmail.com,apprenant,+21693917749,Tunisie,Manouba,1994-10-22,"Finance, Certification, DevOps, Digital transformation"
4963,Lassad Mahjoub,lassad.mahjoub154@yahoo.fr,apprenant,+21652194814,Tunisie,Kasserine,1999-06-01,"Leadership, Analyse de données, Digital transformation, Agile, Informatique, Développement web"
4964,Khadija Hajji,khadija.hajji29@outlook.com,apprenant,+21656789933,Tunisie,Tunis,1985-03-18,"Machine learning, Intelligence artificielle, Finance, Innovation, Analyse de données"
4965,Tarek Daoud,tarek.daoud599@hotmail.com,apprenant,+21652419420,Tunisie,Tunis,1986-07-18,"Analyse de données, Qualité, Technologie, Communication, Conseil"
4966,Ikram Ferjani,ikram.ferjani937@laposte.net,apprenant,+21652737722,Tunisie,Sfax,1991-04-06,"Certification, Conseil, Technologie, Management, Entrepreneuriat"
4967,Samia Jelassi,samia.jelassi411@gmail.com,apprenant,+21698316619,Tunisie,Ben Arous,2004-06-20,"Business intelligence, Qualité, Intelligence artificielle"
4968,Zied Ben Ali,zied.ben.ali386@orange.tn,apprenant,+21658551884,Tunisie,Mahdia,1988-01-02,"Management, Conseil, ITIL, Coaching, Gestion de projet, Agile"
4969,Sofiane Marzouki,sofiane.marzouki239@hotmail.com,apprenant,+21652706716,Tunisie,Médenine,2007-09-22,"ITIL, Ressources humaines, E-commerce, Business intelligence, Développement web, Coaching"
4970,Intissar Hadj,intissar.hadj33@orange.tn,apprenant,+21698754063,Tunisie,Siliana,1990-03-15,"Agile, IoT, Développement web, Certification"
4971,Amine Feriani,amine.feriani131@yahoo.fr,apprenant,+21654083475,Tunisie,Le Kef,1990-11-05,"Conseil, Management, E-commerce, Machine learning, Technologie, Communication"
4972,Rim Ben Ahmed,rim.ben.ahmed423@live.com,apprenant,+21697125573,Tunisie,Kébili,1999-01-21,"Cybersécurité, Machine learning, ITIL"
4973,Bochra Benhassan,bochra.benhassan569@live.com,apprenant,+21629750685,Tunisie,Zaghouan,2007-07-01,"Audit, ITIL, Ressources humaines"
4974,Karim Daoud,karim.daoud293@gmail.com,apprenant,+21653579571,Tunisie,Mahdia,1991-06-04,"Cybersécurité, ITIL, Digital transformation, Gestion de projet, Formation professionnelle"
4975,Thouraya Louati,thouraya.louati846@hotmail.com,apprenant,+21657778477,Tunisie,Ariana,1986-10-21,"Digital transformation, Innovation, Formation professionnelle, Développement web, Lean management"
4976,Yasmine Horchani,yasmine.horchani975@topnet.tn,apprenant,+21693020415,Tunisie,Kasserine,1997-12-24,"Machine learning, Finance"
4977,Sami Chaieb,sami.chaieb447@laposte.net,apprenant,+21624166849,Tunisie,Nabeul,1990-09-06,"Communication, Informatique, Finance, Qualité, Blockchain"
4978,Ridha Hleli,ridha.hleli461@yahoo.fr,apprenant,+21657418185,Tunisie,Tozeur,1999-06-04,"Cybersécurité, Veille technologique"
4979,Zouheir Marzouki,zouheir.marzouki539@hotmail.com,apprenant,+21625755078,Tunisie,Kébili,1992-12-20,"Entrepreneuriat, Formation professionnelle, Leadership, Machine learning, Analyse de données"
4980,Wael Fourati,wael.fourati985@hotmail.com,apprenant,+21696922149,Tunisie,Tataouine,1985-02-10,"Audit, Coaching, Développement web, ITIL, Blockchain, Lean management"
4981,Ines Ghali,ines.ghali378@live.com,apprenant,+21695216273,Tunisie,Médenine,1990-03-11,"Innovation, Cybersécurité, E-commerce, Certification, Analyse de données, Communication"
4982,Samir Chaabane,samir.chaabane263@live.com,apprenant,+21696553891,Tunisie,Le Kef,2001-08-15,"Cybersécurité, Management"
4983,Emad Hamza,emad.hamza177@topnet.tn,apprenant,+21659519057,Tunisie,Béja,1989-11-19,"Cloud computing, Intelligence artificielle, Conseil, DevOps, Leadership"
4984,Wided Mrad,wided.mrad246@laposte.net,apprenant,+21697445881,Tunisie,Monastir,1990-08-01,"ITIL, Analyse de données, Leadership, Marketing digital"
4985,Zohra Derbali,zohra.derbali746@yahoo.fr,apprenant,+21659235422,Tunisie,Gafsa,2003-04-05,"E-commerce, Formation professionnelle"
4986,Nabil Jazi,nabil.jazi518@hotmail.com,apprenant,+21690823925,Tunisie,Kairouan,2002-01-14,"Informatique, Communication"
4987,Yassine Mestiri,yassine.mestiri580@hotmail.com,apprenant,+21658390863,Tunisie,Sidi Bouzid,2002-06-07,"Audit, ITIL, Technologie, Formation professionnelle, Coaching, Gestion de projet"
4988,Jihene Hajji,jihene.hajji917@laposte.net,apprenant,+21698076439,Tunisie,Sidi Bouzid,2007-10-27,"E-commerce, Ressources humaines, Blockchain, Technologie"
4989,Fatma Landolsi,fatma.landolsi487@laposte.net,apprenant,+21650262549,Tunisie,Le Kef,1999-11-26,"Coaching, Cloud computing, Innovation, Veille technologique, ITIL, Certification"
4990,Zeineb Jelassi,zeineb.jelassi457@orange.tn,apprenant,+21626460160,Tunisie,Sidi Bouzid,1987-05-01,"Ressources humaines, Conseil, Blockchain, Leadership, Business intelligence"
4991,Noureddine Chihaoui,noureddine.chihaoui242@orange.tn,apprenant,+21690413792,Tunisie,Sousse,2002-02-01,"Blockchain, Cloud computing, Innovation, Conseil"
4992,Omar Ferchichi,omar.ferchichi565@live.com,apprenant,+21653874177,Tunisie,Ariana,1995-02-10,"Veille technologique, Formation professionnelle, Qualité"
4993,Jamel Bouaziz,jamel.bouaziz702@yahoo.fr,apprenant,+21622662315,Tunisie,Sfax,2003-01-27,"Veille technologique, Intelligence artificielle, E-commerce, Gestion de projet, Finance"
4994,Farouk Nabli,farouk.nabli4@orange.tn,apprenant,+21627427167,Tunisie,Le Kef,2000-11-07,"Cloud computing, Cybersécurité, Technologie, Conseil, Leadership, Lean management"
4995,Fadia Omrani,fadia.omrani221@orange.tn,apprenant,+21620697044,Tunisie,Kairouan,2001-11-11,"Coaching, Marketing digital, Innovation, Cloud computing"
4996,Aymen Guizani,aymen.guizani441@laposte.net,apprenant,+21694018869,Tunisie,Gafsa,1990-10-02,"Ressources humaines, Blockchain, Machine learning, DevOps"
4997,Amine Ezzine,amine.ezzine181@orange.tn,apprenant,+21694307528,Tunisie,Gabès,1999-03-26,"Qualité, Développement web, IoT, Management, Analyse de données"
4998,Ahlem Dridi,ahlem.dridi390@gmail.com,apprenant,+21623357798,Tunisie,Tozeur,1985-12-20,"Digital transformation, Coaching, Agile, Veille technologique, Qualité, Business intelligence"
4999,Khadija Ghanmi,khadija.ghanmi197@outlook.com,apprenant,+21690845827,Tunisie,Kébili,1995-08-16,"Agile, Développement web, Business intelligence"
5000,Zouheir Mestiri,zouheir.mestiri549@outlook.com,apprenant,+21629902835,Tunisie,Le Kef,1987-04-25,"Lean management, Analyse de données, Coaching"
5001,Latifa Ezzine,latifa.ezzine253@gmail.com,apprenant,+21699167716,Tunisie,Gabès,1993-10-07,"Informatique, Leadership"
5002,Khadija Kchir,khadija.kchir299@gmail.com,apprenant,+21651722065,Tunisie,Ariana,1987-08-14,"Coaching, Finance, Management, Communication"
5003,Nader Mrad,nader.mrad995@hotmail.com,apprenant,+21620897447,Tunisie,Tataouine,1995-12-08,"Certification, Développement web, Technologie, Gestion de projet, DevOps"
5004,Takwa Karoui,takwa.karoui447@topnet.tn,apprenant,+21692576123,Tunisie,Monastir,1989-12-12,"IoT, Digital transformation"
5005,Fatma Fkih,fatma.fkih395@hotmail.com,apprenant,+21697296777,Tunisie,Jendouba,2001-09-08,"E-commerce, Lean management"
5006,Lassad Horchani,lassad.horchani989@orange.tn,apprenant,+21620626695,Tunisie,Kébili,1989-08-17,"Lean management, Innovation, DevOps, Cybersécurité, Entrepreneuriat"
5007,Myriam Meddeb,myriam.meddeb11@orange.tn,apprenant,+21690419911,Tunisie,Sfax,1988-10-09,"Audit, Communication, Digital transformation"
5008,Fethi Derbali,fethi.derbali519@hotmail.com,apprenant,+21627464778,Tunisie,Gafsa,1996-05-06,"Certification, Lean management"
5009,Manel Hachicha,manel.hachicha668@gmail.com,apprenant,+21626915251,Tunisie,Zaghouan,1993-07-10,"Digital transformation, E-commerce, IoT, Mentoring"
5010,Ahmed Hmida,ahmed.hmida234@orange.tn,apprenant,+21651098156,Tunisie,Kébili,1989-09-15,"Certification, Technologie"
5011,Thouraya Hamza,thouraya.hamza305@gmail.com,apprenant,+21625197285,Tunisie,Gafsa,2000-11-12,"Analyse de données, Marketing digital, Audit"
5012,Fadia Hamza,fadia.hamza365@hotmail.com,apprenant,+21697875610,Tunisie,Sidi Bouzid,1993-12-16,"Audit, Agile, Formation professionnelle, Technologie"
5013,Imed Chedly,imed.chedly506@live.com,apprenant,+21697109402,Tunisie,Zaghouan,1987-03-17,"Technologie, E-commerce, Marketing digital, Veille technologique, Développement web"
5014,Olfa Rekik,olfa.rekik553@live.com,apprenant,+21691060227,Tunisie,Tunis,1992-01-03,"Blockchain, Technologie, Finance, Ressources humaines, Marketing digital, Qualité"
5015,Rami Essid,rami.essid539@orange.tn,apprenant,+21627436172,Tunisie,Nabeul,2003-04-07,"Agile, Leadership, Management, Informatique, Intelligence artificielle, Mentoring"
5016,Dorsaf Chedly,dorsaf.chedly424@hotmail.com,apprenant,+21627682860,Tunisie,Sfax,1991-03-20,"Ressources humaines, IoT"
5017,Slim Mabrouk,slim.mabrouk990@live.com,apprenant,+21691506840,Tunisie,Ariana,1993-08-06,"Business intelligence, Stratégie d'entreprise"
5018,Ikram Derbali,ikram.derbali772@yahoo.fr,apprenant,+21659048079,Tunisie,Bizerte,2007-02-10,"Agile, Blockchain, Formation professionnelle"
5019,Ridha Sellami,ridha.sellami823@live.com,apprenant,+21659524207,Tunisie,Gafsa,1988-02-07,"Ressources humaines, Formation professionnelle"
5020,Hatem Jazi,hatem.jazi895@outlook.com,apprenant,+21627465159,Tunisie,Kébili,1991-08-07,"Marketing digital, Formation professionnelle, Intelligence artificielle"
5021,Hatem Bouaziz,hatem.bouaziz928@laposte.net,apprenant,+21627781039,Tunisie,Sousse,1987-03-09,"Coaching, Intelligence artificielle"
5022,Thouraya Ghali,thouraya.ghali482@gmail.com,apprenant,+21699288370,Tunisie,Monastir,1987-12-12,"Coaching, Qualité, Innovation, Ressources humaines"
5023,Salma Jelassi,salma.jelassi881@orange.tn,apprenant,+21656189500,Tunisie,Monastir,1987-04-08,"Cybersécurité, Audit, Marketing digital, Innovation"
5024,Dalila Ben Ali,dalila.ben.ali27@yahoo.fr,apprenant,+21697895111,Tunisie,Kébili,2004-02-06,"Leadership, Cloud computing, Certification, Qualité, Intelligence artificielle"
5025,Fares Ghorbel,fares.ghorbel491@outlook.com,apprenant,+21622671895,Tunisie,Gabès,1990-10-17,"Coaching, E-commerce, Digital transformation"
5026,Emna Mejri,emna.mejri958@live.com,apprenant,+21692597852,Tunisie,Kairouan,2003-06-16,"Machine learning, Développement web, Entrepreneuriat"
5027,Zohra Bouzid,zohra.bouzid881@gmail.com,apprenant,+21627218807,Tunisie,Sfax,2001-04-05,"Machine learning, Finance, Développement web, Qualité, Intelligence artificielle, Informatique"
5028,Nour Fourati,nour.fourati382@gmail.com,apprenant,+21696974662,Tunisie,Sousse,1995-09-12,"Conseil, Certification"
5029,Thouraya Omrani,thouraya.omrani465@hotmail.com,apprenant,+21622810571,Tunisie,Mahdia,2007-06-22,"Gestion de projet, Développement web, Digital transformation, Qualité"
5030,Latifa Meddeb,latifa.meddeb462@hotmail.com,apprenant,+21629698624,Tunisie,Kébili,1988-03-01,"Cloud computing, Informatique, Innovation, Finance, E-commerce"
5031,Dorra Miled,dorra.miled288@gmail.com,apprenant,+21650633357,Tunisie,Gabès,2000-10-10,"Marketing digital, Finance"
5032,Najoua Ben Ahmed,najoua.ben.ahmed616@topnet.tn,apprenant,+21695693720,Tunisie,Kébili,1999-06-17,"DevOps, Certification, Management, Machine learning"
5033,Hatem Hadj,hatem.hadj264@gmail.com,apprenant,+21690401300,Tunisie,Mahdia,2001-07-27,"Stratégie d'entreprise, Gestion de projet, Intelligence artificielle, Digital transformation"
5034,Latifa Chaabane,latifa.chaabane44@outlook.com,apprenant,+21698649626,Tunisie,Tozeur,1993-06-24,"Lean management, IoT, Management, Ressources humaines, Certification, Gestion de projet"
5035,Yosra Fourati,yosra.fourati181@hotmail.com,apprenant,+21694802118,Tunisie,Nabeul,2000-04-14,"DevOps, Marketing digital, Formation professionnelle, Conseil"
5036,Farouk Jazi,farouk.jazi294@orange.tn,apprenant,+21692526037,Tunisie,Médenine,1997-09-07,"E-commerce, Innovation, Mentoring"
5037,Wafa Landolsi,wafa.landolsi103@gmail.com,apprenant,+21698944250,Tunisie,Gabès,1994-03-20,"ITIL, Analyse de données, Communication, Développement web, Finance, Conseil"
5038,Wided Hamdi,wided.hamdi483@outlook.com,apprenant,+21698550824,Tunisie,Manouba,2002-01-31,"Cloud computing, IoT, Informatique, Business intelligence, Leadership"
5039,Besma Mahjoub,besma.mahjoub832@laposte.net,apprenant,+21625051154,Tunisie,Tozeur,1989-11-22,"Formation professionnelle, ITIL, Audit, Leadership, Gestion de projet"
5040,Emad Hamza,emad.hamza209@live.com,apprenant,+21621362340,Tunisie,Tozeur,1993-01-21,"Intelligence artificielle, Coaching"
5041,Noureddine Hadj,noureddine.hadj398@outlook.com,apprenant,+21694922312,Tunisie,Béja,2006-09-12,"Communication, Gestion de projet"
5042,Youssef Hadj,youssef.hadj844@laposte.net,apprenant,+21657460236,Tunisie,Kasserine,2002-04-05,"Digital transformation, Ressources humaines"
5043,Mehdi Chaabane,mehdi.chaabane455@laposte.net,apprenant,+21693311583,Tunisie,Gafsa,1991-11-12,"Innovation, Audit, Machine learning, Coaching"
5044,Emad Gasmi,emad.gasmi95@orange.tn,apprenant,+21693230927,Tunisie,Mahdia,2005-05-22,"Coaching, Développement web"
5045,Omar Mrad,omar.mrad771@laposte.net,apprenant,+21695536175,Tunisie,Monastir,1985-01-06,"Finance, Mentoring, Conseil, Blockchain"
5046,Jihene Hassen,jihene.hassen47@hotmail.com,apprenant,+21657575287,Tunisie,Tataouine,2000-10-11,"Technologie, Digital transformation, Intelligence artificielle, Audit"
5047,Jamel Kammoun,jamel.kammoun210@orange.tn,apprenant,+21625224411,Tunisie,Ariana,1987-06-15,"Innovation, Développement web, Formation professionnelle, Stratégie d'entreprise, Agile"
5048,Latifa Mejri,latifa.mejri805@laposte.net,apprenant,+21624317003,Tunisie,Nabeul,1985-06-03,"E-commerce, Machine learning, Formation professionnelle, Qualité, DevOps"
5049,Farouk Hmida,farouk.hmida736@orange.tn,apprenant,+21624404882,Tunisie,Ariana,1987-01-13,"Analyse de données, E-commerce, Conseil, Stratégie d'entreprise"
5050,Makram Jemli,makram.jemli148@orange.tn,apprenant,+21655455319,Tunisie,Siliana,1997-11-17,"Intelligence artificielle, Formation professionnelle, Communication"
5051,Samir Bouhamed,samir.bouhamed104@outlook.com,apprenant,+21657291309,Tunisie,Siliana,2000-02-23,"Cybersécurité, ITIL, E-commerce, DevOps, Formation professionnelle"
5052,Hiba Feriani,hiba.feriani844@hotmail.com,apprenant,+21655854157,Tunisie,Gabès,1989-05-26,"E-commerce, Management"
5053,Makram Horchani,makram.horchani548@hotmail.com,apprenant,+21693113146,Tunisie,Nabeul,2003-12-24,"E-commerce, Intelligence artificielle, Cloud computing"
5054,Rami Jebali,rami.jebali258@outlook.com,apprenant,+21626366156,Tunisie,Sidi Bouzid,1995-09-09,"Marketing digital, Qualité, Analyse de données, Communication, Coaching"
5055,Emna Ghanmi,emna.ghanmi387@hotmail.com,apprenant,+21622845632,Tunisie,Zaghouan,2003-03-21,"Blockchain, Finance"
5056,Dorra Ben Ahmed,dorra.ben.ahmed224@topnet.tn,apprenant,+21698112731,Tunisie,Bizerte,2002-09-06,"Veille technologique, Management, Lean management, E-commerce, Innovation"
5057,Takwa Ben Salah,takwa.ben.salah908@topnet.tn,apprenant,+21623578878,Tunisie,Sousse,1989-09-23,"Formation professionnelle, Informatique, Machine learning, Agile"
5058,Bilel Layouni,bilel.layouni673@topnet.tn,apprenant,+21623877572,Tunisie,Le Kef,1992-06-06,"Lean management, Entrepreneuriat, Veille technologique, Digital transformation, Blockchain"
5059,Nader Laabidi,nader.laabidi72@yahoo.fr,apprenant,+21698230371,Tunisie,Zaghouan,2006-06-24,"Management, E-commerce, Gestion de projet, Ressources humaines"
5060,Moez Dhouib,moez.dhouib692@live.com,apprenant,+21625927130,Tunisie,Kairouan,1991-04-09,"E-commerce, Formation professionnelle, Innovation, Ressources humaines"
5061,Nour Hleli,nour.hleli433@live.com,apprenant,+21624053121,Tunisie,Sousse,2007-03-06,"Leadership, DevOps, Business intelligence, Blockchain"
5062,Mariam Benhassan,mariam.benhassan599@outlook.com,apprenant,+21656668305,Tunisie,Gafsa,2003-01-09,"Développement web, Stratégie d'entreprise, Formation professionnelle, Machine learning, Cloud computing"
5063,Aymen Benhassan,aymen.benhassan682@live.com,apprenant,+21693436260,Tunisie,Tozeur,1997-02-09,"Intelligence artificielle, Stratégie d'entreprise, Digital transformation, E-commerce"
5064,Jihene Khedher,jihene.khedher253@topnet.tn,apprenant,+21627816950,Tunisie,Le Kef,1987-05-19,"Machine learning, Coaching, Informatique"
5065,Zohra Nabli,zohra.nabli557@laposte.net,apprenant,+21695797901,Tunisie,Bizerte,2007-07-04,"Audit, Entrepreneuriat"
5066,Aymen Dhouib,aymen.dhouib338@laposte.net,apprenant,+21651546845,Tunisie,Mahdia,2005-08-22,"Ressources humaines, Business intelligence, Veille technologique, Management"
5067,Lobna Kammoun,lobna.kammoun110@laposte.net,apprenant,+21699009708,Tunisie,Sfax,1986-12-01,"Formation professionnelle, Communication, Développement web, Qualité, IoT, Certification"
5068,Samia Jouini,samia.jouini90@yahoo.fr,apprenant,+21624147092,Tunisie,Gafsa,1988-02-06,"Coaching, Audit, DevOps, Innovation, Stratégie d'entreprise"
5069,Kenza Ben Salah,kenza.ben.salah886@orange.tn,apprenant,+21696706220,Tunisie,Tataouine,1990-04-07,"E-commerce, Communication, Machine learning, Agile, Leadership, Informatique"
5070,Farah Chebbi,farah.chebbi84@yahoo.fr,apprenant,+21654018665,Tunisie,Tunis,1986-04-22,"Finance, Machine learning, Digital transformation"
5071,Lobna Neffati,lobna.neffati427@gmail.com,apprenant,+21622623373,Tunisie,Gafsa,2004-04-17,"Marketing digital, Gestion de projet"
5072,Wafa Kammoun,wafa.kammoun626@outlook.com,apprenant,+21692016006,Tunisie,Ariana,2006-07-12,"Leadership, Intelligence artificielle, Finance, Communication"
5073,Amira Hmida,amira.hmida641@gmail.com,apprenant,+21621355095,Tunisie,Nabeul,2006-01-16,"Analyse de données, Leadership, Machine learning, Cloud computing"
5074,Jamel Labidi,jamel.labidi483@outlook.com,apprenant,+21690512521,Tunisie,Bizerte,2001-12-14,"Analyse de données, Cloud computing, Leadership, Cybersécurité"
5075,Bilel Guizani,bilel.guizani539@outlook.com,apprenant,+21693441173,Tunisie,Bizerte,1989-08-14,"Coaching, Analyse de données"
5076,Moez Labidi,moez.labidi368@hotmail.com,apprenant,+21696306018,Tunisie,Monastir,1991-07-12,"Conseil, Finance"
5077,Karima Karoui,karima.karoui197@outlook.com,apprenant,+21691415124,Tunisie,Siliana,2007-05-25,"Certification, DevOps, Agile"
5078,Karim Bouslama,karim.bouslama436@laposte.net,apprenant,+21625870125,Tunisie,Bizerte,1987-08-16,"DevOps, Digital transformation, Cloud computing, Blockchain"
5079,Emna Ghorbel,emna.ghorbel770@hotmail.com,apprenant,+21650982656,Tunisie,Tunis,1990-10-17,"Marketing digital, Mentoring, Audit, Coaching, Blockchain"
5080,Slim Bouzid,slim.bouzid482@laposte.net,apprenant,+21690863341,Tunisie,Sousse,1993-10-03,"Digital transformation, Business intelligence, Entrepreneuriat, Communication"
5081,Lobna Nabli,lobna.nabli537@outlook.com,apprenant,+21628427636,Tunisie,Kairouan,1986-09-01,"Agile, Audit, Management"
5082,Amine Feriani,amine.feriani711@gmail.com,apprenant,+21659789504,Tunisie,Mahdia,1993-04-05,"E-commerce, IoT, Mentoring"
5083,Takwa Feriani,takwa.feriani760@gmail.com,apprenant,+21624479758,Tunisie,Kasserine,1993-10-12,"Cybersécurité, DevOps, Management, Blockchain"
5084,Ines Ghanmi,ines.ghanmi145@gmail.com,apprenant,+21621217914,Tunisie,Tozeur,1998-05-08,"Conseil, Marketing digital, Finance"
5085,Fares Chaabane,fares.chaabane122@laposte.net,apprenant,+21696761922,Tunisie,Médenine,1998-01-31,"Machine learning, Cloud computing, Technologie, E-commerce, ITIL, Lean management"
5086,Chedly Essid,chedly.essid486@hotmail.com,apprenant,+21623001874,Tunisie,Gabès,1998-03-01,"Coaching, Formation professionnelle, Innovation, Business intelligence, Technologie, Digital transformation"
5087,Wided Ben Ahmed,wided.ben.ahmed937@outlook.com,apprenant,+21625796124,Tunisie,Bizerte,2000-11-30,"Innovation, Formation professionnelle, Leadership, Audit, Mentoring, Lean management"
5088,Olfa Ghanmi,olfa.ghanmi139@laposte.net,apprenant,+21698869653,Tunisie,Médenine,1990-02-18,"Conseil, Lean management, E-commerce"
5089,Khadija Hamdi,khadija.hamdi565@laposte.net,apprenant,+21691167728,Tunisie,Tataouine,1995-10-01,"Analyse de données, IoT, Agile, Machine learning"
5090,Taoufik Marzouki,taoufik.marzouki625@yahoo.fr,apprenant,+21697332459,Tunisie,Monastir,2001-04-27,"Formation professionnelle, Innovation, Machine learning, Finance, Certification"
5091,Samir Jemli,samir.jemli151@laposte.net,apprenant,+21653881985,Tunisie,Gafsa,1994-01-26,"Leadership, Veille technologique, Informatique, DevOps"
5092,Nader Nasri,nader.nasri383@hotmail.com,apprenant,+21658910867,Tunisie,Sousse,2004-09-10,"Business intelligence, Machine learning"
5093,Slim Chedly,slim.chedly906@yahoo.fr,apprenant,+21693317409,Tunisie,Ariana,1986-06-03,"Innovation, Agile, Machine learning, Leadership"
5094,Karima Ghanmi,karima.ghanmi347@yahoo.fr,apprenant,+21623095309,Tunisie,Manouba,1999-08-26,"Analyse de données, Lean management, Audit"
5095,Dorsaf Nasri,dorsaf.nasri238@topnet.tn,apprenant,+21620966481,Tunisie,Gafsa,1995-02-18,"ITIL, IoT"
5096,Fares Hmida,fares.hmida515@outlook.com,apprenant,+21690647962,Tunisie,Ariana,1986-08-26,"Intelligence artificielle, Management, Marketing digital"
5097,Amira Feriani,amira.feriani81@laposte.net,apprenant,+21658808675,Tunisie,Kairouan,1991-03-20,"Mentoring, Communication, Intelligence artificielle, ITIL, Machine learning, Coaching"
5098,Fatma Chebbi,fatma.chebbi216@topnet.tn,apprenant,+21692568190,Tunisie,Ben Arous,1991-07-04,"Leadership, Veille technologique, Machine learning, Digital transformation, Entrepreneuriat"
5099,Farouk Ghorbel,farouk.ghorbel997@yahoo.fr,apprenant,+21694843864,Tunisie,Sfax,1987-06-08,"Mentoring, Analyse de données, Développement web, Stratégie d'entreprise"
5100,Fares Hmida,fares.hmida295@live.com,apprenant,+21658246836,Tunisie,Zaghouan,1988-01-20,"Veille technologique, ITIL, Ressources humaines, Management, Conseil, Innovation"
5101,Myriam Hamza,myriam.hamza612@hotmail.com,apprenant,+21691254651,Tunisie,Mahdia,1988-10-06,"Technologie, Digital transformation, Ressources humaines, Développement web"
5102,Fadia Nasri,fadia.nasri644@laposte.net,apprenant,+21629496094,Tunisie,Bizerte,2002-02-05,"Stratégie d'entreprise, DevOps, Certification"
5103,Amine Gharbi,amine.gharbi50@gmail.com,apprenant,+21691004238,Tunisie,Mahdia,2006-11-02,"Technologie, Conseil, E-commerce, Veille technologique, Analyse de données, Certification"
5104,Fatma Hassen,fatma.hassen229@gmail.com,apprenant,+21659534985,Tunisie,Tozeur,2002-09-25,"E-commerce, Marketing digital, Informatique"
5105,Noureddine Dhouib,noureddine.dhouib216@outlook.com,apprenant,+21650091187,Tunisie,Kasserine,1995-01-24,"Analyse de données, Formation professionnelle, Développement web"
5106,Takwa Guizani,takwa.guizani330@topnet.tn,apprenant,+21651923146,Tunisie,Tozeur,1989-08-02,"Communication, E-commerce"
5107,Latifa Gasmi,latifa.gasmi224@orange.tn,apprenant,+21628553843,Tunisie,Ben Arous,1986-09-01,"Conseil, Informatique, Marketing digital, Gestion de projet, Cloud computing"
5108,Fadia Dali,fadia.dali679@outlook.com,apprenant,+21694661526,Tunisie,Médenine,1995-06-20,"Ressources humaines, Management, Marketing digital, Innovation, Coaching"
