ID,Nom,Email,Rôle,Téléphone,Pays,Ville,Date de naissance,Centres d'intérêt
22262,Kenza Chedly,kenza.chedly403@yahoo.fr,apprenant,+21654414190,Tunisie,Monastir,1997-03-02,"Technologie, Développement web, Intelligence artificielle, Gestion de projet"
22263,Wassim Dali,wassim.dali101@yahoo.fr,apprenant,+21628852517,Tunisie,Tunis,1986-04-17,"Business intelligence, Mentoring"
22264,Rami Chebbi,rami.chebbi263@gmail.com,apprenant,+21624092699,Tunisie,Sousse,2005-05-09,"Lean management, Analyse de données, Business intelligence, Informatique, Digital transformation"
22265,Salah Bouaziz,salah.bouaziz506@yahoo.fr,apprenant,+21656074347,Tunisie,Tozeur,1989-10-09,"Ressources humaines, Entrepreneuriat, DevOps, Certification, Intelligence artificielle"
22266,Nabil Ferchichi,nabil.ferchichi512@outlook.com,apprenant,+21625261492,Tunisie,Gafsa,1991-12-16,"ITIL, Leadership, Lean management"
22267,Makram Jemli,makram.jemli295@gmail.com,apprenant,+21697407991,Tunisie,Gafsa,1986-08-08,"Audit, Conseil, Finance, Communication, Leadership, Mentoring"
22268,Hedi Guizani,hedi.guizani742@gmail.com,apprenant,+21699245436,Tunisie,Béja,1994-05-12,"Conseil, Leadership, Certification, Finance, Communication, Coaching"
22269,Ghada Horchani,ghada.horchani359@yahoo.fr,apprenant,+21698712248,Tunisie,Tataouine,1994-08-07,"Leadership, Développement web"
22270,Samia Ben Ahmed,samia.ben.ahmed586@live.com,apprenant,+21697030500,Tunisie,Sfax,1992-01-23,"Innovation, DevOps"
22271,Fatma Mejri,fatma.mejri201@outlook.com,apprenant,+21620737342,Tunisie,Tunis,1992-11-04,"Digital transformation, Innovation, Informatique"
22272,Zohra Bouzid,zohra.bouzid91@laposte.net,apprenant,+21655453908,Tunisie,Gafsa,1985-05-07,"ITIL, Communication, Management, IoT, Agile, Marketing digital"
22273,Nour Hachicha,nour.hachicha595@hotmail.com,apprenant,+21696118159,Tunisie,Tozeur,1994-05-05,"Stratégie d'entreprise, Business intelligence, ITIL"
22274,Samir Khlif,samir.khlif241@yahoo.fr,apprenant,+21659983510,Tunisie,Sidi Bouzid,2001-01-03,"Développement web, Entrepreneuriat, Formation professionnelle, Digital transformation"
22275,Bochra Ben Youssef,bochra.ben.youssef665@laposte.net,apprenant,+21654994337,Tunisie,Tunis,2006-05-08,"Informatique, Leadership, Cybersécurité, Entrepreneuriat"
22276,Hatem Karoui,hatem.karoui424@orange.tn,apprenant,+21650929218,Tunisie,Médenine,1992-12-06,"Formation professionnelle, Technologie"
22277,Maher Ghorbel,maher.ghorbel563@gmail.com,apprenant,+21629630138,Tunisie,Manouba,1993-05-17,"Stratégie d'entreprise, Informatique, Technologie, Qualité, DevOps, Ressources humaines"
22278,Salma Ben Salah,salma.ben.salah741@hotmail.com,apprenant,+21626466826,Tunisie,Manouba,1993-06-19,"Innovation, Analyse de données"
22279,Bilel Chedly,bilel.chedly738@laposte.net,apprenant,+21697367007,Tunisie,Gafsa,1986-11-22,"Ressources humaines, DevOps, ITIL, Communication, Cloud computing"
22280,Ali Bouhamed,ali.bouhamed264@live.com,apprenant,+21620982121,Tunisie,Le Kef,1999-04-17,"Digital transformation, Cloud computing"
22281,Bassem Landolsi,bassem.landolsi569@orange.tn,apprenant,+21621227205,Tunisie,Monastir,1989-09-14,"Marketing digital, Communication, Intelligence artificielle, Management, Ressources humaines"
22282,Wassim Ezzine,wassim.ezzine459@hotmail.com,apprenant,+21658173246,Tunisie,Ariana,1998-02-07,"Veille technologique, Gestion de projet, Intelligence artificielle, Stratégie d'entreprise, Entrepreneuriat"
22283,Rania Hamza,rania.hamza69@hotmail.com,apprenant,+21690321860,Tunisie,Bizerte,1998-03-21,"Cloud computing, Certification, Conseil, Stratégie d'entreprise, Ressources humaines"
22284,Ikram Mansouri,ikram.mansouri681@hotmail.com,apprenant,+21694738374,Tunisie,Ben Arous,2006-06-03,"Gestion de projet, Certification"
22285,Karim Karray,karim.karray315@orange.tn,apprenant,+21624476162,Tunisie,Sidi Bouzid,1992-08-08,"Certification, Machine learning, Veille technologique, Analyse de données, Technologie, Communication"
22286,Latifa Landolsi,latifa.landolsi301@yahoo.fr,apprenant,+21625636624,Tunisie,Sidi Bouzid,2004-07-23,"Analyse de données, Qualité, Leadership, Coaching, Business intelligence, Cloud computing"
22287,Wael Gasmi,wael.gasmi143@outlook.com,apprenant,+21698834523,Tunisie,Kasserine,2002-03-17,"Qualité, Digital transformation, Innovation"
22288,Wael Hadj,wael.hadj250@laposte.net,apprenant,+21624747658,Tunisie,Kébili,2005-04-30,"Mentoring, ITIL, Gestion de projet, Qualité, Cybersécurité, Machine learning"
22289,Ghada Jelassi,ghada.jelassi932@laposte.net,apprenant,+21625543621,Tunisie,Sousse,1989-05-08,"Formation professionnelle, Cybersécurité, E-commerce, Cloud computing, Innovation"
22290,Nesrine Hleli,nesrine.hleli980@topnet.tn,apprenant,+21621965126,Tunisie,Médenine,2000-10-21,"Cybersécurité, Communication, Qualité, Audit, Veille technologique"
22291,Bassem Fatnassi,bassem.fatnassi120@outlook.com,apprenant,+21658918658,Tunisie,Zaghouan,2001-04-02,"Blockchain, Entrepreneuriat, ITIL, Stratégie d'entreprise, Marketing digital"
22292,Yassine Nabli,yassine.nabli953@topnet.tn,apprenant,+21697045743,Tunisie,Manouba,1992-09-12,"Machine learning, Coaching, Entrepreneuriat, Gestion de projet, E-commerce, Communication"
22293,Hichem Rekik,hichem.rekik935@laposte.net,apprenant,+21693201210,Tunisie,Zaghouan,1997-05-03,"E-commerce, Analyse de données, Technologie, Informatique"
22294,Ali Jouini,ali.jouini227@hotmail.com,apprenant,+21698835580,Tunisie,Nabeul,2004-09-01,"DevOps, Cybersécurité, Management, Agile, Intelligence artificielle"
22295,Besma Bouhamed,besma.bouhamed86@live.com,apprenant,+21627839237,Tunisie,Tataouine,1989-02-06,"Coaching, Cloud computing, IoT"
22296,Amira Rekik,amira.rekik317@yahoo.fr,apprenant,+21694098423,Tunisie,Sousse,1988-01-15,"Développement web, Qualité, Audit, Blockchain"
22297,Yosra Hachicha,yosra.hachicha946@hotmail.com,apprenant,+21621555144,Tunisie,Manouba,2003-04-08,"Certification, Management, Finance, Qualité, Formation professionnelle, Technologie"
22298,Makram Bouzid,makram.bouzid748@orange.tn,apprenant,+21625654404,Tunisie,Monastir,1999-11-17,"Intelligence artificielle, Blockchain, Stratégie d'entreprise, Développement web, E-commerce"
22299,Wassim Sellami,wassim.sellami694@gmail.com,apprenant,+21623945601,Tunisie,Siliana,1996-05-12,"Agile, Leadership, Entrepreneuriat"
22300,Farah Mabrouk,farah.mabrouk520@orange.tn,apprenant,+21692563214,Tunisie,Béja,1992-12-04,"Analyse de données, Business intelligence, Cloud computing, Lean management, Machine learning, Stratégie d'entreprise"
22301,Sonia Essid,sonia.essid438@hotmail.com,apprenant,+21655599110,Tunisie,Tunis,1997-08-17,"Business intelligence, Formation professionnelle"
22302,Yasmine Daoud,yasmine.daoud446@hotmail.com,apprenant,+21652166827,Tunisie,Tunis,2006-01-03,"Qualité, Agile, Machine learning, Leadership, Analyse de données"
22303,Kais Omrani,kais.omrani181@live.com,apprenant,+21691558881,Tunisie,Sfax,1988-03-06,"Analyse de données, Digital transformation, E-commerce"
22304,Fadia Dhouib,fadia.dhouib851@live.com,apprenant,+21659861430,Tunisie,Kairouan,1993-02-15,"Qualité, Marketing digital, Développement web, Intelligence artificielle"
22305,Omar Jazi,omar.jazi286@laposte.net,apprenant,+21654513660,Tunisie,Bizerte,1988-02-22,"DevOps, Veille technologique"
22306,Wafa Ben Ali,wafa.ben.ali928@orange.tn,apprenant,+21623221902,Tunisie,Médenine,1989-07-19,"Management, Marketing digital, Entrepreneuriat, Coaching, Cloud computing, Finance"
22307,Hajer Rekik,hajer.rekik556@laposte.net,apprenant,+21659990914,Tunisie,Gabès,1987-04-07,"Agile, Technologie"
22308,Sofiane Ezzine,sofiane.ezzine728@laposte.net,apprenant,+21691984081,Tunisie,Siliana,1993-01-07,"DevOps, Audit"
22309,Thouraya Bouaziz,thouraya.bouaziz354@gmail.com,apprenant,+21697511250,Tunisie,Kébili,2004-11-02,"Ressources humaines, E-commerce, Blockchain, Cloud computing"
22310,Bochra Dhouib,bochra.dhouib418@gmail.com,apprenant,+21652586561,Tunisie,Zaghouan,1996-07-15,"Mentoring, Cybersécurité, Ressources humaines, Audit, Finance"
22311,Hatem Ouali,hatem.ouali587@orange.tn,apprenant,+21650861670,Tunisie,Tataouine,1990-08-22,"Blockchain, Audit, Entrepreneuriat, Formation professionnelle, Ressources humaines, IoT"
22312,Makram Mrad,makram.mrad786@live.com,apprenant,+21622241924,Tunisie,Jendouba,2004-02-02,"Entrepreneuriat, Machine learning"
22313,Besma Bouzid,besma.bouzid34@laposte.net,apprenant,+21656157998,Tunisie,Sidi Bouzid,2004-03-05,"Ressources humaines, Stratégie d'entreprise, DevOps, Veille technologique, Cloud computing, Conseil"
22314,Wided Fourati,wided.fourati711@topnet.tn,apprenant,+21658469459,Tunisie,Gabès,1999-10-17,"Certification, Conseil, Intelligence artificielle"
22315,Ghada Trabelsi,ghada.trabelsi389@live.com,apprenant,+21656376647,Tunisie,Monastir,1992-07-19,"Intelligence artificielle, Agile, Informatique, Cloud computing"
22316,Cyrine Jemli,cyrine.jemli725@live.com,apprenant,+21659028728,Tunisie,Médenine,1999-04-17,"Digital transformation, Veille technologique"
22317,Wael Ktari,wael.ktari942@orange.tn,apprenant,+21657917769,Tunisie,Jendouba,2007-12-27,"Intelligence artificielle, Ressources humaines, Technologie, Formation professionnelle, Business intelligence"
22318,Emna Jelassi,emna.jelassi836@yahoo.fr,apprenant,+21620121724,Tunisie,Tozeur,2001-11-11,"Leadership, Ressources humaines, Certification, Digital transformation, Agile"
22319,Hedi Guesmi,hedi.guesmi900@laposte.net,apprenant,+21627223566,Tunisie,Siliana,1990-05-22,"Marketing digital, Stratégie d'entreprise, Finance, Conseil, Management"
22320,Farah Trabelsi,farah.trabelsi12@yahoo.fr,apprenant,+21659139293,Tunisie,Tunis,1992-12-03,"Business intelligence, Management, Marketing digital, Mentoring"
22321,Maroua Kchir,maroua.kchir329@topnet.tn,apprenant,+21629824231,Tunisie,Tunis,2001-02-23,"Agile, Intelligence artificielle"
22322,Hana Bouzid,hana.bouzid76@orange.tn,apprenant,+21656922089,Tunisie,Ariana,1998-08-09,"Intelligence artificielle, Marketing digital, Certification, Qualité, Stratégie d'entreprise, Formation professionnelle"
22323,Aymen Nabli,aymen.nabli203@laposte.net,apprenant,+21654280374,Tunisie,Jendouba,1990-11-10,"Ressources humaines, Informatique, Analyse de données"
22324,Kenza Hajji,kenza.hajji924@outlook.com,apprenant,+21697795678,Tunisie,Ariana,2001-06-12,"Business intelligence, Mentoring"
22325,Imed Bouaziz,imed.bouaziz827@live.com,apprenant,+21650848169,Tunisie,Mahdia,1996-11-21,"Entrepreneuriat, Blockchain"
22326,Ali Chedly,ali.chedly272@topnet.tn,apprenant,+21659439839,Tunisie,Ariana,1990-10-04,"Ressources humaines, DevOps, Marketing digital, Mentoring, Entrepreneuriat"
22327,Salah Trabelsi,salah.trabelsi435@yahoo.fr,apprenant,+21625901361,Tunisie,Bizerte,1999-11-19,"Mentoring, Intelligence artificielle, E-commerce, Business intelligence, Informatique"
22328,Samir Fatnassi,samir.fatnassi17@orange.tn,apprenant,+21624927836,Tunisie,Gafsa,1996-01-07,"Développement web, Innovation, Formation professionnelle, Veille technologique, Cloud computing"
22329,Kais Ferchichi,kais.ferchichi78@yahoo.fr,apprenant,+21620499978,Tunisie,Le Kef,1987-01-12,"Innovation, Audit, Stratégie d'entreprise, Cloud computing, E-commerce"
22330,Ridha Ben Youssef,ridha.ben.youssef14@outlook.com,apprenant,+21621677501,Tunisie,Ben Arous,1991-09-07,"ITIL, Formation professionnelle, Audit, Analyse de données"
22331,Wafa Meddeb,wafa.meddeb179@topnet.tn,apprenant,+21651383519,Tunisie,Tunis,1988-10-04,"Audit, Certification, Machine learning"
22332,Dorsaf Hadj,dorsaf.hadj392@topnet.tn,apprenant,+21656303800,Tunisie,Sousse,2000-09-23,"Conseil, Cybersécurité"
22333,Fares Ben Ali,fares.ben.ali442@topnet.tn,apprenant,+21693819579,Tunisie,Monastir,1994-05-22,"Cloud computing, Formation professionnelle"
22334,Chedly Miled,chedly.miled730@live.com,apprenant,+21696507748,Tunisie,Gabès,1987-04-12,"Développement web, Innovation, Formation professionnelle, Veille technologique"
22335,Karim Hajji,karim.hajji732@live.com,apprenant,+21625413515,Tunisie,Tataouine,1985-09-03,"Marketing digital, Management, Business intelligence, Cloud computing"
22336,Yosra Sellami,yosra.sellami635@laposte.net,apprenant,+21624358998,Tunisie,Jendouba,2002-03-14,"Informatique, Entrepreneuriat, Digital transformation"
22337,Wael Mahjoub,wael.mahjoub80@hotmail.com,apprenant,+21656871718,Tunisie,Monastir,2003-10-21,"Gestion de projet, Agile, Entrepreneuriat, Digital transformation, Business intelligence, DevOps"
22338,Hajer Bouzid,hajer.bouzid581@outlook.com,apprenant,+21698169536,Tunisie,Nabeul,1985-04-02,"Audit, IoT, Digital transformation"
22339,Karima Ben Ali,karima.ben.ali845@topnet.tn,apprenant,+21620931363,Tunisie,Tunis,2004-01-26,"Entrepreneuriat, Certification, Business intelligence, Marketing digital, Mentoring, E-commerce"
22340,Yassine Omrani,yassine.omrani589@outlook.com,apprenant,+21628971284,Tunisie,Mahdia,1986-05-19,"Cybersécurité, Ressources humaines"
22341,Karim Omrani,karim.omrani166@topnet.tn,apprenant,+21693798256,Tunisie,Zaghouan,1995-03-16,"Formation professionnelle, Technologie, Digital transformation, Communication"
22342,Wael Jebali,wael.jebali960@outlook.com,apprenant,+21628806639,Tunisie,Bizerte,1998-02-02,"Lean management, ITIL, Cloud computing, Veille technologique, Machine learning, Management"
22343,Kais Mansouri,kais.mansouri217@hotmail.com,apprenant,+21659447151,Tunisie,Kairouan,1987-10-18,"Informatique, Formation professionnelle, ITIL, Lean management, Management"
22344,Chiraz Ferchichi,chiraz.ferchichi353@yahoo.fr,apprenant,+21656551374,Tunisie,Sousse,1985-05-19,"Conseil, Machine learning"
22345,Noureddine Nasri,noureddine.nasri869@hotmail.com,apprenant,+21654252214,Tunisie,Kébili,1991-01-24,"Conseil, Agile, Développement web, Certification"
22346,Bilel Hassen,bilel.hassen530@yahoo.fr,apprenant,+21691035929,Tunisie,Kasserine,1986-03-01,"Mentoring, Cloud computing, Analyse de données, Finance, Audit"
22347,Walid Hleli,walid.hleli808@orange.tn,apprenant,+21651242159,Tunisie,Bizerte,1995-02-12,"Informatique, Veille technologique, Blockchain"
22348,Walid Gasmi,walid.gasmi379@laposte.net,apprenant,+21629357111,Tunisie,Ariana,1991-05-21,"Digital transformation, Analyse de données, Communication, Cybersécurité, Business intelligence, Stratégie d'entreprise"
22349,Hajer Nabli,hajer.nabli471@orange.tn,apprenant,+21655267946,Tunisie,Le Kef,1991-04-05,"Stratégie d'entreprise, Intelligence artificielle, Conseil, Finance, Audit"
22350,Zohra Hamza,zohra.hamza292@outlook.com,apprenant,+21650933846,Tunisie,Gabès,2004-01-19,"Intelligence artificielle, Digital transformation, DevOps, Mentoring, Blockchain, Cybersécurité"
22351,Latifa Mabrouk,latifa.mabrouk395@hotmail.com,apprenant,+21658731509,Tunisie,Sidi Bouzid,1985-09-22,"Analyse de données, Informatique, Ressources humaines, Leadership, Machine learning"
22352,Latifa Ktari,latifa.ktari494@yahoo.fr,apprenant,+21691849011,Tunisie,Kasserine,1992-06-30,"Marketing digital, Communication, Leadership, Innovation, Machine learning"
22353,Myriam Ouali,myriam.ouali586@outlook.com,apprenant,+21624131613,Tunisie,Kairouan,1992-05-27,"Stratégie d'entreprise, Leadership, Lean management"
22354,Bassem Louati,bassem.louati43@laposte.net,apprenant,+21694324354,Tunisie,Sfax,2007-02-16,"Innovation, Cybersécurité, Qualité, Agile"
22355,Cyrine Dhouib,cyrine.dhouib711@laposte.net,apprenant,+21620703070,Tunisie,Béja,1996-03-07,"Business intelligence, Lean management, DevOps, Machine learning, Formation professionnelle"
22356,Bassem Fkih,bassem.fkih154@live.com,apprenant,+21625580662,Tunisie,Zaghouan,1987-01-31,"Cloud computing, Coaching, Veille technologique, Marketing digital"
22357,Lobna Bouhamed,lobna.bouhamed424@gmail.com,apprenant,+21658325205,Tunisie,Sfax,2001-02-28,"Développement web, Lean management, Informatique, E-commerce"
22358,Cyrine Ferjani,cyrine.ferjani855@laposte.net,apprenant,+21654592973,Tunisie,Ariana,2003-06-01,"Intelligence artificielle, Entrepreneuriat, Blockchain, IoT, Certification"
22359,Karima Karoui,karima.karoui493@hotmail.com,apprenant,+21624652013,Tunisie,Gabès,1986-02-03,"Agile, Développement web, Cloud computing, Marketing digital"
22360,Nour Karray,nour.karray763@outlook.com,apprenant,+21625654389,Tunisie,Monastir,1997-03-11,"Intelligence artificielle, Leadership"
22361,Amel Bouslama,amel.bouslama718@gmail.com,apprenant,+21651160759,Tunisie,Tozeur,1992-08-21,"Ressources humaines, Informatique, Communication, Marketing digital"
22362,Chedly Horchani,chedly.horchani283@outlook.com,apprenant,+21658587983,Tunisie,Gafsa,2001-07-16,"Business intelligence, Innovation, Gestion de projet, Leadership, ITIL, Mentoring"
22363,Ghazi Layouni,ghazi.layouni170@topnet.tn,apprenant,+21690239970,Tunisie,Jendouba,1987-04-01,"ITIL, Qualité, E-commerce"
22364,Aymen Dali,aymen.dali826@outlook.com,apprenant,+21623341402,Tunisie,Mahdia,1996-03-10,"Ressources humaines, Agile, Conseil, Marketing digital, Cloud computing, Leadership"
22365,Maher Feriani,maher.feriani267@yahoo.fr,apprenant,+21650375526,Tunisie,Tataouine,1989-02-18,"Qualité, Formation professionnelle, Gestion de projet"
22366,Manel Ferchichi,manel.ferchichi155@orange.tn,apprenant,+21655478570,Tunisie,Tunis,1990-04-04,"Machine learning, Intelligence artificielle, Innovation, Technologie"
22367,Zouheir Ouali,zouheir.ouali572@laposte.net,apprenant,+21626475690,Tunisie,Kairouan,2002-08-12,"IoT, Analyse de données"
22368,Wafa Ben Ali,wafa.ben.ali918@laposte.net,apprenant,+21657778236,Tunisie,Bizerte,1988-08-07,"Innovation, Coaching, Technologie"
22369,Dorra Mrad,dorra.mrad64@live.com,apprenant,+21657023599,Tunisie,Bizerte,1985-03-03,"Digital transformation, Management, ITIL, Intelligence artificielle, Entrepreneuriat"
22370,Imed Gabsi,imed.gabsi105@outlook.com,apprenant,+21690888293,Tunisie,Ben Arous,1993-06-07,"Coaching, E-commerce, Informatique"
22371,Karim Mestiri,karim.mestiri405@yahoo.fr,apprenant,+21625760626,Tunisie,Sfax,2000-03-15,"Leadership, Mentoring, Certification, Ressources humaines, Informatique"
22372,Hatem Chedly,hatem.chedly467@laposte.net,apprenant,+21626441007,Tunisie,Kairouan,2005-03-18,"Veille technologique, Agile, Conseil, Stratégie d'entreprise"
22373,Najoua Chedly,najoua.chedly221@orange.tn,apprenant,+21654124967,Tunisie,Siliana,1991-05-31,"DevOps, Conseil, Coaching, Marketing digital"
22374,Yassine Dali,yassine.dali403@gmail.com,apprenant,+21693003544,Tunisie,Nabeul,2004-11-03,"ITIL, Technologie, Coaching, IoT, Informatique"
22375,Bochra Karray,bochra.karray562@live.com,apprenant,+21627934195,Tunisie,Nabeul,2005-12-09,"E-commerce, Leadership, Analyse de données, Coaching"
22376,Ghazi Gasmi,ghazi.gasmi902@topnet.tn,apprenant,+21696602683,Tunisie,Sidi Bouzid,2005-01-23,"Audit, Ressources humaines, Analyse de données"
22377,Lassad Marzouki,lassad.marzouki802@laposte.net,apprenant,+21655205849,Tunisie,Tataouine,2005-05-08,"Stratégie d'entreprise, Qualité, Informatique"
22378,Chedly Ouali,chedly.ouali598@topnet.tn,apprenant,+21620414932,Tunisie,Mahdia,1990-08-31,"Qualité, Agile, Stratégie d'entreprise, Gestion de projet"
22379,Salma Jazi,salma.jazi430@yahoo.fr,apprenant,+21698630024,Tunisie,Manouba,2001-07-02,"Qualité, Technologie, Finance, Coaching, E-commerce"
22380,Ahmed Fatnassi,ahmed.fatnassi822@hotmail.com,apprenant,+21652748725,Tunisie,Zaghouan,1995-11-15,"Digital transformation, Innovation, Machine learning, Analyse de données, Marketing digital, Entrepreneuriat"
22381,Dalila Kchir,dalila.kchir553@outlook.com,apprenant,+21627636157,Tunisie,Jendouba,1989-10-23,"Innovation, Mentoring"
22382,Yosra Karray,yosra.karray978@outlook.com,apprenant,+21694174522,Tunisie,Kasserine,1991-03-21,"ITIL, Mentoring, Intelligence artificielle, Machine learning, Stratégie d'entreprise"
22383,Dorra Mestiri,dorra.mestiri416@gmail.com,apprenant,+21697596748,Tunisie,Tataouine,1992-08-03,"Analyse de données, Audit"
22384,Najoua Guesmi,najoua.guesmi596@hotmail.com,apprenant,+21653716486,Tunisie,Kasserine,1988-08-10,"Leadership, DevOps"
22385,Ghada Horchani,ghada.horchani245@live.com,apprenant,+21690027812,Tunisie,Gafsa,2002-07-25,"Cloud computing, Formation professionnelle, Digital transformation"
22386,Salah Khlif,salah.khlif693@gmail.com,apprenant,+21624362917,Tunisie,Jendouba,1996-08-03,"Certification, Finance, Ressources humaines, Stratégie d'entreprise, Mentoring"
22387,Dalila Jemli,dalila.jemli50@outlook.com,apprenant,+21697852289,Tunisie,Siliana,1998-07-31,"Qualité, Gestion de projet, ITIL, IoT, Veille technologique, Blockchain"
22388,Adel Jouini,adel.jouini911@orange.tn,apprenant,+21620453095,Tunisie,Sidi Bouzid,2000-09-01,"DevOps, Entrepreneuriat, Mentoring, ITIL"
22389,Zeineb Daoud,zeineb.daoud469@gmail.com,apprenant,+21624945460,Tunisie,Tataouine,1986-03-18,"Communication, Technologie, Digital transformation, Management"
22390,Lassad Ferjani,lassad.ferjani852@topnet.tn,apprenant,+21654261016,Tunisie,Kairouan,2002-11-18,"Développement web, Mentoring, Gestion de projet, Entrepreneuriat"
22391,Sonia Louati,sonia.louati853@live.com,apprenant,+21691365873,Tunisie,Sidi Bouzid,1997-05-08,"Entrepreneuriat, Technologie, Qualité, Business intelligence, DevOps, E-commerce"
22392,Nabil Mansouri,nabil.mansouri908@gmail.com,apprenant,+21627987129,Tunisie,Gabès,1989-09-01,"Marketing digital, Digital transformation, Qualité"
22393,Lamia Chaabane,lamia.chaabane394@gmail.com,apprenant,+21651499164,Tunisie,Bizerte,1990-02-09,"Mentoring, Marketing digital, Technologie, Veille technologique"
22394,Zeineb Karray,zeineb.karray96@topnet.tn,apprenant,+21629944744,Tunisie,Médenine,1993-01-01,"Audit, Machine learning, Stratégie d'entreprise, Conseil"
22395,Walid Benhassan,walid.benhassan429@orange.tn,apprenant,+21622425339,Tunisie,Tunis,2007-06-14,"Audit, Cybersécurité, Veille technologique, Ressources humaines, IoT"
22396,Marwan Chebbi,marwan.chebbi662@hotmail.com,apprenant,+21654328007,Tunisie,Kasserine,2005-01-13,"Machine learning, Cloud computing, E-commerce, Analyse de données, Management, Formation professionnelle"
22397,Chedly Meddeb,chedly.meddeb683@yahoo.fr,apprenant,+21656833184,Tunisie,Sidi Bouzid,1993-08-24,"Business intelligence, ITIL, Agile, Mentoring, Coaching, Intelligence artificielle"
22398,Najoua Neffati,najoua.neffati742@yahoo.fr,apprenant,+21691091600,Tunisie,Gabès,2002-10-20,"Certification, Communication, Veille technologique"
22399,Hiba Jelassi,hiba.jelassi956@outlook.com,apprenant,+21627049077,Tunisie,Zaghouan,1997-04-30,"Finance, Communication"
22400,Taoufik Labidi,taoufik.labidi597@live.com,apprenant,+21650794417,Tunisie,Médenine,2000-10-07,"Innovation, Audit, E-commerce, Communication, Veille technologique"
22401,Ikram Ben Youssef,ikram.ben.youssef63@orange.tn,apprenant,+21628206434,Tunisie,Siliana,2003-10-18,"Cloud computing, Management, IoT"
22402,Wael Feriani,wael.feriani90@topnet.tn,apprenant,+21620155863,Tunisie,Tunis,1998-06-02,"ITIL, Entrepreneuriat"
22403,Manel Labidi,manel.labidi789@laposte.net,apprenant,+21658260418,Tunisie,Kébili,2003-06-18,"Informatique, Coaching, Leadership, Digital transformation, Cloud computing"
22404,Lassad Jelassi,lassad.jelassi147@gmail.com,apprenant,+21696340783,Tunisie,Sidi Bouzid,1993-05-12,"Cloud computing, Lean management, DevOps"
22405,Wided Jebali,wided.jebali473@topnet.tn,apprenant,+21626554931,Tunisie,Sfax,2003-12-02,"Business intelligence, IoT, Certification, Finance, Lean management"
22406,Hajer Mabrouk,hajer.mabrouk314@live.com,apprenant,+21656832642,Tunisie,Béja,2001-12-24,"Coaching, DevOps, Analyse de données, Intelligence artificielle, Veille technologique"
22407,Ali Hachicha,ali.hachicha522@laposte.net,apprenant,+21629263423,Tunisie,Sousse,2002-11-12,"E-commerce, Lean management, Finance, Technologie, Développement web, Business intelligence"
22408,Amel Ferchichi,amel.ferchichi714@outlook.com,apprenant,+21692471760,Tunisie,Gafsa,1989-07-23,"DevOps, Certification, Communication, Stratégie d'entreprise, Entrepreneuriat, Qualité"
22409,Jamel Derbali,jamel.derbali237@gmail.com,apprenant,+21658065563,Tunisie,Béja,1991-06-12,"Informatique, Développement web, Stratégie d'entreprise, Machine learning"
22410,Walid Jazi,walid.jazi912@orange.tn,apprenant,+21696054910,Tunisie,Gabès,1999-01-31,"Lean management, Cloud computing, Analyse de données, Machine learning, Ressources humaines"
22411,Dalila Dali,dalila.dali96@gmail.com,apprenant,+21691434120,Tunisie,Zaghouan,1995-07-01,"Développement web, Technologie, Finance, Ressources humaines, Conseil, Lean management"
22412,Samia Ghorbel,samia.ghorbel335@outlook.com,apprenant,+21629709477,Tunisie,Médenine,1992-11-09,"Blockchain, Business intelligence, Certification"
22413,Wassim Trabelsi,wassim.trabelsi762@yahoo.fr,apprenant,+21694905913,Tunisie,Manouba,2003-03-20,"Machine learning, Audit, E-commerce, Gestion de projet, Certification"
22414,Yassine Ouali,yassine.ouali257@gmail.com,apprenant,+21696026246,Tunisie,Ben Arous,1991-05-05,"Marketing digital, Développement web, Cybersécurité, Coaching, Informatique"
22415,Ines Bouaziz,ines.bouaziz242@outlook.com,apprenant,+21620951263,Tunisie,Jendouba,2001-11-02,"Agile, Lean management"
22416,Fethi Karray,fethi.karray103@hotmail.com,apprenant,+21696334741,Tunisie,Bizerte,2003-11-07,"E-commerce, Machine learning, Qualité"
22417,Ahlem Ferchichi,ahlem.ferchichi215@gmail.com,apprenant,+21654379254,Tunisie,Bizerte,1996-04-18,"Communication, Finance, Blockchain"
22418,Nabil Meddeb,nabil.meddeb440@orange.tn,apprenant,+21659218618,Tunisie,Zaghouan,2007-09-16,"Innovation, Communication, Cybersécurité, Marketing digital"
22419,Hiba Labidi,hiba.labidi320@gmail.com,apprenant,+21628632630,Tunisie,Médenine,1998-03-13,"Informatique, ITIL, Entrepreneuriat, Mentoring, Certification"
22420,Wassim Jebali,wassim.jebali982@orange.tn,apprenant,+21626822850,Tunisie,Sidi Bouzid,1988-03-04,"Veille technologique, Ressources humaines, Communication, Conseil, Leadership, Informatique"
22421,Myriam Labidi,myriam.labidi247@laposte.net,apprenant,+21690091035,Tunisie,Kasserine,1985-09-24,"Mentoring, Intelligence artificielle"
22422,Farah Fatnassi,farah.fatnassi239@topnet.tn,apprenant,+21650609946,Tunisie,Zaghouan,1997-06-23,"Technologie, Ressources humaines"
22423,Wassim Fkih,wassim.fkih637@outlook.com,apprenant,+21620032360,Tunisie,Monastir,1993-10-31,"Conseil, Lean management, Blockchain, Management, E-commerce, Marketing digital"
22424,Yasmine Landolsi,yasmine.landolsi194@outlook.com,apprenant,+21620996389,Tunisie,Siliana,1999-04-14,"Lean management, DevOps, Agile, ITIL, Business intelligence"
