ID,Nom,Email,Rôle,Téléphone,Pays,Ville,Date de naissance,Centres d'intérêt
19953,Kenza Hassen,kenza.hassen17@topnet.tn,apprenant,+21690349179,Tunisie,Ben Arous,2006-05-31,"Conseil, Stratégie d'entreprise, Informatique, Cybersécurité, Qualité"
19954,Yasmine Ferchichi,yasmine.ferchichi824@laposte.net,apprenant,+21693116775,Tunisie,Le Kef,1990-11-14,"Mentoring, Développement web, Leadership, Qualité, Formation professionnelle, Management"
19955,Samia Chaabane,samia.chaabane284@gmail.com,apprenant,+21651136379,Tunisie,Médenine,1993-02-25,"Cybersécurité, Digital transformation, Entrepreneuriat"
19956,Yassine Jebali,yassine.jebali157@orange.tn,apprenant,+21652900087,Tunisie,Tozeur,1995-05-13,"IoT, Digital transformation, Cloud computing, Qualité"
19957,Emna Mejri,emna.mejri437@gmail.com,apprenant,+21690129118,Tunisie,Mahdia,2007-02-14,"Blockchain, Finance, IoT, Qualité, Stratégie d'entreprise"
19958,Fares Karray,fares.karray975@topnet.tn,apprenant,+21691458312,Tunisie,Tozeur,1997-07-06,"Machine learning, Marketing digital, Digital transformation"
19959,Karima Mabrouk,karima.mabrouk405@topnet.tn,apprenant,+21623828450,Tunisie,Sousse,1997-05-09,"Cybersécurité, Stratégie d'entreprise"
19960,Amira Ouali,amira.ouali304@live.com,apprenant,+21628225553,Tunisie,Manouba,2005-11-07,"IoT, Formation professionnelle, Qualité, Intelligence artificielle, Coaching, Développement web"
19961,Farouk Gabsi,farouk.gabsi921@topnet.tn,apprenant,+21690226143,Tunisie,Tataouine,2005-12-18,"Entrepreneuriat, Cybersécurité, Analyse de données, Coaching, Gestion de projet, Stratégie d'entreprise"
19962,Yassine Chihaoui,yassine.chihaoui456@outlook.com,apprenant,+21621001605,Tunisie,Bizerte,2001-07-07,"Machine learning, Certification, Agile, Conseil"
19963,Khadija Labidi,khadija.labidi753@live.com,apprenant,+21650805108,Tunisie,Le Kef,2005-10-26,"ITIL, Gestion de projet, Veille technologique, Coaching, Ressources humaines"
19964,Myriam Hajji,myriam.hajji426@laposte.net,apprenant,+21694436096,Tunisie,Nabeul,2003-06-13,"Business intelligence, Ressources humaines, DevOps"
19965,Nader Hmida,nader.hmida574@yahoo.fr,apprenant,+21626404537,Tunisie,Zaghouan,1990-05-02,"Management, Agile, Cloud computing"
19966,Yassine Miled,yassine.miled855@topnet.tn,apprenant,+21658337959,Tunisie,Bizerte,1986-01-08,"Certification, Ressources humaines, Management, DevOps, Digital transformation"
19967,Rania Chaieb,rania.chaieb413@hotmail.com,apprenant,+21693768951,Tunisie,Manouba,2001-11-16,"Business intelligence, Lean management, Développement web, Mentoring, Informatique, IoT"
19968,Lamia Meddeb,lamia.meddeb449@gmail.com,apprenant,+21691739057,Tunisie,Sfax,1998-03-19,"Entrepreneuriat, Blockchain, Marketing digital, Certification, Ressources humaines, Analyse de données"
19969,Hichem Hadj,hichem.hadj853@laposte.net,apprenant,+21698834278,Tunisie,Nabeul,2000-03-16,"Veille technologique, IoT, Intelligence artificielle, Communication, Management"
19970,Khadija Meddeb,khadija.meddeb881@outlook.com,apprenant,+21699792268,Tunisie,Tataouine,2007-12-10,"Qualité, Cloud computing, Analyse de données, Lean management, IoT"
19971,Bochra Kchir,bochra.kchir51@outlook.com,apprenant,+21625535447,Tunisie,Kébili,2004-10-18,"Développement web, Conseil, Marketing digital, Veille technologique"
19972,Nabil Dridi,nabil.dridi563@yahoo.fr,apprenant,+21626066803,Tunisie,Manouba,1988-06-03,"Mentoring, Finance"
19973,Kenza Derbali,kenza.derbali640@topnet.tn,apprenant,+21693790832,Tunisie,Nabeul,1985-10-16,"Stratégie d'entreprise, Coaching, E-commerce, Conseil"
19974,Moez Derbali,moez.derbali429@live.com,apprenant,+21697498827,Tunisie,Manouba,1998-03-18,"Analyse de données, Ressources humaines, DevOps"
19975,Zouheir Fourati,zouheir.fourati424@yahoo.fr,apprenant,+21653482920,Tunisie,Le Kef,1986-08-12,"Cybersécurité, Développement web, Coaching, ITIL"
19976,Besma Karray,besma.karray377@laposte.net,apprenant,+21628002187,Tunisie,Nabeul,1999-09-06,"ITIL, Machine learning, Leadership, Qualité, Cloud computing, Blockchain"
19977,Rim Hmida,rim.hmida209@hotmail.com,apprenant,+21697039128,Tunisie,Monastir,1999-12-18,"Communication, Digital transformation, DevOps"
19978,Yosra Bouaziz,yosra.bouaziz114@orange.tn,apprenant,+21627620535,Tunisie,Sfax,1997-06-08,"Machine learning, Coaching, DevOps, Gestion de projet"
19979,Nour Louati,nour.louati105@laposte.net,apprenant,+21655814092,Tunisie,Monastir,2001-05-21,"Conseil, Business intelligence, Cybersécurité, Entrepreneuriat"
19980,Hatem Ben Salah,hatem.ben.salah648@orange.tn,apprenant,+21659228353,Tunisie,Médenine,1985-05-31,"Marketing digital, Qualité, Coaching, Intelligence artificielle"
19981,Chiraz Mansouri,chiraz.mansouri163@orange.tn,apprenant,+21620990802,Tunisie,Tataouine,2005-02-14,"Innovation, Stratégie d'entreprise, Développement web, Analyse de données, Gestion de projet"
19982,Dalila Meddeb,dalila.meddeb329@live.com,apprenant,+21620428870,Tunisie,Bizerte,2002-01-08,"Leadership, Cybersécurité, Qualité, Gestion de projet"
19983,Fadia Ben Youssef,fadia.ben.youssef402@orange.tn,apprenant,+21699021401,Tunisie,Jendouba,2000-12-24,"Management, Veille technologique, Gestion de projet"
19984,Salah Chebbi,salah.chebbi453@topnet.tn,apprenant,+21653788271,Tunisie,Le Kef,2002-08-27,"Développement web, Finance, IoT, Conseil, Coaching, Intelligence artificielle"
19985,Rami Omrani,rami.omrani428@yahoo.fr,apprenant,+21628155946,Tunisie,Gafsa,1993-04-07,"Leadership, Blockchain"
19986,Ridha Mrad,ridha.mrad980@laposte.net,apprenant,+21622710737,Tunisie,Monastir,1996-03-08,"Cybersécurité, Machine learning, Innovation"
19987,Ali Daoud,ali.daoud573@yahoo.fr,apprenant,+21698424468,Tunisie,Bizerte,2001-02-13,"Audit, IoT, Innovation, Certification, Formation professionnelle"
19988,Rania Ktari,rania.ktari636@laposte.net,apprenant,+21694838444,Tunisie,Nabeul,2001-12-09,"Cloud computing, ITIL, Conseil, Technologie, Formation professionnelle, DevOps"
19989,Sofiane Bouhamed,sofiane.bouhamed716@orange.tn,apprenant,+21691167168,Tunisie,Ariana,1985-03-09,"Leadership, Marketing digital, Lean management, Machine learning, Digital transformation, IoT"
19990,Moncef Gharbi,moncef.gharbi170@live.com,apprenant,+21623525572,Tunisie,Ariana,1998-06-06,"E-commerce, Analyse de données"
19991,Khadija Ghali,khadija.ghali45@outlook.com,apprenant,+21696119484,Tunisie,Monastir,2003-03-21,"Lean management, Communication, Audit, Conseil, Cloud computing, Machine learning"
19992,Rania Ezzine,rania.ezzine57@live.com,apprenant,+21694110380,Tunisie,Le Kef,1999-05-14,"Informatique, Coaching, Qualité, Management, Machine learning"
19993,Hana Ben Ahmed,hana.ben.ahmed774@topnet.tn,apprenant,+21659544275,Tunisie,Ariana,1995-02-11,"Management, IoT, Machine learning, Stratégie d'entreprise, Qualité, Innovation"
19994,Aymen Mejri,aymen.mejri550@orange.tn,apprenant,+21650708943,Tunisie,Nabeul,1991-09-17,"Communication, Qualité, Stratégie d'entreprise, Cloud computing, Digital transformation, Veille technologique"
19995,Ikram Dhouib,ikram.dhouib993@hotmail.com,apprenant,+21691006866,Tunisie,Kairouan,2005-09-25,"Lean management, E-commerce, Cybersécurité"
19996,Najoua Chihaoui,najoua.chihaoui706@yahoo.fr,apprenant,+21627955919,Tunisie,Gafsa,1996-04-01,"Marketing digital, Digital transformation"
19997,Zohra Essid,zohra.essid665@laposte.net,apprenant,+21657342573,Tunisie,Kairouan,1985-04-26,"Développement web, Audit, Mentoring, Blockchain"
19998,Samia Marzouki,samia.marzouki645@yahoo.fr,apprenant,+21696695697,Tunisie,Tunis,1985-12-01,"Intelligence artificielle, Lean management, Innovation, Communication, Entrepreneuriat"
19999,Zohra Landolsi,zohra.landolsi147@gmail.com,apprenant,+21651329668,Tunisie,Manouba,1990-01-05,"Intelligence artificielle, Entrepreneuriat"
20000,Slim Louati,slim.louati871@gmail.com,apprenant,+21624221613,Tunisie,Tataouine,1989-08-18,"Blockchain, Communication, Gestion de projet, Agile, Technologie"
20001,Mehdi Jebali,mehdi.jebali209@topnet.tn,apprenant,+21629274295,Tunisie,Bizerte,1994-07-09,"Informatique, Mentoring, Business intelligence"
20002,Tarek Hamza,tarek.hamza543@topnet.tn,apprenant,+21699139906,Tunisie,Monastir,2006-01-12,"DevOps, Marketing digital, Machine learning, Coaching, IoT, Mentoring"
20003,Intissar Fatnassi,intissar.fatnassi680@yahoo.fr,apprenant,+21691503430,Tunisie,Ariana,2007-06-22,"Business intelligence, E-commerce, Cybersécurité, Communication, Développement web, Lean management"
20004,Marwan Rekik,marwan.rekik824@orange.tn,apprenant,+21694930960,Tunisie,Ariana,1999-12-26,"Digital transformation, Formation professionnelle, E-commerce, Leadership"
20005,Ahlem Hadj,ahlem.hadj101@hotmail.com,apprenant,+21656564285,Tunisie,Jendouba,1985-01-04,"Technologie, Cybersécurité, Gestion de projet"
20006,Samir Dridi,samir.dridi66@laposte.net,apprenant,+21696516137,Tunisie,Kasserine,2005-12-15,"ITIL, Management, Gestion de projet, Communication, Intelligence artificielle"
20007,Mehdi Landolsi,mehdi.landolsi595@live.com,apprenant,+21694981560,Tunisie,Kairouan,2005-03-22,"Intelligence artificielle, Gestion de projet"
20008,Hedi Gabsi,hedi.gabsi966@live.com,apprenant,+21656244396,Tunisie,Tozeur,2001-09-01,"Agile, Cloud computing, Intelligence artificielle, Audit, Digital transformation, Veille technologique"
20009,Maroua Layouni,maroua.layouni274@topnet.tn,apprenant,+21629568251,Tunisie,Kébili,2007-08-31,"Digital transformation, Marketing digital, Business intelligence"
20010,Bochra Bouzid,bochra.bouzid985@live.com,apprenant,+21698566010,Tunisie,Tozeur,2002-04-20,"Développement web, Coaching, Leadership, E-commerce, Ressources humaines"
20011,Rim Gasmi,rim.gasmi446@topnet.tn,apprenant,+21690178842,Tunisie,Ben Arous,1986-12-26,"Stratégie d'entreprise, Développement web, Cybersécurité, Qualité"
20012,Hatem Bouaziz,hatem.bouaziz34@laposte.net,apprenant,+21690437119,Tunisie,Sidi Bouzid,1987-09-22,"Gestion de projet, Certification, Stratégie d'entreprise"
20013,Ghada Karray,ghada.karray945@orange.tn,apprenant,+21690916204,Tunisie,Tataouine,2002-02-08,"IoT, Conseil, Lean management, Coaching, DevOps, Blockchain"
20014,Yassine Bouslama,yassine.bouslama98@topnet.tn,apprenant,+21652929989,Tunisie,Nabeul,1998-05-16,"Informatique, Coaching, Communication, Cybersécurité"
20015,Dalila Nabli,dalila.nabli779@yahoo.fr,apprenant,+21657308417,Tunisie,Béja,1998-01-24,"Marketing digital, Audit, Machine learning, Stratégie d'entreprise, Agile, Management"
20016,Mehdi Mahjoub,mehdi.mahjoub153@live.com,apprenant,+21690057375,Tunisie,Jendouba,1996-07-31,"Intelligence artificielle, Ressources humaines, Certification, Cloud computing, Informatique"
20017,Taoufik Limam,taoufik.limam605@yahoo.fr,apprenant,+21656408767,Tunisie,Bizerte,2003-06-24,"Lean management, E-commerce"
20018,Takwa Marzouki,takwa.marzouki935@laposte.net,apprenant,+21695604031,Tunisie,Tozeur,1999-07-26,"Analyse de données, Coaching, Veille technologique"
20019,Khadija Karray,khadija.karray514@yahoo.fr,apprenant,+21628778538,Tunisie,Mahdia,2004-05-05,"Communication, Management, Lean management"
20020,Amel Chebbi,amel.chebbi54@gmail.com,apprenant,+21654958301,Tunisie,Le Kef,2001-12-06,"Lean management, Innovation, Digital transformation, Stratégie d'entreprise, Informatique"
20021,Wael Feriani,wael.feriani319@gmail.com,apprenant,+21625254164,Tunisie,Nabeul,1986-06-15,"Lean management, Entrepreneuriat, Intelligence artificielle"
20022,Moncef Ghorbel,moncef.ghorbel85@outlook.com,apprenant,+21651065994,Tunisie,Médenine,1996-07-20,"Qualité, Agile, Gestion de projet"
20023,Tarek Chihaoui,tarek.chihaoui226@topnet.tn,apprenant,+21694750858,Tunisie,Ben Arous,1987-12-13,"Machine learning, Cybersécurité, Blockchain"
20024,Yassine Khlif,yassine.khlif67@hotmail.com,apprenant,+21693767334,Tunisie,Kébili,2006-01-06,"Conseil, Mentoring, Formation professionnelle"
20025,Makram Ghali,makram.ghali278@gmail.com,apprenant,+21628867544,Tunisie,Kasserine,1999-07-08,"Blockchain, Formation professionnelle, Cybersécurité"
20026,Zied Nasri,zied.nasri331@outlook.com,apprenant,+21658699305,Tunisie,Béja,1999-10-20,"Conseil, Mentoring, DevOps, Analyse de données"
20027,Nesrine Miled,nesrine.miled111@gmail.com,apprenant,+21690009345,Tunisie,Zaghouan,1996-05-26,"Ressources humaines, Audit, Agile, Coaching, Analyse de données, Qualité"
20028,Hajer Neffati,hajer.neffati347@hotmail.com,apprenant,+21652342815,Tunisie,Manouba,1988-08-26,"Qualité, Stratégie d'entreprise, Management, ITIL, Coaching"
20029,Imed Ghanmi,imed.ghanmi661@gmail.com,apprenant,+21654752550,Tunisie,Ariana,2006-05-12,"Management, Digital transformation, Audit, Informatique, Veille technologique"
20030,Salah Chaabane,salah.chaabane812@topnet.tn,apprenant,+21625458471,Tunisie,Le Kef,1997-09-16,"Mentoring, Certification"
20031,Amira Sellami,amira.sellami444@topnet.tn,apprenant,+21691589181,Tunisie,Zaghouan,1986-05-05,"Machine learning, Stratégie d'entreprise, Coaching, Audit"
20032,Ahmed Hajji,ahmed.hajji298@yahoo.fr,apprenant,+21627622286,Tunisie,Ben Arous,1990-09-01,"Communication, Agile, Cloud computing, Gestion de projet"
20033,Rim Jazi,rim.jazi744@yahoo.fr,apprenant,+21694254261,Tunisie,Mahdia,1993-11-24,"Formation professionnelle, Mentoring, Stratégie d'entreprise, Audit, Management"
20034,Sofiane Marzouki,sofiane.marzouki240@hotmail.com,apprenant,+21691023385,Tunisie,Tozeur,2000-08-07,"Marketing digital, DevOps, Technologie, Finance, Développement web, Cybersécurité"
20035,Hedi Chihaoui,hedi.chihaoui582@live.com,apprenant,+21627305466,Tunisie,Médenine,2007-09-03,"Informatique, Conseil, E-commerce"
20036,Ahlem Ben Ali,ahlem.ben.ali891@live.com,apprenant,+21622972011,Tunisie,Siliana,1986-05-22,"Digital transformation, Intelligence artificielle, Informatique, Finance, Veille technologique"
20037,Chiraz Hmida,chiraz.hmida456@hotmail.com,apprenant,+21629849988,Tunisie,Zaghouan,1996-02-12,"Informatique, Développement web, ITIL, Management"
20038,Zied Hadj,zied.hadj867@orange.tn,apprenant,+21653101965,Tunisie,Tunis,2007-02-10,"Communication, Lean management, Machine learning, Business intelligence, Ressources humaines"
20039,Lamia Dhouib,lamia.dhouib252@topnet.tn,apprenant,+21659180015,Tunisie,Manouba,2002-02-23,"Analyse de données, Ressources humaines, Entrepreneuriat"
20040,Jihene Trabelsi,jihene.trabelsi525@outlook.com,apprenant,+21628062821,Tunisie,Sousse,1996-12-09,"IoT, E-commerce"
20041,Hedi Derbali,hedi.derbali772@laposte.net,apprenant,+21691977892,Tunisie,Jendouba,2002-12-01,"Veille technologique, Audit, Management"
20042,Nesrine Kchir,nesrine.kchir973@laposte.net,apprenant,+21656535435,Tunisie,Kébili,1987-04-08,"Développement web, Blockchain, Finance"
20043,Lassad Hassen,lassad.hassen255@laposte.net,apprenant,+21626207048,Tunisie,Ariana,1989-02-20,"Certification, Lean management"
20044,Wassim Guizani,wassim.guizani577@topnet.tn,apprenant,+21659947771,Tunisie,Monastir,2004-09-26,"Gestion de projet, Cloud computing, Finance, Développement web, Machine learning"
20045,Makram Ouali,makram.ouali467@topnet.tn,apprenant,+21629947069,Tunisie,Sousse,2000-09-03,"Audit, Conseil, Entrepreneuriat, Informatique, Blockchain, Digital transformation"
20046,Kais Chaabane,kais.chaabane515@topnet.tn,apprenant,+21691182889,Tunisie,Tunis,2002-07-25,"DevOps, Développement web, Leadership"
20047,Lamia Limam,lamia.limam306@topnet.tn,apprenant,+21654639021,Tunisie,Zaghouan,1998-04-17,"Agile, Blockchain, Management, E-commerce, Gestion de projet, Audit"
20048,Takwa Rekik,takwa.rekik807@orange.tn,apprenant,+21693224456,Tunisie,Ariana,2000-02-20,"Développement web, Mentoring, E-commerce, Audit"
20049,Nader Chihaoui,nader.chihaoui763@yahoo.fr,apprenant,+21699295070,Tunisie,Jendouba,1993-12-03,"Digital transformation, Management, Mentoring, Stratégie d'entreprise, Leadership, E-commerce"
20050,Chiraz Chebbi,chiraz.chebbi528@gmail.com,apprenant,+21627138746,Tunisie,Tataouine,1997-06-10,"Cybersécurité, Veille technologique"
20051,Chedly Daoud,chedly.daoud715@outlook.com,apprenant,+21694863264,Tunisie,Tataouine,2003-03-18,"Lean management, Mentoring, Audit, Cloud computing, Veille technologique, Informatique"
20052,Maroua Jebali,maroua.jebali360@gmail.com,apprenant,+21691002501,Tunisie,Le Kef,1996-01-18,"Coaching, Cloud computing, Agile, DevOps, Formation professionnelle"
20053,Ghada Jemli,ghada.jemli735@gmail.com,apprenant,+21629955938,Tunisie,Tozeur,1994-12-06,"Marketing digital, Intelligence artificielle"
20054,Yosra Guizani,yosra.guizani277@outlook.com,apprenant,+21620830683,Tunisie,Nabeul,1988-11-04,"Informatique, Management, Communication, Blockchain, IoT, Développement web"
20055,Intissar Hachicha,intissar.hachicha252@laposte.net,apprenant,+21696040914,Tunisie,Ben Arous,2003-02-06,"Formation professionnelle, Ressources humaines"
20056,Dalila Benhassan,dalila.benhassan258@hotmail.com,apprenant,+21657484401,Tunisie,Le Kef,1998-08-22,"Lean management, Machine learning, Blockchain, Stratégie d'entreprise"
20057,Lobna Ben Ali,lobna.ben.ali693@yahoo.fr,apprenant,+21623373653,Tunisie,Tunis,2004-02-23,"ITIL, Finance, IoT, Entrepreneuriat, Business intelligence, Innovation"
20058,Amel Hachicha,amel.hachicha499@gmail.com,apprenant,+21624612604,Tunisie,Gafsa,1990-08-21,"Marketing digital, Cybersécurité, Agile, Informatique, Audit, Conseil"
20059,Zouheir Louati,zouheir.louati651@live.com,apprenant,+21652551220,Tunisie,Kasserine,1995-02-21,"Stratégie d'entreprise, Entrepreneuriat, Audit"
20060,Amel Gharbi,amel.gharbi60@hotmail.com,apprenant,+21690965002,Tunisie,Sousse,1992-03-27,"Formation professionnelle, Analyse de données, Agile, Stratégie d'entreprise, Développement web"
20061,Amel Layouni,amel.layouni827@live.com,apprenant,+21690061265,Tunisie,Gafsa,1993-12-02,"Analyse de données, Formation professionnelle, IoT, Machine learning, Leadership"
20062,Najoua Daoud,najoua.daoud363@live.com,apprenant,+21653545822,Tunisie,Bizerte,1989-09-07,"Mentoring, Machine learning, ITIL, Innovation, Digital transformation"
20063,Nour Gasmi,nour.gasmi147@topnet.tn,apprenant,+21650212870,Tunisie,Tozeur,2007-09-03,"Marketing digital, E-commerce, Lean management, Développement web, Cybersécurité"
20064,Fatma Limam,fatma.limam162@topnet.tn,apprenant,+21691185228,Tunisie,Sfax,1993-06-05,"Intelligence artificielle, Innovation, Gestion de projet"
20065,Makram Dridi,makram.dridi723@topnet.tn,apprenant,+21622706006,Tunisie,Kairouan,1988-05-16,"Management, Communication, Veille technologique, Coaching, Entrepreneuriat"
20066,Youssef Karray,youssef.karray77@gmail.com,apprenant,+21693460913,Tunisie,Kasserine,1988-07-19,"Veille technologique, Développement web, Entrepreneuriat, IoT"
20067,Hatem Ferchichi,hatem.ferchichi561@live.com,apprenant,+21627681253,Tunisie,Kébili,1995-09-03,"Conseil, Certification"
20068,Emna Essid,emna.essid730@outlook.com,apprenant,+21658229275,Tunisie,Béja,1997-09-18,"Machine learning, Informatique, Agile, Formation professionnelle, Ressources humaines, Coaching"
20069,Nour Dridi,nour.dridi743@laposte.net,apprenant,+21698412667,Tunisie,Jendouba,1988-05-06,"Machine learning, Cybersécurité, Business intelligence, Management"
20070,Karim Mestiri,karim.mestiri150@hotmail.com,apprenant,+21651796546,Tunisie,Kairouan,1991-10-05,"Audit, Cybersécurité, Coaching"
20071,Wassim Derbali,wassim.derbali11@outlook.com,apprenant,+21658249711,Tunisie,Tataouine,1989-02-20,"E-commerce, Conseil"
20072,Emna Layouni,emna.layouni41@laposte.net,apprenant,+21690282297,Tunisie,Jendouba,1986-05-13,"Conseil, Lean management, Coaching"
20073,Mariam Derbali,mariam.derbali872@hotmail.com,apprenant,+21621828756,Tunisie,Tataouine,1999-09-02,"Finance, Coaching, Gestion de projet"
20074,Bochra Chihaoui,bochra.chihaoui612@yahoo.fr,apprenant,+21621098080,Tunisie,Kébili,1999-05-18,"Intelligence artificielle, Lean management, Leadership, Marketing digital, Finance"
20075,Lobna Ghanmi,lobna.ghanmi185@outlook.com,apprenant,+21629739733,Tunisie,Gabès,1988-11-08,"Machine learning, Cloud computing, Audit, Coaching, Stratégie d'entreprise, Mentoring"
20076,Cyrine Jazi,cyrine.jazi629@gmail.com,apprenant,+21625324298,Tunisie,Nabeul,1989-09-25,"Qualité, Agile, Digital transformation, Informatique, Formation professionnelle, Business intelligence"
20077,Ahmed Nabli,ahmed.nabli220@outlook.com,apprenant,+21652825434,Tunisie,Gafsa,2001-09-24,"Gestion de projet, Stratégie d'entreprise, Ressources humaines, Mentoring"
20078,Tarek Mestiri,tarek.mestiri839@live.com,apprenant,+21696383001,Tunisie,Siliana,1991-03-22,"Conseil, ITIL, Audit, Mentoring, E-commerce"
20079,Ridha Khlif,ridha.khlif22@yahoo.fr,apprenant,+21628726603,Tunisie,Médenine,2000-08-14,"Blockchain, Marketing digital, Conseil, Cloud computing"
20080,Karim Hamza,karim.hamza234@hotmail.com,apprenant,+21623008742,Tunisie,Sidi Bouzid,1990-03-19,"Finance, Veille technologique, Ressources humaines, E-commerce"
20081,Jihene Chaieb,jihene.chaieb931@orange.tn,apprenant,+21698564821,Tunisie,Kébili,1994-01-24,"Intelligence artificielle, Communication, E-commerce"
20082,Dorsaf Fatnassi,dorsaf.fatnassi279@laposte.net,apprenant,+21690781473,Tunisie,Béja,2005-07-05,"DevOps, Management, Digital transformation, Analyse de données, Coaching, Gestion de projet"
20083,Sabrine Bouaziz,sabrine.bouaziz502@live.com,apprenant,+21651467109,Tunisie,Mahdia,1988-02-17,"Digital transformation, IoT, Communication, Leadership"
20084,Walid Ben Ahmed,walid.ben.ahmed46@gmail.com,apprenant,+21629289345,Tunisie,Sfax,1999-02-04,"Cloud computing, Stratégie d'entreprise, DevOps, Audit"
20085,Cyrine Nabli,cyrine.nabli397@yahoo.fr,apprenant,+21699690412,Tunisie,Gafsa,2001-01-14,"Finance, Leadership, Gestion de projet, Machine learning"
20086,Hatem Chaabane,hatem.chaabane180@topnet.tn,apprenant,+21697740027,Tunisie,Ariana,1993-11-27,"Business intelligence, Audit, Qualité, Cybersécurité, Analyse de données, Coaching"
20087,Moez Mahjoub,moez.mahjoub28@laposte.net,apprenant,+21620659355,Tunisie,Gafsa,1993-03-01,"Certification, Développement web, Agile, ITIL, Cybersécurité"
20088,Nour Limam,nour.limam490@gmail.com,apprenant,+21690627415,Tunisie,Bizerte,1995-01-23,"Mentoring, Entrepreneuriat, Ressources humaines, Finance, Qualité"
20089,Imed Benhassan,imed.benhassan64@outlook.com,apprenant,+21650632593,Tunisie,Mahdia,2003-03-12,"Innovation, Intelligence artificielle, Coaching"
20090,Ikram Neffati,ikram.neffati502@orange.tn,apprenant,+21698939588,Tunisie,Béja,2005-05-10,"Management, Intelligence artificielle, Stratégie d'entreprise, ITIL"
20091,Chedly Jelassi,chedly.jelassi42@gmail.com,apprenant,+21629970432,Tunisie,Sousse,2003-03-09,"Formation professionnelle, Informatique, Veille technologique"
20092,Hichem Kchir,hichem.kchir473@live.com,apprenant,+21694268255,Tunisie,Gafsa,1985-01-26,"Gestion de projet, Machine learning, Ressources humaines, Leadership, Cloud computing, Finance"
20093,Maher Miled,maher.miled554@orange.tn,apprenant,+21657302964,Tunisie,Manouba,2006-12-15,"Marketing digital, Technologie, Certification, Management"
20094,Hedi Kammoun,hedi.kammoun509@hotmail.com,apprenant,+21652177284,Tunisie,Gafsa,2006-10-12,"Innovation, ITIL, Machine learning, E-commerce, IoT, Management"
20095,Rim Hmida,rim.hmida133@yahoo.fr,apprenant,+21621999875,Tunisie,Kairouan,1986-08-31,"Marketing digital, Ressources humaines, Qualité, ITIL, DevOps, Conseil"
20096,Hiba Hassen,hiba.hassen390@topnet.tn,apprenant,+21695050219,Tunisie,Médenine,2004-11-07,"E-commerce, Stratégie d'entreprise, Marketing digital, Lean management"
20097,Hichem Bouzid,hichem.bouzid47@yahoo.fr,apprenant,+21651937785,Tunisie,Le Kef,2003-01-04,"Gestion de projet, Veille technologique"
20098,Karim Ghorbel,karim.ghorbel688@yahoo.fr,apprenant,+21693117387,Tunisie,Jendouba,2007-09-23,"Cybersécurité, Technologie, Mentoring"
20099,Moez Ghorbel,moez.ghorbel12@hotmail.com,apprenant,+21650587869,Tunisie,Monastir,2000-01-22,"ITIL, Mentoring, Communication, Audit, Qualité, Blockchain"
20100,Bochra Chihaoui,bochra.chihaoui232@live.com,apprenant,+21696342114,Tunisie,Médenine,2003-07-09,"Certification, E-commerce, Audit, Gestion de projet, ITIL, Management"
20101,Tarek Chebbi,tarek.chebbi597@hotmail.com,apprenant,+21658763232,Tunisie,Zaghouan,1993-05-12,"Coaching, Innovation, Cloud computing"
20102,Sonia Nabli,sonia.nabli181@gmail.com,apprenant,+21659785451,Tunisie,Siliana,1989-07-06,"Management, Machine learning"
20103,Khadija Essid,khadija.essid345@hotmail.com,apprenant,+21658254498,Tunisie,Le Kef,1999-02-05,"Communication, Finance, Marketing digital, Stratégie d'entreprise, Analyse de données"
20104,Ali Essid,ali.essid961@hotmail.com,apprenant,+21621151592,Tunisie,Gafsa,1995-07-22,"Digital transformation, Coaching"
20105,Noureddine Sellami,noureddine.sellami489@orange.tn,apprenant,+21658295806,Tunisie,Tunis,1985-08-14,"Leadership, Développement web"
20106,Manel Mansouri,manel.mansouri404@gmail.com,apprenant,+21696724895,Tunisie,Tataouine,1991-12-01,"Formation professionnelle, Leadership, Intelligence artificielle, Informatique, Machine learning, IoT"
20107,Khadija Derbali,khadija.derbali332@live.com,apprenant,+21651398089,Tunisie,Le Kef,2003-09-26,"Finance, Management, Qualité, Développement web, Intelligence artificielle"
20108,Bochra Karoui,bochra.karoui409@yahoo.fr,apprenant,+21690944983,Tunisie,Sidi Bouzid,1988-01-08,"Qualité, Développement web"
20109,Khaled Horchani,khaled.horchani780@gmail.com,apprenant,+21654288223,Tunisie,Sidi Bouzid,2006-03-12,"Machine learning, Analyse de données, ITIL, Technologie, Cloud computing, Finance"
20110,Karim Hachicha,karim.hachicha202@yahoo.fr,apprenant,+21695211657,Tunisie,Sidi Bouzid,1986-09-23,"Agile, Analyse de données, Mentoring, Technologie, Intelligence artificielle"
20111,Wassim Khedher,wassim.khedher375@gmail.com,apprenant,+21627471409,Tunisie,Jendouba,2000-11-25,"Stratégie d'entreprise, Agile, Marketing digital"
20112,Ines Ktari,ines.ktari299@gmail.com,apprenant,+21627231123,Tunisie,Sousse,1986-02-04,"Entrepreneuriat, Veille technologique, Cybersécurité, Communication, Technologie"
20113,Walid Bouhamed,walid.bouhamed239@yahoo.fr,apprenant,+21699593736,Tunisie,Sidi Bouzid,1996-12-13,"E-commerce, Finance, Stratégie d'entreprise, Business intelligence"
20114,Wael Trabelsi,wael.trabelsi641@orange.tn,apprenant,+21654829133,Tunisie,Sfax,2001-06-27,"Coaching, DevOps, Gestion de projet, Agile, Qualité, Business intelligence"
