ID,Nom,Email,Rôle,Téléphone,Pays,Ville,Date de naissance,Centres d'intérêt
21048,Mohamed Nabli,mohamed.nabli918@hotmail.com,apprenant,+21696802074,Tunisie,Tozeur,2001-03-07,"Management, Business intelligence, Conseil, Communication, Audit, Digital transformation"
21049,Hajer Fourati,hajer.fourati623@yahoo.fr,apprenant,+21657527437,Tunisie,Monastir,1995-10-12,"Informatique, Veille technologique, Digital transformation, ITIL"
21050,Ghada Benhassan,ghada.benhassan895@gmail.com,apprenant,+21652035631,Tunisie,Gafsa,1986-04-22,"Machine learning, Marketing digital, Lean management, Technologie, Qualité, Stratégie d'entreprise"
21051,Hana Landolsi,hana.landolsi72@outlook.com,apprenant,+21620896309,Tunisie,Sidi Bouzid,1985-06-22,"Agile, Conseil"
21052,Olfa Dhouib,olfa.dhouib40@gmail.com,apprenant,+21629408671,Tunisie,Siliana,1990-11-17,"Gestion de projet, Cloud computing, Marketing digital, Informatique, IoT"
21053,Hana Hassen,hana.hassen592@live.com,apprenant,+21651865224,Tunisie,Sousse,1994-01-24,"Management, Cloud computing, ITIL, Gestion de projet, Agile, Ressources humaines"
21054,Farah Chedly,farah.chedly400@yahoo.fr,apprenant,+21651219502,Tunisie,Ben Arous,2002-09-09,"Formation professionnelle, Conseil, Intelligence artificielle, Qualité"
21055,Hichem Trabelsi,hichem.trabelsi144@laposte.net,apprenant,+21654194575,Tunisie,Jendouba,1993-06-10,"Agile, Finance, Développement web, Leadership"
21056,Sofiane Laabidi,sofiane.laabidi633@laposte.net,apprenant,+21659197445,Tunisie,Bizerte,1990-05-04,"Mentoring, Stratégie d'entreprise"
21057,Chiraz Nabli,chiraz.nabli384@orange.tn,apprenant,+21655579208,Tunisie,Médenine,1989-04-27,"Certification, Technologie, Informatique, Analyse de données, Management"
21058,Lobna Hamdi,lobna.hamdi308@yahoo.fr,apprenant,+21627077453,Tunisie,Tataouine,1987-08-21,"Cloud computing, Management, Informatique, Veille technologique"
21059,Zied Gharbi,zied.gharbi306@live.com,apprenant,+21693945712,Tunisie,Zaghouan,1987-12-06,"Digital transformation, Cybersécurité"
21060,Rami Ghanmi,rami.ghanmi275@live.com,apprenant,+21692539523,Tunisie,Zaghouan,1986-12-04,"DevOps, Développement web, Mentoring, Coaching, Conseil, Analyse de données"
21061,Ali Bouslama,ali.bouslama874@yahoo.fr,apprenant,+21623196745,Tunisie,Mahdia,1987-07-13,"Formation professionnelle, Blockchain, Intelligence artificielle"
21062,Hana Rekik,hana.rekik88@outlook.com,apprenant,+21652836513,Tunisie,Ariana,1985-06-12,"Formation professionnelle, Machine learning, Entrepreneuriat, Certification, Digital transformation, Stratégie d'entreprise"
21063,Cyrine Gharbi,cyrine.gharbi273@outlook.com,apprenant,+21653456090,Tunisie,Tozeur,1987-05-11,"DevOps, Business intelligence, Informatique, Coaching, Développement web"
21064,Mohamed Gharbi,mohamed.gharbi782@gmail.com,apprenant,+21623830871,Tunisie,Tozeur,1997-05-23,"Innovation, Ressources humaines"
21065,Imed Miled,imed.miled247@live.com,apprenant,+21622924013,Tunisie,Gabès,1992-01-03,"Innovation, Leadership, Veille technologique"
21066,Sabrine Sellami,sabrine.sellami433@live.com,apprenant,+21620469725,Tunisie,Kasserine,1992-02-02,"Informatique, Management, Mentoring, Qualité, ITIL"
21067,Noureddine Miled,noureddine.miled458@yahoo.fr,apprenant,+21658243844,Tunisie,Ariana,1992-09-10,"DevOps, Veille technologique, Technologie, Communication, Certification, Mentoring"
21068,Amira Chaieb,amira.chaieb315@topnet.tn,apprenant,+21624533256,Tunisie,Béja,2005-06-01,"Communication, E-commerce, Leadership, Blockchain, Technologie"
21069,Youssef Dridi,youssef.dridi537@gmail.com,apprenant,+21629228745,Tunisie,Médenine,1992-01-21,"Formation professionnelle, Cloud computing, Cybersécurité, Qualité, Coaching"
21070,Adel Guesmi,adel.guesmi878@laposte.net,apprenant,+21692172769,Tunisie,Nabeul,1992-06-01,"Technologie, Mentoring, Management, ITIL, Certification"
21071,Amira Trabelsi,amira.trabelsi584@laposte.net,apprenant,+21651187214,Tunisie,Gafsa,2000-01-20,"E-commerce, Management, Technologie, Formation professionnelle, Agile, Coaching"
21072,Hajer Jemli,hajer.jemli578@gmail.com,apprenant,+21654468107,Tunisie,Sidi Bouzid,1996-09-09,"Stratégie d'entreprise, Conseil, Cloud computing"
21073,Latifa Chedly,latifa.chedly992@hotmail.com,apprenant,+21629851727,Tunisie,Sousse,2003-01-20,"Communication, Stratégie d'entreprise, DevOps, Audit, Innovation, Gestion de projet"
21074,Chedly Ghali,chedly.ghali918@live.com,apprenant,+21659087552,Tunisie,Ben Arous,2005-01-15,"Entrepreneuriat, Informatique, Leadership"
21075,Wided Chihaoui,wided.chihaoui155@hotmail.com,apprenant,+21653316660,Tunisie,Tozeur,1992-06-22,"Digital transformation, Certification, Business intelligence"
21076,Khaled Karoui,khaled.karoui679@live.com,apprenant,+21654722930,Tunisie,Kébili,2004-08-01,"Agile, Business intelligence, Qualité, Finance, Digital transformation"
21077,Ikram Karray,ikram.karray562@gmail.com,apprenant,+21651225711,Tunisie,Zaghouan,1998-11-14,"Stratégie d'entreprise, Coaching, ITIL, Veille technologique, Communication"
21078,Adel Ferjani,adel.ferjani131@hotmail.com,apprenant,+21620140897,Tunisie,Ben Arous,1999-03-01,"Cloud computing, Informatique, Digital transformation"
21079,Sofiane Bouslama,sofiane.bouslama626@laposte.net,apprenant,+21691084535,Tunisie,Ariana,1990-04-10,"Management, Machine learning"
21080,Wided Derbali,wided.derbali462@topnet.tn,apprenant,+21622849834,Tunisie,Nabeul,2004-02-21,"Agile, ITIL, Analyse de données, Machine learning, Management"
21081,Fadia Guesmi,fadia.guesmi92@live.com,apprenant,+21652962894,Tunisie,Kasserine,2006-02-28,"Marketing digital, Formation professionnelle, Développement web, Cybersécurité, Agile"
21082,Zohra Guizani,zohra.guizani376@outlook.com,apprenant,+21621829398,Tunisie,Nabeul,1992-09-23,"Digital transformation, Informatique, Communication, Machine learning"
21083,Rami Bouslama,rami.bouslama484@gmail.com,apprenant,+21623174360,Tunisie,Siliana,2004-06-17,"Développement web, Cybersécurité, Lean management, Gestion de projet, E-commerce, Intelligence artificielle"
21084,Slim Hamza,slim.hamza405@live.com,apprenant,+21690722798,Tunisie,Jendouba,2000-11-12,"Agile, Mentoring"
21085,Dorra Gharbi,dorra.gharbi728@gmail.com,apprenant,+21652904132,Tunisie,Jendouba,1997-04-06,"Formation professionnelle, Informatique, Audit, Intelligence artificielle"
21086,Samir Ben Ali,samir.ben.ali500@orange.tn,apprenant,+21628698374,Tunisie,Le Kef,2005-06-27,"Technologie, Leadership, Intelligence artificielle, Ressources humaines, Digital transformation, Entrepreneuriat"
21087,Amel Louati,amel.louati597@topnet.tn,apprenant,+21651747032,Tunisie,Sfax,1991-06-17,"Lean management, Finance, Leadership, DevOps, Audit"
21088,Yosra Mestiri,yosra.mestiri300@topnet.tn,apprenant,+21658521717,Tunisie,Gafsa,1992-10-10,"Innovation, Cybersécurité, Technologie, Veille technologique"
21089,Zohra Gabsi,zohra.gabsi479@orange.tn,apprenant,+21650728347,Tunisie,Monastir,1986-11-26,"Ressources humaines, Veille technologique"
21090,Ikram Fkih,ikram.fkih93@orange.tn,apprenant,+21699518205,Tunisie,Tataouine,1990-12-26,"Lean management, E-commerce, Agile, Développement web"
21091,Ghazi Chebbi,ghazi.chebbi953@live.com,apprenant,+21629728547,Tunisie,Tunis,2002-09-09,"Cloud computing, Machine learning, Gestion de projet, Mentoring, Communication, Qualité"
21092,Sabrine Hmida,sabrine.hmida314@live.com,apprenant,+21692937936,Tunisie,Manouba,1992-08-22,"Certification, Marketing digital"
21093,Khadija Ferchichi,khadija.ferchichi97@orange.tn,apprenant,+21652215156,Tunisie,Monastir,2004-06-06,"Qualité, Innovation, Audit, Certification, Cybersécurité, Veille technologique"
21094,Wael Labidi,wael.labidi110@outlook.com,apprenant,+21655578708,Tunisie,Siliana,1997-06-22,"DevOps, Développement web, Lean management, Formation professionnelle, Analyse de données, Mentoring"
21095,Ghazi Derbali,ghazi.derbali546@outlook.com,apprenant,+21621756923,Tunisie,Tataouine,2005-09-10,"Qualité, Agile, Cloud computing, Marketing digital"
21096,Bochra Khedher,bochra.khedher272@outlook.com,apprenant,+21621185258,Tunisie,Nabeul,1999-11-01,"Stratégie d'entreprise, Audit"
21097,Mariam Meddeb,mariam.meddeb101@laposte.net,apprenant,+21650249746,Tunisie,Gafsa,1996-04-05,"Business intelligence, Machine learning, Management, IoT, Blockchain, Gestion de projet"
21098,Hajer Trabelsi,hajer.trabelsi957@orange.tn,apprenant,+21651116781,Tunisie,Manouba,2004-07-16,"Blockchain, DevOps, Lean management, Audit, Cloud computing"
21099,Amel Meddeb,amel.meddeb409@yahoo.fr,apprenant,+21694357501,Tunisie,Zaghouan,1999-02-25,"Stratégie d'entreprise, E-commerce, Gestion de projet"
21100,Mehdi Ezzine,mehdi.ezzine134@laposte.net,apprenant,+21651553509,Tunisie,Monastir,1994-10-20,"Technologie, Analyse de données, Mentoring, Informatique, Développement web, Innovation"
21101,Sonia Ferchichi,sonia.ferchichi27@live.com,apprenant,+21698057049,Tunisie,Ariana,1995-12-09,"DevOps, Gestion de projet, IoT, Intelligence artificielle"
21102,Khadija Mabrouk,khadija.mabrouk595@gmail.com,apprenant,+21693698424,Tunisie,Tataouine,2003-07-22,"Machine learning, Agile, Marketing digital, Lean management, Technologie"
21103,Fatma Chaabane,fatma.chaabane752@topnet.tn,apprenant,+21620453446,Tunisie,Le Kef,2003-07-06,"Stratégie d'entreprise, Conseil, Finance, Innovation, Ressources humaines"
21104,Fatma Mestiri,fatma.mestiri299@gmail.com,apprenant,+21692259934,Tunisie,Médenine,1999-09-27,"Marketing digital, Management, Coaching, E-commerce, Analyse de données, Communication"
21105,Farah Fatnassi,farah.fatnassi431@gmail.com,apprenant,+21624383131,Tunisie,Tozeur,2001-08-05,"Qualité, Digital transformation, Certification"
21106,Aymen Derbali,aymen.derbali289@gmail.com,apprenant,+21628847617,Tunisie,Gabès,2003-10-31,"Communication, Informatique, Audit, ITIL, Veille technologique, Leadership"
21107,Farouk Jelassi,farouk.jelassi324@orange.tn,apprenant,+21658719387,Tunisie,Tunis,2007-09-02,"Blockchain, Cloud computing, IoT, Ressources humaines"
21108,Aymen Guizani,aymen.guizani31@live.com,apprenant,+21691056599,Tunisie,Béja,1999-11-24,"Intelligence artificielle, Formation professionnelle, Agile"
21109,Fares Maaloul,fares.maaloul973@gmail.com,apprenant,+21696630137,Tunisie,Jendouba,1997-05-07,"Intelligence artificielle, Lean management, Développement web"
21110,Wided Dridi,wided.dridi800@yahoo.fr,apprenant,+21620704296,Tunisie,Kasserine,1994-09-11,"Intelligence artificielle, Business intelligence, Cloud computing, Ressources humaines"
21111,Rim Essid,rim.essid554@orange.tn,apprenant,+21625995839,Tunisie,Manouba,1993-10-11,"Intelligence artificielle, Agile, Technologie, Leadership, Informatique"
21112,Emad Mahjoub,emad.mahjoub611@laposte.net,apprenant,+21626091316,Tunisie,Kébili,2003-12-21,"Mentoring, Analyse de données, Cloud computing"
21113,Latifa Horchani,latifa.horchani418@laposte.net,apprenant,+21625250524,Tunisie,Ben Arous,2005-12-25,"Business intelligence, Technologie, Intelligence artificielle, Machine learning, Coaching"
21114,Ikram Kammoun,ikram.kammoun151@outlook.com,apprenant,+21654471029,Tunisie,Gabès,1992-11-07,"IoT, Cloud computing, Informatique, Stratégie d'entreprise"
21115,Ghada Laabidi,ghada.laabidi596@topnet.tn,apprenant,+21625957709,Tunisie,Tozeur,1985-04-14,"Cloud computing, Digital transformation, Management"
21116,Zouheir Chaieb,zouheir.chaieb560@topnet.tn,apprenant,+21627462490,Tunisie,Zaghouan,1996-08-21,"Gestion de projet, Entrepreneuriat"
21117,Mehdi Chaabane,mehdi.chaabane265@hotmail.com,apprenant,+21625541607,Tunisie,Tunis,2004-06-17,"Formation professionnelle, Coaching, Cybersécurité, Informatique, Entrepreneuriat"
21118,Hana Jebali,hana.jebali1@laposte.net,apprenant,+21629570121,Tunisie,Nabeul,2003-04-10,"DevOps, Communication, Machine learning, Marketing digital, Formation professionnelle, Mentoring"
21119,Thouraya Karoui,thouraya.karoui902@topnet.tn,apprenant,+21621247915,Tunisie,Médenine,1995-09-08,"Analyse de données, Stratégie d'entreprise, Cybersécurité"
21120,Farouk Gharbi,farouk.gharbi484@laposte.net,apprenant,+21691700802,Tunisie,Zaghouan,1992-07-06,"Cybersécurité, Communication"
21121,Fethi Jebali,fethi.jebali383@laposte.net,apprenant,+21690521686,Tunisie,Tunis,2006-10-13,"Technologie, Entrepreneuriat, Marketing digital"
21122,Youssef Jemli,youssef.jemli571@hotmail.com,apprenant,+21694429823,Tunisie,Mahdia,1998-02-24,"ITIL, E-commerce"
21123,Ghada Chihaoui,ghada.chihaoui304@yahoo.fr,apprenant,+21699312655,Tunisie,Tozeur,1996-10-23,"Leadership, E-commerce, ITIL, Veille technologique, Intelligence artificielle"
21124,Sofiane Ferjani,sofiane.ferjani441@live.com,apprenant,+21690167259,Tunisie,Gabès,1995-11-12,"IoT, Développement web, Leadership"
21125,Sofiane Layouni,sofiane.layouni564@hotmail.com,apprenant,+21698083409,Tunisie,Sidi Bouzid,1986-08-02,"Entrepreneuriat, Gestion de projet"
21126,Farah Ktari,farah.ktari393@yahoo.fr,apprenant,+21627603086,Tunisie,Tunis,1994-11-08,"Gestion de projet, Innovation, Stratégie d'entreprise, IoT, Communication"
21127,Amel Ouali,amel.ouali730@live.com,apprenant,+21626321651,Tunisie,Le Kef,2002-02-13,"Audit, Innovation, Analyse de données, Cloud computing"
21128,Karima Trabelsi,karima.trabelsi489@yahoo.fr,apprenant,+21693883774,Tunisie,Jendouba,2000-09-03,"Entrepreneuriat, Blockchain, Machine learning"
21129,Wael Jebali,wael.jebali606@topnet.tn,apprenant,+21625081567,Tunisie,Ben Arous,2000-12-16,"Leadership, Conseil, Finance, Communication, E-commerce, Ressources humaines"
21130,Chedly Mejri,chedly.mejri343@outlook.com,apprenant,+21625512601,Tunisie,Sousse,1996-02-17,"Digital transformation, Leadership, Informatique, Agile, Gestion de projet, Certification"
21131,Olfa Ferchichi,olfa.ferchichi220@live.com,apprenant,+21691826811,Tunisie,Le Kef,2004-12-17,"Agile, E-commerce"
21132,Marwan Mrad,marwan.mrad559@laposte.net,apprenant,+21699409536,Tunisie,Jendouba,2005-12-21,"IoT, Conseil, Entrepreneuriat, Qualité, Intelligence artificielle"
21133,Tarek Ben Salah,tarek.ben.salah750@hotmail.com,apprenant,+21620140431,Tunisie,Sfax,2000-11-04,"Veille technologique, Qualité, Formation professionnelle"
21134,Lobna Fourati,lobna.fourati869@live.com,apprenant,+21698772052,Tunisie,Manouba,1990-01-05,"Mentoring, Technologie"
21135,Wassim Jouini,wassim.jouini391@hotmail.com,apprenant,+21654396969,Tunisie,Sidi Bouzid,2001-06-11,"Marketing digital, Formation professionnelle, Cloud computing, Technologie, Business intelligence, Communication"
21136,Ines Ghali,ines.ghali981@yahoo.fr,apprenant,+21625364383,Tunisie,Kasserine,2001-10-04,"Gestion de projet, Cybersécurité, E-commerce, Communication"
21137,Amine Landolsi,amine.landolsi554@orange.tn,apprenant,+21625293126,Tunisie,Jendouba,1995-02-01,"Management, Audit, Gestion de projet, Veille technologique, Cloud computing, E-commerce"
21138,Chiraz Sellami,chiraz.sellami52@topnet.tn,apprenant,+21628413105,Tunisie,Nabeul,2004-07-15,"Agile, Informatique"
21139,Amine Chihaoui,amine.chihaoui67@yahoo.fr,apprenant,+21695977099,Tunisie,Kébili,2005-07-24,"Coaching, Gestion de projet, Développement web, Communication, Intelligence artificielle"
21140,Moncef Ben Salah,moncef.ben.salah621@laposte.net,apprenant,+21693487689,Tunisie,Ariana,1995-04-26,"Machine learning, Coaching"
21141,Sami Omrani,sami.omrani667@yahoo.fr,apprenant,+21627938465,Tunisie,Siliana,2007-07-26,"Cloud computing, Marketing digital, Cybersécurité"
21142,Moncef Ben Ahmed,moncef.ben.ahmed705@gmail.com,apprenant,+21690423011,Tunisie,Mahdia,1989-01-20,"Leadership, Cloud computing, Entrepreneuriat, Formation professionnelle"
21143,Tarek Benhassan,tarek.benhassan139@gmail.com,apprenant,+21654442019,Tunisie,Tozeur,2002-12-24,"Coaching, Management, Gestion de projet, Intelligence artificielle, Blockchain, Développement web"
21144,Nader Mejri,nader.mejri901@yahoo.fr,apprenant,+21650725661,Tunisie,Sousse,1998-12-15,"Intelligence artificielle, Communication, Qualité, Digital transformation, Agile"
21145,Sabrine Ben Salah,sabrine.ben.salah832@live.com,apprenant,+21656525380,Tunisie,Gafsa,1990-05-06,"Finance, Informatique, Analyse de données, Mentoring, Communication, Machine learning"
21146,Thouraya Bouaziz,thouraya.bouaziz977@live.com,apprenant,+21628583710,Tunisie,Médenine,2003-02-05,"Qualité, Conseil, Veille technologique, Audit, Gestion de projet"
21147,Hichem Trabelsi,hichem.trabelsi113@topnet.tn,apprenant,+21696647197,Tunisie,Le Kef,1993-07-04,"Technologie, Coaching, Agile"
21148,Dali Gasmi,dali.gasmi703@gmail.com,apprenant,+21693806741,Tunisie,Ariana,1998-05-16,"Machine learning, Informatique"
21149,Khaled Mansouri,khaled.mansouri698@live.com,apprenant,+21690469687,Tunisie,Sidi Bouzid,1988-04-05,"Formation professionnelle, Machine learning, Cloud computing, Marketing digital"
21150,Jihene Louati,jihene.louati531@live.com,apprenant,+21651756827,Tunisie,Kasserine,1987-05-14,"Blockchain, ITIL, Coaching"
21151,Nabil Jelassi,nabil.jelassi816@gmail.com,apprenant,+21697359829,Tunisie,Tozeur,2001-10-18,"Qualité, Informatique, Leadership"
21152,Ridha Benhassan,ridha.benhassan295@outlook.com,apprenant,+21624405732,Tunisie,Tozeur,1986-08-26,"Informatique, DevOps, Lean management, E-commerce, Développement web, Gestion de projet"
21153,Dorra Essid,dorra.essid306@laposte.net,apprenant,+21627591948,Tunisie,Monastir,1999-03-13,"Lean management, DevOps, Communication, Qualité, Développement web, Formation professionnelle"
21154,Maher Benhassan,maher.benhassan853@live.com,apprenant,+21659233725,Tunisie,Siliana,1985-01-26,"Innovation, Informatique, DevOps"
21155,Kais Mansouri,kais.mansouri65@outlook.com,apprenant,+21623536254,Tunisie,Tozeur,1987-06-16,"Analyse de données, Digital transformation, Finance, Technologie, ITIL"
21156,Dalila Ghorbel,dalila.ghorbel56@laposte.net,apprenant,+21695135845,Tunisie,Monastir,2006-05-23,"Finance, Cloud computing, IoT, Analyse de données, Coaching"
21157,Khaled Chaieb,khaled.chaieb957@laposte.net,apprenant,+21691386077,Tunisie,Kébili,2005-01-09,"Développement web, Blockchain"
21158,Imed Meddeb,imed.meddeb299@gmail.com,apprenant,+21654988039,Tunisie,Manouba,1987-10-14,"Qualité, Lean management, Développement web, Cloud computing, Innovation"
21159,Ghazi Karray,ghazi.karray366@yahoo.fr,apprenant,+21620374525,Tunisie,Sidi Bouzid,1985-08-07,"Mentoring, Gestion de projet, Business intelligence"
21160,Bilel Hmida,bilel.hmida848@outlook.com,apprenant,+21696548113,Tunisie,Sfax,2001-05-16,"ITIL, Finance"
21161,Nader Ferchichi,nader.ferchichi973@live.com,apprenant,+21697813692,Tunisie,Sousse,2007-02-10,"Développement web, ITIL, Stratégie d'entreprise, Ressources humaines, Gestion de projet, Communication"
21162,Samia Ben Salah,samia.ben.salah438@topnet.tn,apprenant,+21629439262,Tunisie,Tunis,1998-09-06,"Management, Certification, Agile, E-commerce, Développement web"
21163,Chedly Ghanmi,chedly.ghanmi58@topnet.tn,apprenant,+21653632954,Tunisie,Jendouba,1991-01-13,"Mentoring, Blockchain, Entrepreneuriat, Agile"
21164,Dalila Trabelsi,dalila.trabelsi869@outlook.com,apprenant,+21692672629,Tunisie,Ben Arous,1999-10-21,"Qualité, E-commerce, Innovation, Certification, Entrepreneuriat"
21165,Hichem Feriani,hichem.feriani249@topnet.tn,apprenant,+21628348770,Tunisie,Kasserine,2003-09-17,"Mentoring, Gestion de projet, Entrepreneuriat, Formation professionnelle"
21166,Ghazi Marzouki,ghazi.marzouki381@outlook.com,apprenant,+21622572780,Tunisie,Tunis,1990-03-15,"Gestion de projet, Coaching, Business intelligence"
21167,Zouheir Ferjani,zouheir.ferjani994@orange.tn,apprenant,+21691511595,Tunisie,Sidi Bouzid,1996-09-03,"Lean management, Machine learning"
21168,Lobna Hassen,lobna.hassen241@orange.tn,apprenant,+21620214099,Tunisie,Manouba,1992-10-20,"Gestion de projet, Informatique, Analyse de données, Stratégie d'entreprise"
21169,Ridha Chedly,ridha.chedly485@yahoo.fr,apprenant,+21696265106,Tunisie,Tunis,1994-09-09,"Formation professionnelle, IoT"
21170,Maroua Essid,maroua.essid90@outlook.com,apprenant,+21628386189,Tunisie,Sousse,1996-03-18,"Technologie, Analyse de données, Finance"
21171,Omar Ferchichi,omar.ferchichi285@outlook.com,apprenant,+21698653536,Tunisie,Sfax,1988-06-30,"IoT, Qualité, Digital transformation, Certification, Informatique, Management"
21172,Emad Dhouib,emad.dhouib564@hotmail.com,apprenant,+21695926361,Tunisie,Médenine,1986-04-22,"Business intelligence, Gestion de projet, Certification, Qualité, Stratégie d'entreprise"
21173,Latifa Chebbi,latifa.chebbi138@gmail.com,apprenant,+21692082691,Tunisie,Le Kef,1997-12-13,"Stratégie d'entreprise, Intelligence artificielle, Agile, Qualité, Audit, Communication"
21174,Bassem Labidi,bassem.labidi608@live.com,apprenant,+21656330637,Tunisie,Zaghouan,1993-03-27,"DevOps, Digital transformation, Communication, Formation professionnelle, ITIL"
21175,Moez Dridi,moez.dridi739@yahoo.fr,apprenant,+21651734250,Tunisie,Zaghouan,1994-11-18,"Business intelligence, Marketing digital, IoT, Audit, Technologie"
21176,Wassim Nabli,wassim.nabli900@outlook.com,apprenant,+21623635976,Tunisie,Bizerte,1996-02-25,"Business intelligence, Leadership"
21177,Karim Laabidi,karim.laabidi587@live.com,apprenant,+21696973561,Tunisie,Mahdia,1987-07-17,"DevOps, Analyse de données, Cybersécurité, Mentoring"
21178,Mariam Hassen,mariam.hassen760@live.com,apprenant,+21624262021,Tunisie,Kébili,1989-02-04,"Conseil, Agile, Cloud computing, Communication"
21179,Nader Maaloul,nader.maaloul638@yahoo.fr,apprenant,+21656932240,Tunisie,Sidi Bouzid,1993-08-13,"Coaching, Finance, Business intelligence"
21180,Lobna Bouslama,lobna.bouslama518@topnet.tn,apprenant,+21652656221,Tunisie,Béja,1989-11-21,"Analyse de données, Informatique, Cybersécurité"
21181,Yosra Layouni,yosra.layouni274@live.com,apprenant,+21697784423,Tunisie,Tozeur,1994-03-20,"Gestion de projet, Ressources humaines, Cloud computing, Blockchain, DevOps"
21182,Hana Khedher,hana.khedher780@gmail.com,apprenant,+21624276956,Tunisie,Kasserine,1994-02-25,"Informatique, Stratégie d'entreprise, ITIL, Machine learning, Lean management, Communication"
21183,Lobna Hleli,lobna.hleli279@outlook.com,apprenant,+21694922462,Tunisie,Siliana,1995-09-04,"Finance, E-commerce, Développement web, Formation professionnelle"
21184,Manel Dhouib,manel.dhouib931@gmail.com,apprenant,+21654540338,Tunisie,Zaghouan,1998-09-15,"Leadership, Veille technologique, Digital transformation"
21185,Moncef Karoui,moncef.karoui635@outlook.com,apprenant,+21650170409,Tunisie,Sidi Bouzid,1990-04-27,"Formation professionnelle, ITIL"
21186,Maher Nabli,maher.nabli250@topnet.tn,apprenant,+21696546740,Tunisie,Sidi Bouzid,1989-12-17,"DevOps, Leadership, Intelligence artificielle, Développement web, Qualité"
21187,Emad Laabidi,emad.laabidi514@orange.tn,apprenant,+21654468500,Tunisie,Manouba,1991-03-20,"Formation professionnelle, Certification, Qualité, Développement web, Ressources humaines"
21188,Sonia Mahjoub,sonia.mahjoub707@outlook.com,apprenant,+21623077198,Tunisie,Gabès,1993-04-25,"Cybersécurité, Conseil, Développement web, Technologie"
21189,Tarek Bouhamed,tarek.bouhamed466@laposte.net,apprenant,+21627122231,Tunisie,Siliana,1999-04-27,"Ressources humaines, Machine learning, Entrepreneuriat, E-commerce"
21190,Besma Horchani,besma.horchani313@topnet.tn,apprenant,+21652343114,Tunisie,Béja,2004-04-13,"Gestion de projet, Agile"
21191,Bilel Guesmi,bilel.guesmi639@topnet.tn,apprenant,+21627998622,Tunisie,Monastir,2005-05-06,"Audit, Technologie, IoT"
21192,Nader Ghorbel,nader.ghorbel106@hotmail.com,apprenant,+21623616771,Tunisie,Ben Arous,1995-11-25,"Business intelligence, Digital transformation, DevOps, Conseil, Stratégie d'entreprise"
21193,Rania Marzouki,rania.marzouki992@yahoo.fr,apprenant,+21627472570,Tunisie,Zaghouan,1994-06-06,"Coaching, Qualité, Ressources humaines, Finance, Cloud computing, Innovation"
21194,Emad Laabidi,emad.laabidi125@topnet.tn,apprenant,+21694055340,Tunisie,Sousse,2006-08-22,"Veille technologique, Blockchain, Lean management"
21195,Hana Fkih,hana.fkih38@laposte.net,apprenant,+21690526205,Tunisie,Médenine,2006-09-27,"Certification, Gestion de projet, Technologie, Digital transformation, Lean management, Analyse de données"
21196,Fethi Maaloul,fethi.maaloul483@outlook.com,apprenant,+21628476511,Tunisie,Ben Arous,1996-01-14,"Technologie, Management, Leadership, Cloud computing, Marketing digital, Informatique"
21197,Kenza Ferchichi,kenza.ferchichi768@topnet.tn,apprenant,+21694029622,Tunisie,Tozeur,1997-10-17,"Stratégie d'entreprise, IoT, Finance"
21198,Kenza Kammoun,kenza.kammoun318@live.com,apprenant,+21653444352,Tunisie,Jendouba,1988-11-27,"Qualité, Marketing digital, Coaching"
21199,Dorsaf Jelassi,dorsaf.jelassi59@hotmail.com,apprenant,+21659532711,Tunisie,Kasserine,1996-08-23,"Innovation, Mentoring, Business intelligence"
21200,Makram Hachicha,makram.hachicha262@yahoo.fr,apprenant,+21620049106,Tunisie,Jendouba,1986-02-01,"Ressources humaines, Formation professionnelle"
21201,Nabil Fkih,nabil.fkih58@gmail.com,apprenant,+21625911348,Tunisie,Zaghouan,2006-09-13,"Machine learning, Finance, Agile, Informatique, Intelligence artificielle"
21202,Kenza Jemli,kenza.jemli31@topnet.tn,apprenant,+21690935967,Tunisie,Tataouine,1990-08-08,"Agile, Marketing digital, Formation professionnelle, IoT, Analyse de données"
21203,Hajer Mahjoub,hajer.mahjoub795@outlook.com,apprenant,+21693485911,Tunisie,Gabès,1988-06-21,"Finance, Gestion de projet, Qualité"
21204,Nour Hassen,nour.hassen448@laposte.net,apprenant,+21655846104,Tunisie,Médenine,2006-07-15,"Cybersécurité, Veille technologique, Communication"
21205,Cyrine Mestiri,cyrine.mestiri457@topnet.tn,apprenant,+21690120033,Tunisie,Kébili,2006-11-06,"Technologie, Innovation, Stratégie d'entreprise, E-commerce, Agile"
21206,Adel Sellami,adel.sellami329@outlook.com,apprenant,+21654451783,Tunisie,Kasserine,1989-10-25,"Certification, Management, Business intelligence"
21207,Lamia Essid,lamia.essid482@hotmail.com,apprenant,+21654140411,Tunisie,Siliana,1985-01-03,"Innovation, Développement web, Business intelligence"
21208,Yassine Khedher,yassine.khedher604@outlook.com,apprenant,+21691337321,Tunisie,Jendouba,1998-05-07,"Mentoring, Technologie, Marketing digital, Finance, DevOps, Certification"
21209,Adel Kchir,adel.kchir638@laposte.net,apprenant,+21651429796,Tunisie,Monastir,1988-09-23,"Informatique, Cybersécurité, E-commerce, Leadership"
21210,Mehdi Hleli,mehdi.hleli905@orange.tn,apprenant,+21655607635,Tunisie,Jendouba,2003-07-21,"Marketing digital, Coaching, ITIL, Informatique"
21211,Hana Derbali,hana.derbali297@laposte.net,apprenant,+21691445461,Tunisie,Monastir,1993-02-16,"Machine learning, Certification, Formation professionnelle, Cloud computing, Digital transformation, ITIL"
